number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,params_weight_class_0,params_weight_class_1,params_weight_class_2,state
103,-0.5870741433603421,2025-12-04 13:33:33.014095,2025-12-04 13:33:46.401842,0 days 00:00:13.387747,0.6144817809450503,1.5392949035347747,0.08027499730270425,4,3,2,404,4.206259373064035,1.8993198667821596,0.578773404306662,0.620506786114926,3.0865777764896327,0.628801209299198,1.6576228945406286,COMPLETE
104,-0.5810851220482144,2025-12-04 13:33:33.263971,2025-12-04 13:33:42.414903,0 days 00:00:09.150932,0.6129992816123779,1.4312451267391193,0.07847080105074962,4,3,2,265,4.108331968985136,1.8908365933660043,0.5909507140347556,0.6244548606079979,3.0639065249969386,0.6231114998273545,1.625818317916258,COMPLETE
105,-0.5891859146831206,2025-12-04 13:33:34.051406,2025-12-04 13:33:47.608048,0 days 00:00:13.556642,0.6161402391230366,1.4548428375297449,0.07633220214004602,4,3,2,406,4.12595972949078,2.000111396381175,0.5770105964567201,0.6272968178880166,3.0912839674668176,0.533615350812458,1.6412281698270714,COMPLETE
106,-0.5822482790583803,2025-12-04 13:33:34.313649,2025-12-04 13:33:47.245946,0 days 00:00:12.932297,0.6177894971698682,1.5396553214612014,0.0966130940020464,4,3,2,401,4.039119714510922,0.29137718685803327,0.5753580965854832,0.7311054611572806,2.89875627782468,0.534183682087145,1.9379332965403955,COMPLETE
107,-0.5891933019409772,2025-12-04 13:33:34.491455,2025-12-04 13:33:47.507232,0 days 00:00:13.015777,0.6140956940926493,1.5166427353223264,0.09270956488380201,4,3,2,409,4.098201324905698,0.6637101899459898,0.5823185226811034,0.7437759439962349,3.4303140060151094,0.5364188644168947,1.9511783019892,COMPLETE
108,-0.5917267069654902,2025-12-04 13:33:35.108711,2025-12-04 13:33:48.303854,0 days 00:00:13.195143,0.6200642935576265,1.4929719932563772,0.093407089233775,5,3,2,409,4.041229660522909,1.989843529186714,0.5592009048950642,0.7297706313164835,3.4278094776254098,0.5361440841692209,1.615244701527044,COMPLETE
109,-0.5925406975484073,2025-12-04 13:33:35.195807,2025-12-04 13:33:48.125682,0 days 00:00:12.929875,0.8137978357940945,1.7769318446139302,0.09861231945701944,5,3,2,405,4.097797796007597,1.9714360067363348,0.5796628586167359,0.7637990572735375,3.4339326675114346,0.5370603978627063,1.6266209252028794,COMPLETE
110,-0.5885493751902172,2025-12-04 13:33:35.385524,2025-12-04 13:33:48.382960,0 days 00:00:12.997436,0.6136848270337836,1.7922876467269067,0.09494839304954247,5,3,7,405,4.077406671130263,2.9984760384895552,0.5625109290307502,0.7366616037678083,3.4415426718503874,0.518547268495344,1.9404297713021004,COMPLETE
111,-0.5905707825911696,2025-12-04 13:33:35.419704,2025-12-04 13:33:48.528147,0 days 00:00:13.108443,0.6231443590697513,1.811216515170252,0.09380223122599098,4,3,2,409,4.150355098212496,1.9148534924833358,0.5774322756033456,0.7336509246488507,3.427721340135896,0.5139385919498396,1.9439935035170957,COMPLETE
112,-0.5904196979015991,2025-12-04 13:33:35.653152,2025-12-04 13:33:49.155538,0 days 00:00:13.502386,0.6160901261765818,1.5297524510298088,0.0937206158843974,5,3,10,413,4.106228850263202,0.37615685204031424,0.5733663423469921,0.7318451340213059,3.4180830638184294,0.5140008859517157,1.6090663159879717,COMPLETE
113,-0.588980891705857,2025-12-04 13:33:35.806105,2025-12-04 13:33:49.102833,0 days 00:00:13.296728,0.6212935416255427,1.5384186431710967,0.09394522132621845,5,3,2,405,4.154002043817465,3.8262145770968115,0.570990576621476,0.7324127255591614,3.567379133567149,0.5371383010090771,1.9358714706394398,COMPLETE
114,-0.5913878287404425,2025-12-04 13:33:35.827461,2025-12-04 13:33:48.846514,0 days 00:00:13.019053,0.6297714531085183,1.5276608210481606,0.09499299494471206,5,3,2,407,4.183854037488523,0.3144600706625773,0.5834514975834469,0.7451201820885608,3.4198157445206694,0.6139131742395959,1.5708125963615616,COMPLETE
115,-0.5922422185015471,2025-12-04 13:33:36.230371,2025-12-04 13:33:49.587316,0 days 00:00:13.356945,0.6230287713411268,1.8229474899944254,0.09497037995680543,5,3,10,411,4.119762139452156,0.44830506968627226,0.5786047278842162,0.7416253517549053,3.4203184989482796,0.615456292429037,1.6275316120142316,COMPLETE
116,-0.588682877390677,2025-12-04 13:33:36.935698,2025-12-04 13:33:50.066999,0 days 00:00:13.131301,0.6149274470064766,1.8273525830721697,0.09439181768541056,5,3,10,406,4.214165161591366,0.47181030451994793,0.5586861118247872,0.7426130750361603,3.4152833186800473,0.5184739046404089,1.9320584190018388,COMPLETE
117,-0.5923122488884304,2025-12-04 13:33:38.181430,2025-12-04 13:33:51.320917,0 days 00:00:13.139487,0.8086772740942739,1.8246989325622267,0.09683841057002612,5,3,10,405,3.749848794878228,3.0704339238261955,0.5506203681087128,0.7324566794553039,3.39615951906728,0.5352834861756378,1.592998625225517,COMPLETE
118,-0.5911349387458505,2025-12-04 13:33:38.222224,2025-12-04 13:33:51.166601,0 days 00:00:12.944377,0.8130124702628936,1.8005951436830332,0.09657686162910549,5,3,7,401,4.179907815486467,0.3496762075270046,0.5505051375597035,0.746032496654298,3.568549713839292,0.5341478676601329,1.5925574479123052,COMPLETE
119,-0.5912571113934323,2025-12-04 13:33:38.837855,2025-12-04 13:33:51.873383,0 days 00:00:13.035528,0.6245831383209148,1.8256193706959727,0.09542254619346666,5,3,7,405,4.204279417161979,3.076923253864579,0.5549138099201978,0.7297828385794106,3.4218596473483176,0.53515451708708,1.6030093705912007,COMPLETE
120,-0.5937551868358785,2025-12-04 13:33:40.132443,2025-12-04 13:33:53.534009,0 days 00:00:13.401566,0.6244153728267574,1.8055376552688918,0.09734298713392177,5,3,7,411,4.18893955131346,2.949238611983807,0.5539944182357485,0.7294625725650098,3.427784065487588,0.5347154502125406,1.6381671818857253,COMPLETE
121,-0.5896519600718356,2025-12-04 13:33:42.415929,2025-12-04 13:33:55.390938,0 days 00:00:12.975009,0.6266831230579714,1.8518205499020168,0.09557228811062975,5,3,7,394,3.581982884756839,3.70847076795953,0.5574201537243983,0.7316240522791204,3.4266140720651057,0.5655281601660567,1.9961512053859205,COMPLETE
122,-0.5916456285893121,2025-12-04 13:33:44.308567,2025-12-04 13:33:57.825090,0 days 00:00:13.516523,0.6255640603824192,1.767766495378945,0.09513653814345063,5,3,7,411,3.4939996359855194,3.6029889450609933,0.5463377114119696,0.7346409626398575,3.4134564057865036,0.5380502731186562,1.5780695615130291,COMPLETE
123,-0.5929013800761144,2025-12-04 13:33:44.582860,2025-12-04 13:33:58.654852,0 days 00:00:14.071992,0.6273537601452283,1.7824700884446483,0.09405931738650843,5,3,7,436,3.4807957966787204,2.9474623621177303,0.5519641531674405,0.7411055416668644,3.411859662215523,0.5641768432085182,1.5782983517006306,COMPLETE
124,-0.5979544520336445,2025-12-04 13:33:44.923512,2025-12-04 13:34:05.061790,0 days 00:00:20.138278,0.6249754883520653,1.7983457720369855,0.09487321459938587,5,7,7,388,3.6918553972530077,3.0096233903223903,0.5566186358044549,0.7320884002572557,3.4100762125425113,0.5359649276610514,1.772125886018122,COMPLETE
125,-0.5980489658255538,2025-12-04 13:33:44.936963,2025-12-04 13:34:07.854332,0 days 00:00:22.917369,0.6228019015529795,1.7947049142384663,0.06970965208080707,5,7,7,440,3.721563476457377,3.052213310988864,0.5422034778081593,0.7411427226835752,3.4227755697121487,0.5636507562738287,1.5511813786250408,COMPLETE
126,-0.5969694899977308,2025-12-04 13:33:45.073590,2025-12-04 13:34:06.877650,0 days 00:00:21.804060,0.6266376919208139,1.8557801843380268,0.09974627665310744,5,7,7,440,3.47816080484986,2.9748647192349322,0.5660009351721691,0.7327994535674646,3.428987173747727,0.522417289313858,2.003562228805071,COMPLETE
127,-0.5988092004370784,2025-12-04 13:33:45.561988,2025-12-04 13:34:09.137801,0 days 00:00:23.575813,0.6274028151161515,1.7951955086339633,0.06954007691903831,5,7,7,441,3.6551032332034903,3.0825000265162874,0.570275416783832,0.7311275246487237,3.4090435451648586,0.5634658445990329,1.5954146117716075,COMPLETE
128,-0.5988334261367991,2025-12-04 13:33:46.403399,2025-12-04 13:34:11.430905,0 days 00:00:25.027506,0.6275511160495558,1.7931352044490703,0.07124424593067724,5,7,7,493,3.6849064813991563,3.000723300833611,0.547039191626112,0.7337176404092037,3.4230401796603234,0.5624185764725373,1.571660454632806,COMPLETE
129,-0.6025512417121293,2025-12-04 13:33:47.247264,2025-12-04 13:34:10.154182,0 days 00:00:22.906918,0.8057695850565654,1.8175500389568986,0.09389166368353004,5,7,7,441,3.698771787084162,3.649391277963674,0.5518997767242092,0.6869348154530526,3.4113272213267796,0.5183460643084423,1.5502111895348336,COMPLETE
130,-0.5983469322015073,2025-12-04 13:33:47.508410,2025-12-04 13:34:10.875773,0 days 00:00:23.367363,0.6244840673892639,1.8101762012469045,0.06938442254148319,5,7,7,436,3.6620274960426937,3.029147610965536,0.5463200881563505,0.6841569798616999,3.407225280323874,0.5658386875754309,1.5658046858053205,COMPLETE
131,-0.6004797978440798,2025-12-04 13:33:47.609017,2025-12-04 13:34:11.914413,0 days 00:00:24.305396,0.7818505253967889,1.7674124006626553,0.07125559567086481,5,7,7,441,3.712706770240935,3.075851435136461,0.5425221588399913,0.6973036275099617,3.58575076355899,0.5660829354722754,1.5972220873510636,COMPLETE
132,-0.5981279280880284,2025-12-04 13:33:48.126653,2025-12-04 13:34:11.946961,0 days 00:00:23.820308,0.6246397434465759,1.819533299224619,0.06901908716162382,5,7,7,436,3.666712785448411,3.0639992358209875,0.5436384499335211,0.693547612507326,3.582681711056586,0.5678950923583524,1.9976869759772848,COMPLETE
133,-0.5991439442426314,2025-12-04 13:33:48.304841,2025-12-04 13:34:17.276411,0 days 00:00:28.971570,0.7768563124120278,0.2914180095058867,0.06925846951341497,5,7,7,493,3.809823060316645,3.781752231883051,0.53882282441686,0.6998308042152741,3.394958712824073,0.5643983496719888,1.5724880151701068,COMPLETE
134,-0.5999633861764888,2025-12-04 13:33:48.384931,2025-12-04 13:34:12.638011,0 days 00:00:24.253080,0.8087659456681338,1.8107288624936044,0.06984912100637285,6,7,7,442,3.4795134936465293,3.6361496539199116,0.5407081927177313,0.6855639623182049,3.3986935674524523,0.5709086051033819,1.7866599073973821,COMPLETE
135,-0.5951961325465407,2025-12-04 13:33:48.529121,2025-12-04 13:34:14.583152,0 days 00:00:26.054031,0.8024331233418938,0.3219631689424123,0.06912971485638306,6,7,7,440,3.7377946114111658,2.6949762585359904,0.5501837570150243,0.697879792741039,3.5694868217687086,0.6595692391198391,1.5683496213208374,COMPLETE
136,-0.600705025428256,2025-12-04 13:33:48.847453,2025-12-04 13:34:14.981903,0 days 00:00:26.134450,0.8071564130855471,0.3004190871191167,0.0712012634152991,6,7,7,439,3.518398079923099,3.570941848012994,0.678175462728827,0.6905151101783815,3.588975902869433,0.5659058528348762,1.7796256774320511,COMPLETE
137,-0.5990848208459076,2025-12-04 13:33:49.103941,2025-12-04 13:34:13.605810,0 days 00:00:24.501869,0.8083033175880675,1.781777206111085,0.06735637676313176,6,7,7,441,3.7190570707830863,3.666839925661016,0.5362727137699528,0.6903145295162127,3.585029252866473,0.566024768662404,1.5436380636189924,COMPLETE
138,-0.596764069605706,2025-12-04 13:33:49.162239,2025-12-04 13:34:14.890806,0 days 00:00:25.728567,0.8128377979188054,0.32241758568064516,0.06892972185279733,6,7,7,441,3.690212341457565,3.661697615030871,0.5391814277819242,0.6944404728686825,3.5759588486210725,0.562875909034327,1.9971617395645156,COMPLETE
139,-0.5964341816093346,2025-12-04 13:33:49.588413,2025-12-04 13:34:18.850420,0 days 00:00:29.262007,0.8128209221130275,0.31281014940383384,0.09991572848780085,6,7,7,491,3.7054307111375704,3.6524209732289177,0.5389529937919748,0.7054606483171313,3.573663525887709,0.565931961121514,2.009636282995089,COMPLETE
140,-0.598790838550922,2025-12-04 13:33:50.067956,2025-12-04 13:34:16.000346,0 days 00:00:25.932390,0.7786461186140523,0.3128009062005125,0.06952059739443957,6,7,7,435,3.660503154261923,1.507522906011438,0.9108175337570341,0.6977487220490417,3.590843552193271,0.5629713037595272,1.784712457600852,COMPLETE
141,-0.5980748512531938,2025-12-04 13:33:51.167601,2025-12-04 13:34:13.031735,0 days 00:00:21.864134,0.8049617966028043,1.8853787280847838,0.06979093478685403,6,7,7,385,3.724692736611493,3.6886859208717877,0.7590130191273293,0.6871871944860706,3.581673875550012,0.5661062257642973,2.000105228690966,COMPLETE
142,-0.5970432143286375,2025-12-04 13:33:51.322300,2025-12-04 13:34:17.071013,0 days 00:00:25.748713,0.7822777662966816,0.32585185735016836,0.07116411604475346,6,7,7,435,3.4854414370828892,3.593849656894097,0.9094129493616918,0.6962017216858535,3.580127796296322,0.5659844223016625,2.0142070812523247,COMPLETE
143,-0.5747587503171231,2025-12-04 13:33:51.874784,2025-12-04 13:34:15.102915,0 days 00:00:23.228131,0.7833042084829482,0.24187422676557435,0.039735476543264744,1,7,7,383,3.486738851121311,2.618106724085425,0.7784842264691629,0.7045956920712789,2.4924597112018216,0.6612683072560243,2.007113319385138,COMPLETE
144,-0.5962476592203371,2025-12-04 13:33:53.535046,2025-12-04 13:34:22.038688,0 days 00:00:28.503642,0.7856383434345175,1.7451977204884765,0.07084763445488375,1,8,7,445,3.4411985153034994,2.6379504267357725,0.6813021379211025,0.7046305514535841,3.5837499279505636,0.6579294546678406,1.7986821953321532,COMPLETE
145,-0.6002723207584455,2025-12-04 13:33:55.392033,2025-12-04 13:34:21.731926,0 days 00:00:26.339893,0.7752056088150209,0.061301633707442446,0.06865317293300131,6,7,7,437,3.7152657525163733,3.5978104880602344,0.7653974759046688,0.6889441612862642,3.58809734292077,0.5670914309133952,1.7767804559725497,COMPLETE
146,-0.5983539852239989,2025-12-04 13:33:57.826260,2025-12-04 13:34:27.609133,0 days 00:00:29.782873,0.7792156476315495,0.25789357763427545,0.07130871263824734,6,7,6,499,3.769435846380247,2.8362405011349185,0.7738228480639762,0.7022553760944669,3.574264298889869,0.566650289207605,1.7973286923243963,COMPLETE
147,-0.5996288592235949,2025-12-04 13:33:58.655859,2025-12-04 13:34:24.716962,0 days 00:00:26.061103,0.781737427547871,0.29410926252823943,0.06806969557665707,1,7,7,439,3.7698842591954738,2.7137265955187995,0.7872139520776732,0.7056643871475754,3.5756057863384045,0.5915574849843529,1.7940836042025965,COMPLETE
148,-0.5983084234387905,2025-12-04 13:34:05.063111,2025-12-04 13:34:31.338334,0 days 00:00:26.275223,0.7787340866029483,0.3284293805103399,0.06978529214759197,1,7,6,443,3.7629933631230017,2.7710447618130742,0.6779766690504914,0.702704938880928,3.5781950016686745,0.5649019893220588,1.7895696121852112,COMPLETE
149,-0.5992177900367675,2025-12-04 13:34:06.878599,2025-12-04 13:34:31.168610,0 days 00:00:24.290011,0.7825393975533974,1.899376007241571,0.06907521492126333,6,7,6,438,3.7827540484156654,3.5245367269511854,0.7848422114493125,0.7055286376423678,3.5972794640318453,0.6559574943684154,1.7884845728516103,COMPLETE
150,-0.594488289927485,2025-12-04 13:34:07.855675,2025-12-04 13:34:36.521620,0 days 00:00:28.665945,0.7699551701280851,0.7837417935110099,0.06936098809639125,1,7,6,495,3.7557054600504407,2.6389568756218433,0.7722102798580417,0.7059896778346794,3.588637563992602,0.5925525560717797,1.4025811570979596,COMPLETE
151,-0.5956535191036897,2025-12-04 13:34:09.138986,2025-12-04 13:34:30.069127,0 days 00:00:20.930141,0.6077000413641552,1.921410598188148,0.07003793478904975,1,7,6,382,3.8034002206669384,2.653334207082295,0.7616603245769735,0.7061211262168361,3.5832438273802354,0.5679699861423024,1.7831978722532693,COMPLETE
152,-0.5934172489104846,2025-12-04 13:34:10.155324,2025-12-04 13:34:33.321309,0 days 00:00:23.165985,0.7733296869452609,1.9084752175358584,0.07134656397034046,6,7,6,452,3.7116620648798717,2.6688787425736815,1.1146098334656644,0.694623369911559,2.613541854296402,0.5641015886281793,1.3825525360912259,COMPLETE
153,-0.5975491695400843,2025-12-04 13:34:10.876874,2025-12-04 13:34:35.097678,0 days 00:00:24.220804,0.7806625461726766,1.9199584820010347,0.07006049821482736,6,7,6,455,3.678125386118709,2.720834141725692,0.675882134751082,0.6882768988449826,3.5766026927138257,0.5689379271202869,1.3896185833001053,COMPLETE
154,-0.5974193184722438,2025-12-04 13:34:11.431997,2025-12-04 13:34:35.440016,0 days 00:00:24.008019,0.8264625935715253,1.897897221882324,0.06951624278702367,6,7,6,454,3.7284256046928697,2.608344979787712,0.6780689940216827,0.6970892473697049,3.572268413362335,0.565335608994241,1.385441728055566,COMPLETE
155,-0.5990164397485809,2025-12-04 13:34:11.915410,2025-12-04 13:34:35.888534,0 days 00:00:23.973124,0.7847129516175243,1.919152051657797,0.06867692724299991,6,7,6,454,3.7129049548076787,2.6960152105278885,1.1046808652003492,0.6887882841768055,3.583269454722555,0.5646677901905339,1.5445246118024083,COMPLETE
156,-0.5991038048963093,2025-12-04 13:34:11.948609,2025-12-04 13:34:36.559127,0 days 00:00:24.610518,0.7816853240259904,1.8818595219250929,0.06851265199040826,6,7,6,456,3.7483417850711103,2.6432285621301106,1.0671484577477972,0.6846971455599182,3.5708048049083034,0.5664915667806341,1.543253272073535,COMPLETE
157,-0.5923658885686302,2025-12-04 13:34:12.638999,2025-12-04 13:34:36.283957,0 days 00:00:23.644958,0.8027293930872867,1.911720107233689,0.061430841559284355,6,7,6,458,3.7034880735447855,2.6694773554086995,0.5319857251382742,0.6924962809393498,2.5880754305048734,0.5670313812825417,1.5362186517992151,COMPLETE
158,-0.5964341560938102,2025-12-04 13:34:13.032729,2025-12-04 13:34:37.253219,0 days 00:00:24.220490,0.8036782834224063,1.9012437377816107,0.06828840290332067,6,7,6,452,3.3729136918328155,2.712173717862323,0.7548278349554062,0.6890874285856186,3.6022206635173366,0.564114531465117,1.4004365394957357,COMPLETE
159,-0.6002257626819814,2025-12-04 13:34:13.607169,2025-12-04 13:34:37.738763,0 days 00:00:24.131594,0.8204385609482016,1.8966022557150546,0.06882651957851522,6,7,6,455,3.3545342590904816,2.792221244730447,0.9129906181054589,0.6931378732061574,3.5879716601193095,0.5687179465114662,1.5437430872504008,COMPLETE
160,-0.5975680745481876,2025-12-04 13:34:14.584347,2025-12-04 13:34:39.900290,0 days 00:00:25.315943,0.8201501524113053,1.936745964144625,0.06938164518094524,6,7,6,468,3.3513362201435495,2.4741184697719194,0.7808673718191467,0.683219328319702,3.6270580115818825,0.5929636084532294,1.422387878629137,COMPLETE
161,-0.5988360032351329,2025-12-04 13:34:14.891952,2025-12-04 13:34:39.109079,0 days 00:00:24.217127,0.8383544314627833,1.903483147851885,0.06859092449169882,6,7,6,452,3.3362467711415804,3.4989626737880424,0.9176239629290366,0.6890280501081869,3.5876802488003854,0.5671374590714128,1.4164994399468258,COMPLETE
162,-0.5895236851104804,2025-12-04 13:34:14.983090,2025-12-04 13:34:38.129696,0 days 00:00:23.146606,0.82683818790454,1.8969252792053304,0.06900283147834209,6,7,6,457,3.3476681547055516,2.4978962933892763,0.7696441520449468,0.6886821806477428,2.470710345990864,0.5936341182638244,1.3696856744912982,COMPLETE
163,-0.5966722932399497,2025-12-04 13:34:15.104195,2025-12-04 13:34:40.134214,0 days 00:00:25.030019,0.8321449121965199,1.9001219945178143,0.06908056645105065,6,7,6,459,3.35613059414783,4.083624696625515,0.6751241700550226,0.6838884185852279,3.6256352830805914,0.5923117228863447,1.405628582123128,COMPLETE
164,-0.5958078239357608,2025-12-04 13:34:16.001310,2025-12-04 13:34:41.489487,0 days 00:00:25.488177,0.825094437299737,1.910592184231633,0.06049746436796512,6,7,6,457,3.3329263317787183,2.856323073696762,0.9593566393233616,0.6850234171411703,3.588526212650743,0.5704085578186396,1.3851059790211622,COMPLETE
165,-0.5967952961036094,2025-12-04 13:34:17.072044,2025-12-04 13:34:42.319674,0 days 00:00:25.247630,0.8247487815711118,1.9439795160251923,0.061415883581679695,6,7,6,459,3.3504999721296826,3.979281800725777,1.0935933942532305,0.6826206728299544,3.631034457565556,0.5907355772777652,1.419961364179384,COMPLETE
166,-0.5933503336778537,2025-12-04 13:34:17.277628,2025-12-04 13:34:45.733204,0 days 00:00:28.455576,0.8224355963681789,1.9400199584677138,0.06208545000086036,6,8,6,457,3.2904070977809665,4.011781128470713,0.906718398696295,0.6788466929310322,3.630342514703648,0.5923132816548426,1.3485627726902565,COMPLETE
167,-0.5961803094673486,2025-12-04 13:34:18.851700,2025-12-04 13:34:47.756854,0 days 00:00:28.905154,0.8253750362223293,1.9289794700028586,0.06318632670856267,7,8,6,457,3.383664133355789,4.0189187985607,0.7656727512164534,0.6819689370053331,3.6183522190375297,0.588664886176926,1.4288048549875336,COMPLETE
168,-0.5958345491782978,2025-12-04 13:34:21.733173,2025-12-04 13:34:51.147970,0 days 00:00:29.414797,0.7746523199584396,1.8972046244039575,0.06162353267496324,6,8,6,455,3.3376225206913035,4.038510034639079,0.7454952289470198,0.6799164635586894,3.625077875813763,0.5865650038173608,1.427866677049074,COMPLETE
169,-0.5961622082233026,2025-12-04 13:34:22.039844,2025-12-04 13:34:50.543557,0 days 00:00:28.503713,0.7624851547625425,1.916665299396086,0.060362288953646,7,8,6,454,3.604297503706972,4.030743370797439,0.7614164138415817,0.6822749358098108,3.613915912263263,0.5906279854028754,1.4273849107080077,COMPLETE
170,-0.5955507126763067,2025-12-04 13:34:24.717992,2025-12-04 13:34:54.182898,0 days 00:00:29.464906,0.8221786497195467,1.9042209411453002,0.06174110835670001,7,8,6,457,3.2904821784166094,4.027009277005277,0.913600532799507,0.6823630870508013,3.631904109991756,0.591973204083635,1.4161587108554266,COMPLETE
171,-0.5933562385193243,2025-12-04 13:34:27.610124,2025-12-04 13:35:01.601249,0 days 00:00:33.991125,0.7738400057864577,0.21680717193141136,0.06252846952605419,7,8,6,454,3.322459847427358,3.969043262908079,0.9275507079185612,0.6825163532629228,3.479622041233021,0.5796063087207076,1.409030523566785,COMPLETE
172,-0.5953103935325221,2025-12-04 13:34:30.070503,2025-12-04 13:34:58.612591,0 days 00:00:28.542088,0.7717096981497243,0.2113885029154141,0.060818428242602834,6,7,6,456,3.288231579111166,3.9660085355778243,0.9223117215491208,0.6815395750573716,3.632535894079071,0.5879588239021556,1.345907445445016,COMPLETE
173,-0.5930844257716784,2025-12-04 13:34:31.169693,2025-12-04 13:35:05.293609,0 days 00:00:34.123916,0.7581271775455192,0.5228101450909326,0.06650848198095047,7,8,6,462,3.328692108056421,4.189956329710994,0.891979370121657,0.6803140477169817,3.6188032115029904,0.5873506051668078,1.4193962872341235,COMPLETE
174,-0.5945080070854947,2025-12-04 13:34:31.339282,2025-12-04 13:35:00.271598,0 days 00:00:28.932316,0.7742040005401863,0.525524880854122,0.06115800749391885,7,7,6,459,3.3857158117183035,4.145203196343987,1.0921994656079979,0.6776713634371451,3.6101245452482575,0.5957491596260973,1.453851887203689,COMPLETE
175,-0.594769833814484,2025-12-04 13:34:33.322382,2025-12-04 13:35:02.082531,0 days 00:00:28.760149,0.7605835942331521,0.17652033434845935,0.06365200945005893,7,7,6,461,3.2489978025535953,4.140935509841921,0.8991608044075047,0.6763751230288563,3.632869497593336,0.589186212400362,1.4141442808431364,COMPLETE
176,-0.5941045385881485,2025-12-04 13:34:35.098657,2025-12-04 13:35:09.607298,0 days 00:00:34.508641,0.8248153051348538,0.5061735638313017,0.06066320948630805,7,8,6,465,3.341522882062265,4.06496214055927,1.3158365536419065,0.6783476899616909,3.6306903765967182,0.591108750656658,1.4247847716852022,COMPLETE
177,-0.5917103550589392,2025-12-04 13:34:35.441008,2025-12-04 13:35:09.311968,0 days 00:00:33.870960,0.7590024031042665,0.2106565635534452,0.06243989959046566,7,8,6,464,3.336486223327406,3.8858422971171187,0.8918811695422588,0.6791130084551783,3.62667651568145,0.5945664306618006,1.4498607548725886,COMPLETE
178,-0.591674742577264,2025-12-04 13:34:35.889672,2025-12-04 13:35:10.911450,0 days 00:00:35.021778,0.7589066176551275,0.20432401961427987,0.06252245986798116,7,8,6,480,3.3071669532420622,4.068712559844161,0.9786174828042766,0.6781483470567765,3.628732610982186,0.5905771995675035,1.448317554019694,COMPLETE
179,-0.5877415219272781,2025-12-04 13:34:36.285094,2025-12-04 13:35:10.605132,0 days 00:00:34.320038,0.7619645230273783,0.5211550328075714,0.06103654137111151,7,8,6,480,3.33154144464572,4.043197829318217,1.3361577196250367,0.6741345824891286,2.754807836481864,0.5863903514311933,1.443580397079994,COMPLETE
180,-0.5931813835963679,2025-12-04 13:34:36.522582,2025-12-04 13:35:11.567883,0 days 00:00:35.045301,0.7581092669320219,0.19097095252035223,0.06160932811040322,7,8,5,473,3.339123871837195,3.990084190342212,0.9473432589363202,0.6795080343695038,3.6195805846777995,0.5837422535554613,1.431724868263646,COMPLETE
181,-0.5936479398554452,2025-12-04 13:34:36.560356,2025-12-04 13:35:11.225378,0 days 00:00:34.665022,0.7610389048921015,0.20667468333949568,0.0619540388694347,7,8,6,480,3.38635603378009,2.4779675382215034,0.9120425751486828,0.6794084880043633,3.6316006749537255,0.5810846144340585,1.4338023702902458,COMPLETE
182,-0.5882057809325645,2025-12-04 13:34:37.254431,2025-12-04 13:35:11.732295,0 days 00:00:34.477864,0.7624477823302475,0.17246604367039312,0.06112415310534968,7,8,5,471,3.259823177976797,3.992248280820043,0.9545463595411047,0.6776393658660493,2.751260466617322,0.5805345431997552,1.4436241299858823,COMPLETE
183,-0.5929710844579315,2025-12-04 13:34:37.739925,2025-12-04 13:35:12.893637,0 days 00:00:35.153712,0.7622050304204733,0.08635311883309468,0.05987319503702109,7,8,5,479,3.3651637460734123,3.9231624935968785,0.9420620352565816,0.6749578806483341,3.632095031850468,0.5803532960312917,1.51627715652992,COMPLETE
184,-0.5953790720930909,2025-12-04 13:34:38.130853,2025-12-04 13:35:09.702714,0 days 00:00:31.571861,0.7614345921311774,0.2040434911047695,0.0601604431315876,7,8,5,424,3.587187210949267,3.994100841033992,0.902452900093611,0.6769122731127958,3.468724949631439,0.5861188959859234,1.5227426318548807,COMPLETE
185,-0.5933203311159444,2025-12-04 13:34:39.110316,2025-12-04 13:35:14.805293,0 days 00:00:35.694977,0.8199713836630161,0.20414806574099792,0.0612862559161259,7,8,5,481,3.9488930684243346,4.018608011239704,0.9614631612801905,0.6777943644987617,3.6307248486487866,0.5804284917289476,1.4470320289278185,COMPLETE
186,-0.5907268024811417,2025-12-04 13:34:39.901448,2025-12-04 13:35:15.100924,0 days 00:00:35.199476,0.7573202186210793,0.5317145683153527,0.06138001791431928,7,8,6,482,3.1996772845119725,4.000199496884531,0.9406771016552345,0.6752902974953694,3.631662393437461,0.5819172921558872,1.3094378377618592,COMPLETE
187,-0.5977232126514025,2025-12-04 13:34:40.135396,2025-12-04 13:35:09.865053,0 days 00:00:29.729657,0.7622428204022113,1.9951475404871277,0.0623112522403277,7,8,5,481,3.1424652072612727,3.941856141409352,0.9319132936993755,0.6709073973985917,3.464401597920358,0.5811353375583372,1.5250172237126722,COMPLETE
188,-0.5941732537700845,2025-12-04 13:34:41.490669,2025-12-04 13:35:16.746672,0 days 00:00:35.256003,0.756811181204892,0.5186553569078659,0.0629424116334024,7,8,5,477,3.571051479164403,3.859460172006091,0.9090599628381937,0.6752145696049282,3.4791647083213397,0.5805104422909566,1.5140569739635317,COMPLETE
