number,value,datetime_start,datetime_complete,duration,params_class_1_weight,params_colsample_bytree,params_gamma,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,params_threshold,state
132,-0.7229212663526021,2025-12-07 14:59:50.247291,2025-12-07 15:00:31.425661,0 days 00:00:41.178370,2.6026449315299076,0.7822408730905414,0.6292728609313046,0.060672632979963254,3,10,13,240,2.209970674538012,0.10974239481541567,0.9178837200102561,0.8378361371017637,0.5078436577252451,COMPLETE
133,-0.7224959587441081,2025-12-07 14:59:51.702554,2025-12-07 15:00:30.468451,0 days 00:00:38.765897,2.5343664795765797,0.7825348773934969,0.6347655084037411,0.061658301659176996,3,10,16,241,2.240238529114533,0.11357921224777631,0.9212626554729838,0.8396772900011829,0.5040411577476972,COMPLETE
134,-0.7234855171000066,2025-12-07 14:59:52.421568,2025-12-07 15:00:29.949534,0 days 00:00:37.527966,2.6057317159432305,0.78274910047958,1.0565901149512889,0.06391825655938856,3,10,16,244,2.2824503834267817,0.08914590971407466,0.9245037124703712,0.8305045904393099,0.5492723842758755,COMPLETE
135,-0.7223414381877957,2025-12-07 14:59:52.540072,2025-12-07 15:00:22.064916,0 days 00:00:29.524844,2.583400516262168,0.7715756065671735,1.0657475166102923,0.09171759531423625,3,10,16,233,2.302105880430652,0.10385897586453172,0.9149846852209189,0.8275137262322135,0.503938694858264,COMPLETE
136,-0.7225778543003814,2025-12-07 14:59:52.996663,2025-12-07 15:00:32.387003,0 days 00:00:39.390340,2.6200795545228357,0.7712953980155467,0.6362135922507048,0.05859943920223169,3,10,16,236,2.231649716880397,2.0206184507338487,0.9176560302391442,0.8295321159799476,0.5001831970753604,COMPLETE
137,-0.7227699291140487,2025-12-07 14:59:53.857285,2025-12-07 15:00:23.813514,0 days 00:00:29.956229,2.5785954459023417,0.7705218243414388,0.6309731191488898,0.09195346110447417,4,10,13,237,2.336922981850003,1.7231832715416213,0.912003636622841,0.8360495253537737,0.5134209048465436,COMPLETE
138,-0.7222116261761846,2025-12-07 14:59:58.348592,2025-12-07 15:00:31.284179,0 days 00:00:32.935587,2.5310878554129865,0.7412324623546833,0.6144620180973157,0.08237769174605875,4,10,16,230,2.3138747997849114,0.10587428339716781,0.9242161428964989,0.8252244447012456,0.5105950649121558,COMPLETE
139,-0.7200853832514928,2025-12-07 14:59:59.473241,2025-12-07 15:00:31.555879,0 days 00:00:32.082638,3.426311668450771,0.7402279625250093,1.0539509995791412,0.08220081264434254,7,10,16,243,2.217429218897772,0.08488773484658965,1.0067359369484565,0.8384736604695777,0.5091174679266842,COMPLETE
140,-0.7191815868221966,2025-12-07 15:00:02.846256,2025-12-07 15:00:45.113664,0 days 00:00:42.267408,3.1769659032533912,0.7416439567426284,1.0625971775568632,0.05467998124774087,4,10,14,257,2.319586682370662,0.06048239657284454,1.1708932752469994,0.8761683883298733,0.4992769310970584,COMPLETE
141,-0.7220383900884438,2025-12-07 15:00:04.366125,2025-12-07 15:00:37.683031,0 days 00:00:33.316906,2.579046893765729,0.7437282193560555,0.6443045765119408,0.08263079915026905,4,10,14,234,2.3781849068246568,0.09723498661528915,0.9170749136337409,0.8377966164766948,0.5129322864251599,COMPLETE
142,-0.7221525535103094,2025-12-07 15:00:07.881527,2025-12-07 15:00:48.838867,0 days 00:00:40.957340,2.597818406275304,0.7233899715698866,0.058378642331602726,0.0567451599879939,4,10,14,244,2.8064603985888055,0.09645554138492218,0.9210163700217345,0.826320264871178,0.5109457098539901,COMPLETE
143,-0.7222163510602265,2025-12-07 15:00:08.853153,2025-12-07 15:00:48.617685,0 days 00:00:39.764532,2.5744109764147236,0.7401186256199881,0.6253836731077607,0.05220850633338129,4,10,14,228,2.8224225830547467,0.08003757958434862,0.9121932535424344,0.8350627889537067,0.5070020826546616,COMPLETE
144,-0.7222649758169175,2025-12-07 15:00:08.892584,2025-12-07 15:00:40.112465,0 days 00:00:31.219881,2.57895030890588,0.7431729221614701,0.6415018416370233,0.09117371851413858,4,10,14,234,2.4372988615137725,0.10175372046805135,0.9142225155228476,0.8643978558293786,0.5048049020133254,COMPLETE
145,-0.7222246875621497,2025-12-07 15:00:11.219929,2025-12-07 15:00:47.174860,0 days 00:00:35.954931,2.5739791708798516,0.7439832740402548,0.09685889630532793,0.09166203601258019,4,10,14,220,4.310521353691384,1.8634153963512226,1.0056871832497438,0.8237625230822199,0.5059459951473829,COMPLETE
146,-0.7227003333668984,2025-12-07 15:00:12.888671,2025-12-07 15:01:01.515184,0 days 00:00:48.626513,2.5366502697054405,0.7423730644822926,0.1502861438695584,0.05072627342586447,4,10,14,318,2.5794848429585415,0.024086804546419482,0.9156592597597415,0.8228300046659698,0.5090605010862226,COMPLETE
147,-0.7236757192228065,2025-12-07 15:00:13.037352,2025-12-07 15:00:50.440239,0 days 00:00:37.402887,2.601139010570378,0.7418115521510722,0.05820486415639747,0.05313425818084521,4,10,14,214,2.4123991243309573,1.8078688109726244,0.7297147340021435,0.8318026326092862,0.5034310800853342,COMPLETE
148,-0.723784226399502,2025-12-07 15:00:13.453641,2025-12-07 15:00:41.576439,0 days 00:00:28.122798,2.598140105839306,0.8213706355973573,0.6416933170597133,0.09152348159029897,2,10,16,197,1.9445034578442189,1.8589868090518809,0.7128025148666017,0.8375606113270747,0.5049722471603215,COMPLETE
149,-0.7212372355505784,2025-12-07 15:00:13.496089,2025-12-07 15:00:43.515025,0 days 00:00:30.018936,2.563567084863791,0.7390095625963762,0.10823847817392401,0.0917659970397283,2,10,14,216,2.1341507886986473,1.8762735745173285,0.6508760115414872,0.834334730561233,0.5070054944409641,COMPLETE
150,-0.7224862059104761,2025-12-07 15:00:14.217036,2025-12-07 15:00:44.018085,0 days 00:00:29.801049,2.5039416370358305,0.7395572272077945,0.09710160201526064,0.0925675064191762,2,10,14,191,2.8234612627918887,0.008976064022436003,0.7403104285472895,0.8274058999959614,0.5095893854067567,COMPLETE
151,-0.7225194626863527,2025-12-07 15:00:22.028815,2025-12-07 15:00:49.934614,0 days 00:00:27.905799,2.5700888994817443,0.8168728167571757,1.6346788676104038,0.09124005573919854,2,10,14,321,1.6509740271322033,0.0008684168886721605,0.722711204734716,0.8287300267078879,0.508984750827205,COMPLETE
152,-0.7228300474377128,2025-12-07 15:00:22.067461,2025-12-07 15:00:53.619410,0 days 00:00:31.551949,2.5463893229517285,0.7426862209202999,1.5514785617479423,0.09183957938165092,2,10,14,194,4.319729832437793,1.7276110392175192,0.7087872732637873,0.8281153524342187,0.5076976047103555,COMPLETE
153,-0.7236464662679675,2025-12-07 15:00:23.815119,2025-12-07 15:01:00.387233,0 days 00:00:36.572114,2.598680130336649,0.8166525519840726,0.5997068007977711,0.053687587658559105,2,10,10,200,1.708141646983622,1.6931661714601944,0.6863442535368637,0.829888750154748,0.5019147510927446,COMPLETE
154,-0.72345658667369,2025-12-07 15:00:24.408504,2025-12-07 15:01:02.102215,0 days 00:00:37.693711,2.606643404087213,0.7834458564644563,0.6512305700884198,0.05147880347526066,2,10,10,207,1.7981026142653245,1.9439317658820099,0.6578380929951301,0.8329701780941585,0.513049555363441,COMPLETE
155,-0.7234910908084189,2025-12-07 15:00:27.013816,2025-12-07 15:01:03.501659,0 days 00:00:36.487843,2.069088620726256,0.7833049128750852,0.6343646413449522,0.06323799919479481,2,10,14,209,2.0261756467581566,2.0261508340626415,0.7209349434090769,0.8294273062518853,0.45653353229535165,COMPLETE
156,-0.7236654131360305,2025-12-07 15:00:27.655777,2025-12-07 15:01:03.729259,0 days 00:00:36.073482,2.14204839867612,0.7935782064394409,0.648176892814339,0.046772108313917975,2,10,10,193,1.6517144926693623,2.4381533812440743,0.705198842693507,0.827562779401588,0.4635991615969848,COMPLETE
157,-0.720325186501538,2025-12-07 15:00:29.950870,2025-12-07 15:01:04.036054,0 days 00:00:34.085184,2.111363456189343,0.7841466746614834,0.6486014423113688,0.06316641396450255,2,10,12,194,1.9402960837323087,0.03233622847507982,0.7219355620233366,0.8285074072396753,0.5129036938217891,COMPLETE
158,-0.7220264117549047,2025-12-07 15:00:30.266658,2025-12-07 15:01:06.900544,0 days 00:00:36.633886,2.6051697952341932,0.6771294379006402,0.668330192473203,0.045163004017385266,2,10,12,206,1.825677755870062,0.008139182863947325,0.6482664587544542,0.8303968699165226,0.4593139963939496,COMPLETE
159,-0.7233140898492466,2025-12-07 15:00:30.469602,2025-12-07 15:01:08.583041,0 days 00:00:38.113439,2.6286611945897786,0.8136861134918437,0.060748579808280245,0.05324120247170762,2,10,10,210,2.093152318894528,0.03759533381802311,0.705022133322579,0.8268517857424755,0.5145200311602294,COMPLETE
160,-0.7102639830800979,2025-12-07 15:00:31.285361,2025-12-07 15:01:05.638656,0 days 00:00:34.353295,2.072748550455493,0.8170249317940668,0.6819760228473458,0.05122267731286969,2,10,12,188,2.0427267482979596,0.01987166006591956,0.7262010814568413,0.8126563363726985,0.5545130127877682,COMPLETE
161,-0.7223786831850464,2025-12-07 15:00:31.426830,2025-12-07 15:01:06.134700,0 days 00:00:34.707870,2.060329155173209,0.6881712338104828,0.6943545296908835,0.047112058582250115,2,10,12,195,1.6418905651885276,0.059196652451584134,0.6507419098710462,0.8153289874547731,0.45069250661138377,COMPLETE
162,-0.7216252519389126,2025-12-07 15:00:31.557243,2025-12-07 15:01:05.010714,0 days 00:00:33.453471,2.6457042251063183,0.6912458790090702,0.1293930489411169,0.046792671135091744,2,10,12,186,1.6333969894353637,0.03934500227140557,0.7146243567282163,0.8141789712967404,0.463312866865192,COMPLETE
163,-0.7234585823509216,2025-12-07 15:00:32.388203,2025-12-07 15:01:06.770773,0 days 00:00:34.382570,2.068457064755853,0.8141758461987912,0.5110331111952098,0.0463096776613379,2,10,12,186,1.7777486952359465,0.01583534468881416,0.6918064909873322,0.8106908160850596,0.45800487013570323,COMPLETE
164,-0.7118843456376747,2025-12-07 15:00:37.684543,2025-12-07 15:01:12.069148,0 days 00:00:34.384605,2.0935961078324867,0.8218724679703261,0.5125794882881027,0.05304326327616073,2,10,12,190,2.090398755851164,0.02101375146434098,0.727151762969346,0.8225721386607655,0.5510056488001143,COMPLETE
165,-0.7010866793678125,2025-12-07 15:00:40.113607,2025-12-07 15:01:16.438628,0 days 00:00:36.325021,2.0999255080972397,0.820463932856665,0.5963783607066157,0.052701372452604374,2,10,12,205,1.8565043080540105,0.04478477335254466,0.6503367858262931,0.8110925212486614,0.5522351661544184,COMPLETE
166,-0.7233933760931761,2025-12-07 15:00:41.578435,2025-12-07 15:01:16.994059,0 days 00:00:35.415624,2.0370249649517906,0.813639564838116,0.5917916288842623,0.048552941825665656,2,10,12,193,1.7753467786421813,0.02928732660581787,0.665606711049214,0.8134517408249339,0.46528958448713836,COMPLETE
167,-0.7231532738432325,2025-12-07 15:00:43.516202,2025-12-07 15:01:16.846814,0 days 00:00:33.330612,1.9538629938278969,0.8138056910210457,0.003957113770387488,0.049872416446514634,2,10,12,182,1.7950932772099875,0.005503139854468819,0.7202884189332638,0.818402145182998,0.45134054009542124,COMPLETE
168,-0.723772687440536,2025-12-07 15:00:44.019113,2025-12-07 15:01:19.477877,0 days 00:00:35.458764,2.052403122901845,0.8277681965347301,0.5269978071063164,0.051509091756959835,2,10,12,198,1.7994103138617838,0.8921035766704297,0.7267369021684498,0.8155419811929043,0.4616986568196986,COMPLETE
169,-0.7235749504163133,2025-12-07 15:00:45.115543,2025-12-07 15:01:20.543242,0 days 00:00:35.427699,2.1612180340102958,0.8235824788543186,0.6919914214010006,0.0455232088570577,2,10,12,193,1.7400804533800425,2.9163870948282304,0.6954153228347558,0.8095895611203672,0.4602564881696671,COMPLETE
170,-0.722022415946236,2025-12-07 15:00:47.176068,2025-12-07 15:01:21.705226,0 days 00:00:34.529158,2.0120235732589,0.820589260051483,0.5267462808268558,0.06219908562561118,2,10,12,194,1.914469825647301,0.0003056938071575588,0.7283403331400125,0.8121871586911801,0.49063761248004967,COMPLETE
171,-0.7234149266560364,2025-12-07 15:00:48.618815,2025-12-07 15:01:21.312417,0 days 00:00:32.693602,2.0496926118110324,0.8186139511959509,0.5884300525366049,0.06516761581465881,2,10,16,192,1.7562616740630723,0.8991826132559677,0.7040023889956997,0.7907223894509426,0.4664774038950191,COMPLETE
172,-0.7233469909417293,2025-12-07 15:00:48.841505,2025-12-07 15:01:21.214593,0 days 00:00:32.373088,2.1110047720129295,0.8227053381108559,0.5251402737300228,0.06446374552580739,2,10,12,187,1.8132606366242592,2.316335865204658,0.657244455640124,0.8163039862327999,0.4671122548247142,COMPLETE
173,-0.7234873437036073,2025-12-07 15:00:49.935736,2025-12-07 15:01:25.765140,0 days 00:00:35.829404,2.1330771039439944,0.8136720362113702,0.5845936014990005,0.0495093542114293,2,10,12,199,1.8871363534873957,2.5571883126123924,0.6876088941961201,0.8105205631907827,0.4595779584883246,COMPLETE
174,-0.722785970617491,2025-12-07 15:00:50.441644,2025-12-07 15:01:21.659930,0 days 00:00:31.218286,2.082508816310111,0.7156123902513702,0.5167348219149381,0.06450250873959196,2,10,12,174,1.8689467801247586,1.478070739438376,0.6945510258556935,0.8195719393733841,0.46386999062035494,COMPLETE
175,-0.7233288811736722,2025-12-07 15:00:53.620529,2025-12-07 15:01:21.998798,0 days 00:00:28.378269,2.0211737234943725,0.7929655889307549,0.34849826324971295,0.06466531582886191,2,10,12,153,1.9098280239297312,2.3398213139860355,0.7509018657902308,0.8147445077526757,0.4647056379787698,COMPLETE
176,-0.7224012138696726,2025-12-07 15:01:00.388289,2025-12-07 15:01:31.264254,0 days 00:00:30.875965,2.665184395074815,0.8162041628982644,0.35599285238760364,0.06439586620407599,1,10,10,168,1.7296363086329793,2.258302397390487,0.6882864796699051,0.8123500462068416,0.4458272842203312,COMPLETE
177,-0.7229495303042743,2025-12-07 15:01:01.516178,2025-12-07 15:01:27.843634,0 days 00:00:26.327456,2.12573092847286,0.8281894764455094,0.5192270473365432,0.04914224284479019,1,10,12,140,1.8342058095360478,2.538725502059407,0.6674613203659616,0.808925920384529,0.46570295666346606,COMPLETE
178,-0.7216655984760656,2025-12-07 15:01:02.103238,2025-12-07 15:01:30.452443,0 days 00:00:28.349205,2.1004386261754653,0.8205808915980392,0.5197248791232946,0.04883605233732636,1,10,10,151,1.8078047930737178,2.3570466903053395,0.655279158023328,0.8077535619696677,0.4900811352883293,COMPLETE
179,-0.7226148606994902,2025-12-07 15:01:03.502607,2025-12-07 15:01:39.304695,0 days 00:00:35.802088,2.0277542445535994,0.8233922238647793,0.5302708750529757,0.04964652306358924,1,10,9,197,1.8183936580455975,2.088301355138765,0.6886083547818715,0.8121920011752938,0.4622280404102683,COMPLETE
180,-0.7231314253019537,2025-12-07 15:01:03.730419,2025-12-07 15:01:40.159648,0 days 00:00:36.429229,2.05194954564343,0.8166149594301202,0.6901112810076406,0.04675882794753957,1,10,10,200,1.8209411645589322,2.355273109066402,0.6619939327536885,0.8136396825450792,0.4576070503747926,COMPLETE
181,-0.7233114276524542,2025-12-07 15:01:04.037038,2025-12-07 15:01:32.400852,0 days 00:00:28.363814,1.9924912715357292,0.8189651254518047,0.5313576563202376,0.0552508333021282,1,10,9,151,2.063565145655496,2.349007186468957,0.6792456039248148,0.8168552945804591,0.4428769594550109,COMPLETE
182,-0.7234248498845484,2025-12-07 15:01:05.012169,2025-12-07 15:01:35.048689,0 days 00:00:30.036520,1.9642755944184747,0.8200996546206657,0.5104961612377927,0.04651407951981786,2,10,9,156,1.7804405048614989,2.332916747103795,0.677254568352593,0.8140905217114944,0.45418437793738375,COMPLETE
183,-0.7208839029232568,2025-12-07 15:01:05.641113,2025-12-07 15:01:35.125687,0 days 00:00:29.484574,1.790120831117653,0.7934516784887978,0.5231151653573426,0.04732560116128452,1,10,9,157,1.8431819797267754,2.477769715960791,0.6766660591262174,0.8107684839483598,0.46325673438022447,COMPLETE
184,-0.718633516784637,2025-12-07 15:01:06.136199,2025-12-07 15:01:37.135928,0 days 00:00:30.999729,1.894724920474387,0.7930439633790957,0.5265311700616088,0.0653160436813443,1,10,9,170,1.7365864527794754,2.5942282176320295,0.6770384751055324,0.8457471659368824,0.48407775156179295,COMPLETE
185,-0.719136112889614,2025-12-07 15:01:06.771855,2025-12-07 15:01:34.940664,0 days 00:00:28.168809,1.921479241720737,0.8211552737630696,0.5205446192996446,0.047069069486731195,1,10,10,148,1.8832032836365564,2.3681464668690313,0.6028993253035823,0.8450725283651738,0.46763210667827426,COMPLETE
186,-0.7222084116354412,2025-12-07 15:01:06.901609,2025-12-07 15:01:36.034685,0 days 00:00:29.133076,1.8959551978148983,0.8265848410200295,0.5858035583138078,0.04247228512063679,1,10,10,151,1.8045661789210465,2.3775237994755107,0.7588694624805657,0.8429561471738424,0.4914010504875982,COMPLETE
187,-0.7226772033338312,2025-12-07 15:01:08.584265,2025-12-07 15:01:37.392870,0 days 00:00:28.808605,2.183543126510411,0.8282133086970781,0.5366935412922027,0.04240911055221008,1,10,10,150,1.8407351817950461,2.272194412872327,0.6727805190785309,0.7908298294214335,0.4833300262040959,COMPLETE
188,-0.722553347431772,2025-12-07 15:01:12.070321,2025-12-07 15:01:41.074092,0 days 00:00:29.003771,2.4567240643022132,0.8301645508916502,0.584064605826867,0.04290157655713467,1,10,10,153,1.3221425832277518,1.6186480727993369,0.6883231793684246,0.8097110186924352,0.4912317513272161,COMPLETE
189,-0.7227816149905798,2025-12-07 15:01:16.439735,2025-12-07 15:01:45.524462,0 days 00:00:29.084727,1.8918637145983737,0.8116369362859515,0.5219910102493848,0.041736781221649706,1,10,10,154,1.3188611023242276,2.314859283161392,0.7557158459753003,0.845650862894343,0.48857955026685274,COMPLETE
190,-0.7212225577115392,2025-12-07 15:01:16.848144,2025-12-07 15:01:46.258201,0 days 00:00:29.410057,1.9478172235168114,0.8310242069416783,0.01939650999788889,0.04826020959201346,1,10,10,157,1.4372284184715658,2.453374635147502,0.6909466477563334,0.8187188058176798,0.4837292129793663,COMPLETE
191,-0.722195485542987,2025-12-07 15:01:16.995217,2025-12-07 15:01:46.255209,0 days 00:00:29.259992,1.867905094050176,0.829025182223245,0.034336740171230895,0.041204060896936234,1,10,10,152,1.4684398000593453,2.3157952131735215,0.6239411002148693,0.788515592073804,0.44493452044180154,COMPLETE
192,-0.7229481222851551,2025-12-07 15:01:19.479003,2025-12-07 15:01:47.958823,0 days 00:00:28.479820,1.8972237727677028,0.8300359778730424,0.00024348619155824215,0.04752224980329882,1,10,10,151,1.3061600426521291,2.454869179546549,0.6758441271946412,0.8068139342930422,0.4423657463734051,COMPLETE
193,-0.7228611992967178,2025-12-07 15:01:20.544373,2025-12-07 15:01:49.871144,0 days 00:00:29.326771,1.813494197361852,0.8276424068456827,0.02429405929731066,0.042559745919539003,1,10,10,155,1.757970945342475,2.5453079588760925,0.6870557361767821,0.8196636316680673,0.43889782711018566,COMPLETE
194,-0.7210995155391772,2025-12-07 15:01:21.215591,2025-12-07 15:01:49.586677,0 days 00:00:28.371086,1.8340440423698368,0.8288441526495077,0.012063314811224857,0.04292476938417732,1,10,10,148,1.7567305642804874,2.4124830431181494,0.6817001977045143,0.7886468068650269,0.4703865089027942,COMPLETE
195,-0.7223254705193438,2025-12-07 15:01:21.313727,2025-12-07 15:01:48.945886,0 days 00:00:27.632159,2.192488790483025,0.8291797442240946,0.030478347449140547,0.04420160238582257,1,10,10,143,1.7641479665708788,2.4042346092141,0.6754394328432644,0.8091181614786493,0.4486412231092336,COMPLETE
196,-0.7233452203114423,2025-12-07 15:01:21.660925,2025-12-07 15:01:52.399645,0 days 00:00:30.738720,1.886975786104732,0.8314806459965985,0.005419481905475754,0.04225238710250563,1,10,10,163,1.7362459760359734,2.392254322683127,0.6229770753749665,0.818068713971798,0.44039035864344356,COMPLETE
197,-0.7226304083928936,2025-12-07 15:01:21.706380,2025-12-07 15:01:49.545799,0 days 00:00:27.839419,1.8880217141065883,0.8261585995933656,0.23762226268031542,0.04918109556792634,1,10,10,148,1.7505820154707337,2.3320202109726043,0.6198466732149552,0.7914481135306503,0.4443603335655899,COMPLETE
198,-0.7231390143646969,2025-12-07 15:01:22.000191,2025-12-07 15:01:50.775626,0 days 00:00:28.775435,1.8729170469345942,0.8280046451664171,0.2111569820669359,0.04172721548111071,1,10,10,149,1.41373004022566,2.3275891065381757,0.682388236055775,0.8044184222553433,0.44267180962033154,COMPLETE
199,-0.7222822487670257,2025-12-07 15:01:25.766168,2025-12-07 15:01:54.713056,0 days 00:00:28.946888,1.8374772287800836,0.8289615827893292,0.36611065171189894,0.04761127685818608,1,10,11,155,1.298789908795027,2.3546051984721412,0.6122126124709291,0.7920160522987136,0.4366247618397623,COMPLETE
200,-0.7220253379762583,2025-12-07 15:01:27.844643,2025-12-07 15:01:57.743147,0 days 00:00:29.898504,1.8538930979457637,0.8276088232255742,0.3564757418206026,0.04296386107819531,1,10,11,160,1.3782030345964644,2.8479268688309505,0.5928320795960651,0.78966921158954,0.4379982883297817,COMPLETE
201,-0.7220365008665312,2025-12-07 15:01:30.453898,2025-12-07 15:02:00.413679,0 days 00:00:29.959781,1.845915526389292,0.8313165015021029,0.35664529325926975,0.04460842370177048,1,10,11,162,1.5012038761426094,2.727076552493063,0.615265740502673,0.803951956104918,0.4382757160419096,COMPLETE
202,-0.714436064743625,2025-12-07 15:01:31.265534,2025-12-07 15:01:57.577084,0 days 00:00:26.311550,1.7742473105344085,0.8295751238361941,0.5743685665275106,0.0434461834822666,1,10,9,132,1.4180022341141283,2.7253411571575126,0.6114741404037192,0.7852780612712356,0.4725354071317718,COMPLETE
203,-0.7165433505085717,2025-12-07 15:01:32.401837,2025-12-07 15:01:57.221687,0 days 00:00:24.819850,1.8544892147488166,0.8283059166771912,0.5700602633671172,0.04284330637392252,1,10,11,124,1.4383133107903712,2.6366454791420617,0.6093415318772483,0.8065173820330467,0.4742097135335287,COMPLETE
204,-0.7186359827271349,2025-12-07 15:01:34.941673,2025-12-07 15:02:13.211354,0 days 00:00:38.269681,1.6215551958295822,0.8285064172003306,0.19291032945720332,0.04303667158420956,2,10,11,211,1.2996288648124361,2.698517057857913,0.6208323568859725,0.7906270111792058,0.438171315174634,COMPLETE
205,-0.712685497931068,2025-12-07 15:01:35.050116,2025-12-07 15:02:01.281183,0 days 00:00:26.231067,1.7456723260293647,0.8280100633887866,0.5750798929093632,0.04120421970195611,2,10,11,132,1.4750352552509554,2.8985841387081335,0.623962406003749,0.7864819463415024,0.4783924599804265,COMPLETE
206,-0.719085152620792,2025-12-07 15:01:35.126800,2025-12-07 15:02:00.505602,0 days 00:00:25.378802,1.8941591927902857,0.833996321438629,0.5807252784620112,0.042524401238670594,2,10,11,126,1.3880487336600926,2.076224560026181,0.6307572689886539,0.7874637395745576,0.4758316411985852,COMPLETE
207,-0.693844796208448,2025-12-07 15:01:36.035814,2025-12-07 15:02:02.143945,0 days 00:00:26.108131,1.48792501792058,0.83013127240785,0.5865473210747993,0.041771601051677563,2,10,11,130,1.4423408178724269,2.8098851683428685,0.6245493633041904,0.7855575793016965,0.4786103443330313,COMPLETE
208,-0.7228957520191337,2025-12-07 15:01:37.136997,2025-12-07 15:02:01.573423,0 days 00:00:24.436426,2.187827287577135,0.8327977229228565,0.3418938180192848,0.044599666382695975,2,10,11,120,1.3928463413919145,1.976225130173171,0.6270379497629704,0.7883520470821838,0.476511240463764,COMPLETE
209,-0.7121015489902582,2025-12-07 15:01:37.393903,2025-12-07 15:01:55.981951,0 days 00:00:18.588048,1.651287276699441,0.8348422965275223,0.20954346660567713,0.0375583900356291,2,10,11,82,1.310666529563879,2.745474802182616,0.6320938306627819,0.8020896074207374,0.47367524504878433,COMPLETE
210,-0.7223039473415742,2025-12-07 15:01:39.305756,2025-12-07 15:02:06.382756,0 days 00:00:27.077000,1.8284318115139235,0.8335129073412527,0.20124330172839958,0.03683582876675138,2,10,11,134,1.4114021921735744,2.8779133149463427,0.6279633899398833,0.7927944548872523,0.43881714991872384,COMPLETE
211,-0.714602952898787,2025-12-07 15:01:40.160654,2025-12-07 15:02:19.588174,0 days 00:00:39.427520,1.6568656182790304,0.8350052640939004,0.33122766334394255,0.04396120797895959,2,10,11,216,1.5028036694151825,2.9191265446159043,0.577079952176955,0.8031896118840833,0.4382501089648078,COMPLETE
212,-0.7210498276955362,2025-12-07 15:01:41.075189,2025-12-07 15:02:06.119762,0 days 00:00:25.044573,1.7430747384614609,0.8087411395304069,0.5754518945627997,0.036861855394420294,2,10,11,121,1.5345950365058376,2.7027788047084496,0.6211046357804088,0.8028666753313342,0.44290556634104034,COMPLETE
213,-0.7216166218370282,2025-12-07 15:01:45.526089,2025-12-07 15:02:12.013154,0 days 00:00:26.487065,1.748490901957873,0.8344847211701856,0.34918896300599644,0.03861193293457941,2,10,11,132,1.5291313266342437,1.9651698196241318,0.6212492175374679,0.8048232990559174,0.43704423244826934,COMPLETE
214,-0.6958993002954019,2025-12-07 15:01:46.257153,2025-12-07 15:02:24.545775,0 days 00:00:38.288622,1.4990959402101829,0.810171726600533,0.2125173174561173,0.04533949678754117,2,10,11,212,1.6049997615635054,3.051897314506809,0.6190522105071209,0.8038670551891743,0.47432730158097164,COMPLETE
215,-0.7208706859819345,2025-12-07 15:01:46.259938,2025-12-07 15:02:11.964182,0 days 00:00:25.704244,1.6923648689548754,0.8061698389389098,0.5781580976248187,0.054839784476547054,2,10,11,132,1.5790419068249792,2.934733874364093,0.6263357362163511,0.8202957142146514,0.4371729397150306,COMPLETE
216,-0.7124682210858531,2025-12-07 15:01:47.959863,2025-12-07 15:02:27.778269,0 days 00:00:39.818406,1.701066749868944,0.8086982831648416,0.3744505875021331,0.038397019915188194,2,10,11,216,1.9880303275735154,2.8833089405858137,0.6311963641477217,0.8013429855238932,0.47322115839891965,COMPLETE
217,-0.7226654274185507,2025-12-07 15:01:48.946857,2025-12-07 15:02:15.720325,0 days 00:00:26.773468,2.434229521806944,0.808538100917881,0.2255063362458599,0.03905512672833516,2,10,11,130,2.006203201298811,2.728495652334513,0.630210401334828,0.7997981915363358,0.47340325132064376,COMPLETE
218,-0.7225309233951658,2025-12-07 15:01:49.546884,2025-12-07 15:02:13.913088,0 days 00:00:24.366204,2.186727610160486,0.807388897930765,0.36474076528569976,0.05513556402456028,2,10,11,123,1.570663177055658,2.901348300974126,0.6295370536811971,0.803598617159248,0.47500664471350673,COMPLETE
219,-0.7169314097864556,2025-12-07 15:01:49.590767,2025-12-07 15:02:13.046382,0 days 00:00:23.455615,2.178775612071035,0.8089534807841766,0.5919105038366322,0.05460389921877074,2,10,11,118,1.5760563933708898,2.737601519532975,0.5601175948932524,0.8027372979887643,0.26753418126334993,COMPLETE
220,-0.6984048887701653,2025-12-07 15:01:49.872419,2025-12-07 15:02:27.922386,0 days 00:00:38.049967,1.6854018806046043,0.8079292768540717,0.20415086161608803,0.05466726860446784,2,10,11,217,1.9874921181007787,2.7432510318637378,0.5604049989464156,0.8035016209759496,0.4737497209095675,COMPLETE
221,-0.7043520198148728,2025-12-07 15:01:50.776922,2025-12-07 15:02:29.257181,0 days 00:00:38.480259,1.6284143921590815,0.8080883396487065,0.5733820333018432,0.05410388667677387,2,10,11,215,1.5969740951538367,2.0185829876777284,0.6286731449166846,0.7994615021197685,0.47937390766276267,COMPLETE
222,-0.7202477036028674,2025-12-07 15:01:52.400788,2025-12-07 15:02:31.005788,0 days 00:00:38.605000,1.614571154667603,0.8077644802486449,0.5688224924505015,0.04530896869238641,2,10,11,214,1.5662274943206107,2.849979616297717,0.5647233234065231,0.8014861862856621,0.2705747999440916,COMPLETE
