learning_rate,n_estimators,max_depth,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,gamma,weight_class_0,weight_class_1,weight_class_2,value
0.06758116458984653,562,10,1,0.7250639438536094,0.6438838750631406,1.526262815001603,1.4198538404402556,0.3382450309928046,2.5012207898244863,0.6134120081753096,1.6456574740097007,-0.5241336495477183
0.06581825449284762,715,10,2,0.7971736509112337,0.6379713368341428,1.0293005932999462,0.2764497917151584,0.2832893523481282,2.637460123045455,0.6162126625094434,1.5314548660447533,-0.5300233486809834
0.06530880736674735,705,5,2,0.7147660356318287,0.9456577437070046,6.772285207549609,1.4638577187602335,0.27973932700785575,2.4666698648846377,0.48241235405071864,1.537857385730959,-0.43900099231868867
0.06647296947936185,702,5,2,0.7173003445939725,0.8779979715262177,6.820410850788254,1.4774653523966559,0.2913323864725705,2.469631265193266,0.592365287720012,1.5311251898419156,-0.4757885245252733
0.06414234466046889,572,10,2,0.7195937281885728,0.9141224530380564,8.138900726456233,0.33374503899303565,0.3195391486763436,2.5151847403046133,0.5908040587844452,1.8841330212882095,-0.5053323493320173
0.049632479037285945,714,10,2,0.7145064912563508,0.9445524373482433,1.8871529484583789,1.5256878437659265,0.327154868417993,2.5108182308032023,0.594018765267033,1.9354102558124997,-0.5168341790517732
0.06619895561068205,689,5,2,0.7167872176129506,0.9438437736718372,1.8317769536385233,1.3633456918061677,0.3140623165982317,2.494395041465701,0.5916212916700365,1.2601481140979915,-0.48644543111462246
0.049297618897407317,568,10,2,0.6960595521479136,0.9429969192762868,1.9810388616760506,1.822973686962198,0.3109762975515082,2.480124167403865,0.5928677801009243,1.2589498812342008,-0.5268532294686472
0.05350312077653035,713,4,2,0.7209839270342902,0.6416933091649033,1.4449229927374638,1.8770025403826263,0.2901943884958617,2.5110752900687565,0.5911034878053096,1.4159685101455468,-0.46192312296854415
0.043756186647137166,714,5,2,0.7267804683391907,0.9507286107473758,2.196344116723145,0.3221975828794229,0.3292255578179083,2.4767517548191886,0.5915884305864648,1.4129750098575362,-0.4747071177719644
0.06025662234594903,715,4,2,0.7188670403733102,0.939820638648126,7.448183511260961,0.3598949969202564,0.29061765994032634,2.448900614968759,0.5903122915048004,1.2698906348407704,-0.47532614390372435
0.05509802552636107,696,10,2,0.7253860480199061,0.9457943174048027,7.711964091706978,0.30177422995553504,0.37025845677102326,2.4729468514172153,0.591660683568295,1.254427657388812,-0.5211200688912975
0.05502386431800401,714,4,2,0.727765056060731,0.9202699900176264,1.947225731431652,0.2556257497256074,0.29131792138457424,2.4804813285388017,0.5904751230454041,1.2516237921486546,-0.4712376246322578
0.049330892056269456,709,10,2,0.7249727599375682,0.9467733266498998,1.8704592044244808,0.3675068336075009,0.3107404211608711,2.42786368962217,0.59120768482346,1.4169894016934377,-0.5291334438857968
0.04372317582968178,704,10,2,0.7896721340355379,0.9569077172748255,1.5269811121619692,0.24920548264649223,0.3428321727234809,2.4492370680416675,0.5910110885293357,1.9030238587582557,-0.5177678121330799
0.10229386140441436,690,4,2,0.7882801549030317,0.7240696760900804,7.514260399496311,0.24410963653533158,0.3110844540412485,2.487050611766716,0.48180194824459005,1.2568092367337838,-0.4415401530697976
0.044458809291356476,687,4,2,0.803054132628376,0.720261347032057,1.7337453564733551,0.29050933107533455,0.2837340059690929,2.401093581807077,0.5930510852125437,1.2609757833436668,-0.4721942877595175
0.052527643716053354,699,5,2,0.7198486120083684,0.9206988570335788,1.3423318825598056,8.508236278970852,0.2933052863610902,2.43857944949306,0.5875407039374344,1.2577702740424608,-0.48066250099124136
0.04918628956241509,691,4,2,0.791461977844463,0.9178041764567789,7.714042827387153,8.777944906694326,0.3423632832697672,2.4343426490979554,0.4773835536390527,1.3446627168755367,-0.42563680923044406
0.05198459861434773,694,10,2,0.7943634950584327,0.7107793312774898,5.572531465521543,8.652670135839353,0.2366915140174511,2.4341099526405245,0.4758484561863122,1.4200364492163045,-0.4940295365548306
0.05058739606676314,643,10,2,0.8010567555895151,0.7081059787307098,1.952778027048745,0.267991786380529,0.27185049796565164,2.415411752542962,0.5932607440276159,1.4184726191151311,-0.5260884435251089
0.04776192522793054,640,10,2,0.8043173069317286,0.9179867065470874,7.755776269372856,8.385457667037608,0.5783530650806817,2.259182239879723,0.589780201059952,1.3386101104810855,-0.5163778035205984
0.05203766619512991,636,10,2,0.7989886820984033,0.7125466801704448,1.6157276749086906,9.074996982592083,0.5395361032246254,2.2661163150938024,0.4721928750882123,1.4151366460248975,-0.4996643251843376
0.05529452551391505,639,10,2,0.7840277329121946,0.7109329760209587,7.607411669888483,8.656276210905817,0.1769984909644941,2.2519570018067263,0.4707067440597311,1.339923238134859,-0.4956196305085825
0.050480805260077415,644,10,2,0.784530384975126,0.7167730091494979,5.5745261604303895,9.109390852967705,0.5367082573470259,2.2652563514018578,0.46511340370587195,1.3408045363101686,-0.48905534070334805
0.04517627544145338,640,10,2,0.8031440776858195,0.7099108592820075,5.56989986958393,8.531946689835165,0.15693752375554137,2.8641064057470134,0.46269955745357505,1.3398091518038435,-0.47506705908875535
0.10812641876272916,642,10,2,0.8079355001440974,0.7144443272305514,7.745652763473007,8.85838738882402,0.5537490294642092,2.2654460122161075,0.49211106325682696,1.3396515246863936,-0.5006516901452481
0.07356971434398617,638,10,2,0.8005081382958641,0.7076309867233177,7.809556331678467,9.325574801258798,0.5126634052490353,2.2760943430506044,0.49553388171803014,1.3395061310718053,-0.49897894641086005
0.046391511281114975,500,10,2,0.7875082974290688,0.7108901485432425,7.6660561196389425,8.892164879551165,0.5481749758645599,2.397052771806628,0.43269021235440835,1.3397059315868212,-0.4599508202462561
0.08329375967025578,639,10,2,0.8012293636228027,0.6152068024330264,7.680304971894793,9.093205054835177,0.6062195951728341,2.270158451011458,0.42959103509395286,1.3251564256081645,-0.47180361110815205
0.07745506030033686,515,10,1,0.7771704461491818,0.7122699817642225,0.6691699175333108,8.64227182051209,0.15939751875839508,2.2641415509983682,0.3807300116114874,1.3354445891751425,-0.49347123444469626
0.05016154711504817,637,10,1,0.7527485209740102,0.7052610087184479,5.534720587033714,8.608447009008952,0.5859876731871927,2.226142230559802,0.49355747378165943,1.3408128520885296,-0.496109940285906
0.07418547320209655,517,10,1,0.7783544648013189,0.7799163460680597,1.003985387608632,8.485711874434548,0.4903087160132783,2.9139698082158008,0.5791141599804849,1.3446599613582761,-0.5175098378378612
0.07948672766179506,640,10,1,0.821841429271018,0.7070148240875019,5.4592210606612595,0.8159146561701152,0.5350873048740336,2.2680723709011255,0.44359822084442113,1.4940345589573856,-0.48601467694083794
0.07866403438159855,634,10,1,0.7539786097137017,0.7127826972982432,5.554180591226855,9.04383667069211,0.5307772815490699,2.8914825626563925,0.5769975168372456,1.6493309703241308,-0.5042473314935387
0.07708962600510594,644,10,1,0.8309348770254321,0.615540641543774,2.874666023679898,6.250682089967917,0.5356768335613031,2.2277124255069376,0.4354268347693873,1.6393975594279615,-0.4845770862416212
0.08290790599215736,513,10,1,0.8196125096712934,0.7104708604662443,2.7915572305550636,8.855776607802603,0.5558574587994202,2.582070412117809,0.4495751812324941,1.3478276949415526,-0.4867998602567065
0.07923167905451171,518,10,1,0.7533541541756483,0.7095291584840858,2.478786830284321,0.7158384847169672,0.5206937280786621,2.253048506939016,0.5788466674925321,1.4902310234640086,-0.523203430280394
0.07977077851980083,524,10,1,0.8385760523904074,0.7079390411560529,1.2055994528068408,0.6565882702359613,0.16357104352039017,2.889277540026378,0.6225203464262835,1.6306430182704446,-0.5244768281583
0.07810980782387848,509,10,1,0.7764714226045853,0.7059274007274396,0.5402363761798532,6.357888278025877,0.17497923690539002,2.578670973136225,0.4436367008334787,1.6283422587762328,-0.4964057138962006
0.07575540040575439,516,10,1,0.8234953042232307,0.9061724226543484,0.8491246296584023,0.70276036478886,0.17381607458118092,2.906203108607724,0.5789831798574034,1.4252959022392488,-0.5224400360941663
0.03833050530020297,521,10,1,0.7793007393024917,0.8252423604663393,0.7592170543656634,0.665963462224745,0.182790473518535,2.5991484814063366,0.579327493803066,1.6424324806605304,-0.5081591568570727
0.08148723899706309,517,10,1,0.8218400263981155,0.6161293251863986,0.4642089648632619,0.7310345182978291,0.15076143672863995,2.806725225249246,0.5745861488424521,1.65318048404885,-0.5221762639244515
0.07366193040004666,404,10,1,0.8202295253342422,0.7816513713375133,0.8265453390357403,0.7638186382580339,0.14773443954730386,2.8976697996187304,0.6216576921328467,1.4932690170251899,-0.5204080165583758
0.07227614969373305,523,10,1,0.8309393597848018,0.7728875087624951,0.5045768843524281,0.761005811981927,0.15859672511039632,2.718369251918369,0.5800889374770859,1.6540225905472852,-0.5218833458855686
0.07698533508286796,514,10,1,0.7491319211616944,0.8193231122088006,2.5185799149514754,0.7094912090620744,0.17093809608736704,2.993002077350486,0.6211608416376041,1.6195546795711766,-0.5231001077254884
0.09685355630384425,592,10,1,0.7793492504549463,0.8162273011067254,0.9988218230415823,0.7311611997173488,0.1652616305924233,2.613820333056753,0.6226249707373384,1.6202943139527417,-0.5320426212497545
0.0770417889267879,737,10,1,0.8344651105993067,0.7802178112025078,0.8025372759758532,0.7205346032254798,0.18302776978476956,2.579306563283333,0.5775079965109734,1.638308424425638,-0.5335262190860749
0.07638853644007393,522,10,1,0.7000639373515909,0.7642668166070317,0.9597545859493044,1.878627085506837,0.16799427749844512,2.8652856673415465,0.3805271018950455,1.493792873207763,-0.49185243717028976
0.07662292641360488,653,10,1,0.752718436213274,0.7509962315627131,0.732869468930373,0.7364154618871637,0.16969801446257238,2.8251910486327594,0.5773344960252899,1.6270327099482498,-0.5270831827321062
0.0770735193854104,736,10,1,0.7569287092625355,0.8995209347039931,0.8692422615697155,0.6607218400379007,0.1532048977842282,2.600143754602585,0.5801605921457622,1.6220720668723245,-0.5333251833257436
0.03519230612983197,360,10,1,0.8299050893435407,0.7716805402343129,0.9295024577961645,0.6888809264091049,0.1422989054962079,2.595686855454064,0.5764974043956994,1.6431278985643671,-0.49002558372698185
0.03987740135417004,331,10,1,0.8234929383302085,0.9015585193307804,0.9706280797293177,0.7557807828691209,0.12255619899916141,2.8755775884047177,0.5752675086435544,1.4919467732984764,-0.48977216132727475
0.05943955020731626,749,10,1,0.750111924373104,0.7359540909931382,1.1122605107071797,0.6800292521244253,0.1471825819674844,2.8844715389727917,0.5816034440756725,1.6489330938007014,-0.5235577005280762
0.05873595608416405,378,10,1,0.7480519129835516,0.7695791791078588,0.917415994486771,0.6846923592580081,0.7249743919960583,2.967475075037698,0.578399951699992,1.6121334216654917,-0.5013413424426029
0.040278943076857754,740,10,1,0.7520661961881328,0.753592276562681,2.652254389391094,0.6774342329098895,0.12295200654317459,2.576611062118959,0.6009477520572903,1.6168232725716887,-0.5163008891813448
0.04070101965911792,388,10,1,0.838248885936825,0.7493830870664376,2.7956251369234453,0.6750904522398196,0.11664028970941592,2.5947386105174206,0.5984594904455779,1.650520809898302,-0.495221133802848
0.059533798757697175,735,10,1,0.834691781339559,0.9744785078942855,2.6731923921339855,0.6637612290557695,0.028234538674110785,2.5996681260662644,0.5806857861906236,1.623113242641903,-0.5270394233251909
0.038871150333295856,729,10,1,0.7517467808958712,0.9010254429985969,2.196191088299223,0.6991405896882701,0.030262683429031243,2.586232951124762,0.6221098174435924,1.6203362388564548,-0.5223441550270107
0.03954933425554568,743,10,1,0.832359094229554,0.9005438292715096,2.5335533340886696,0.6346469839177842,0.011336829998121745,2.5974135606622224,0.6001387415846462,1.492660281065203,-0.5221923152527524
0.03855348420342854,386,10,1,0.7393886509983381,0.8995609957566193,1.051927523069304,0.7636672491689754,0.7456327109223809,2.5990807066041373,0.6217408940859839,1.4870328437452716,-0.5088164031130059
0.09470539147272956,411,10,1,0.6992106494219983,0.7370378699815427,1.1185346743738012,4.760627430382672,0.738158228636504,2.5856890760054685,0.6020117200471327,1.4359218040485071,-0.5183327960052373
0.05703990325452885,749,10,1,0.6490000419472195,0.8744055284674039,2.1679477414734336,8.111414621242234,4.919087727141974e-05,2.560265546151372,0.600252300775466,1.4285725040256723,-0.5260783351403611
0.03845026486252252,597,10,1,0.8925079011585035,0.7582524422325392,1.2217714456725564,7.932751936578664,0.02581568738999704,2.724321741734591,0.6007791055488976,1.6056716526839134,-0.5042640101943119
0.05967495885554678,661,10,1,0.8832515009869375,0.7396705692923103,2.1809517825280507,0.01590111674788869,0.0836224825748419,2.616480692158893,0.6009938583126953,1.7430765717078591,-0.5231867842475346
0.09811197380322369,736,10,1,0.8766787719172122,0.755153229692775,2.2794869389927133,8.159019700822483,0.006623244325571681,2.643282203242607,0.6022485135585606,1.4201078993529854,-0.5317959147518511
0.09566786002245004,742,10,1,0.8501187538713159,0.7354021476002862,2.2846228734629723,0.030146295467650852,0.000559223902804315,2.7509751075290856,0.6014921616582962,1.415598071866676,-0.5331711184836466
0.0988901877194045,659,10,1,0.7362988891557903,0.7341352105220794,2.2829058750249334,8.005696750414424,0.06444652755120407,2.617329679350883,0.6015150115627487,1.4367769850576468,-0.5302486087293031
0.09785806482371918,464,10,1,0.8736770341534609,0.7365804062237079,2.2025889760557997,7.760119888063824,0.0037830915078473845,2.546609260391483,0.6032389560123839,1.4629249479534985,-0.5254892302466443
0.05896703007089313,743,10,1,0.7009142539228703,0.7338343331113348,2.208003754261614,7.838916556489064,0.026438100906050387,2.3825080448743368,0.6019404636941139,1.4177106614542538,-0.5267861271965821
0.09690826651428099,747,10,1,0.8399343949823539,0.7335588039011873,1.1766773172676053,8.11642893986916,0.02060165939880934,2.739370648112149,0.5992583472608779,1.4127981295505216,-0.5351170491077202
0.09484155205696534,597,7,1,0.7011661771996229,0.7342995776204091,2.2472210275708457,7.971762567728205,0.015973045277917625,3.2529553739431174,0.6008548352028749,1.7720139522394875,-0.46969663741324635
0.06148920458291475,746,9,1,0.8538455890243613,0.730762528178129,1.19928517022215,7.738598628507173,0.01572925302481277,3.272326638147941,0.6214109358299911,1.7318190747521456,-0.5044484271160151
0.10010653168678135,599,10,1,0.6996903532650016,0.7300863870251082,2.201244774890766,7.852660504308343,0.015891349792949427,2.360978864216055,0.6012313214538934,1.4733314218902271,-0.529371997503893
0.09583713485038543,594,10,1,0.7375850790920909,0.7338290748410502,2.2424801111352837,8.189785382608274,0.02406914743853142,2.3844087066508193,0.6006538133298515,1.735412073206804,-0.5265876275415163
0.09312406724322185,592,10,1,0.6492999143013467,0.7346480590205895,2.2075469888209165,7.937743455086003,0.03892595992195455,2.5416099210969243,0.603085501337788,1.40388488472522,-0.5263588095589726
0.09936360548347375,741,7,1,0.6504485009964046,0.7383018848804755,1.2626973235424341,7.787375027027169,0.009233984236030925,3.2733855168870996,0.6008165273130892,1.792027316214686,-0.47920046260459276
0.10458617342021034,746,10,1,0.6473637620435301,0.8849651738657834,2.2058684263130917,8.000429906496887,0.04617695729227901,2.3825995065166157,0.6074017676925466,1.4057700211858906,-0.5306087106987379
0.05866369935579094,749,7,6,0.6483328127094701,0.6788647424312462,1.2533344361923353,0.023979549565249947,0.00230610829258468,2.7436641485989615,0.5997495326681903,2.7705678731337353,-0.4441431510884475
0.09561536056986425,732,7,1,0.8607575806007747,0.8825460156702126,2.237067233320911,1.00592199613751,0.052613610073969364,2.6614830577500252,0.6026333961820264,1.73744672148112,-0.4989691361358572
0.09609347702993015,731,9,1,0.8633514089340948,0.7964651525066216,0.22316693417920386,0.009083734151170475,0.010242173789529657,2.771771831482996,0.6004990621168931,1.7762006893371383,-0.5265119670264595
0.059523177237448405,748,9,3,0.8470790663173141,0.8809914399933266,1.2834429580532123,0.05203126133162453,0.0016322003414302871,2.7236360004851514,0.6079513519911647,1.7230418310901041,-0.5177793947687901
0.09946457491055367,727,9,5,0.8556741103961875,0.679308188083027,0.11759237276325596,1.0792218592100842,0.023047475611584094,2.781596219727065,0.599311886008283,1.7136867767862702,-0.5175632073237711
0.09927255893922934,665,10,5,0.8819004731681565,0.8794695360200849,2.1381486602595094,0.0033427107260817213,0.428446749154429,2.7764091687007073,0.6106066425273153,1.72183693169122,-0.5251237555026154
0.06852887775265558,730,10,1,0.8649468213900299,0.9646142624726715,2.075705085153359,1.0595736008226553,0.028755633846822906,2.6371408030263104,0.5635378511264625,1.703338560051388,-0.5264483158665899
0.10078050256309168,661,10,1,0.8660912858884822,0.9732667511388465,2.295138686396577,0.04009476776443488,0.004055454497232557,2.687772117636602,0.5693157750233546,1.7343194921440583,-0.5325852484857737
0.10697297335620366,735,10,1,0.8757446985299352,0.9725123619965044,2.281200179556027,7.535535170930383,0.4253733568509084,2.651668341862961,0.5665897910756438,1.743412858328284,-0.5202858312028
0.010591139434324763,451,10,5,0.8633087257922838,0.9745290843787863,0.20246042932916675,0.02890099255824896,0.41151591678961374,2.6557153383297765,0.5852810186857336,1.7033313528266183,-0.4550860602006412
0.10867019300208781,427,10,2,0.8651438059741263,0.9642260476435177,0.09885660116158945,0.057493258671428876,0.4302950545210819,2.6549897352108225,0.5645277985596611,1.7292802688185207,-0.5237718886229209
0.10393603787791583,430,10,2,0.8463012662006361,0.9792970133031673,1.7255986516943764,7.492321486258309,0.4322983256591832,2.778747724439311,0.5636509349221062,1.745618225265327,-0.5111362013413894
0.08778748794418986,429,10,2,0.7620809230935323,0.8723711921879679,0.4255204796173176,7.3276897647959585,0.2177591738923828,2.6806528053899576,0.5641425021992257,1.744812704188017,-0.5161632990709605
0.10054422506600018,726,10,5,0.8554675374556516,0.8782847424247319,0.03896954359040439,7.399579392853584,0.24708389925090046,2.6653842377251267,0.5640882503473525,1.7174644071421983,-0.529437075312711
0.09065317741431343,678,9,9,0.7672794874789144,0.9809555122430517,0.22400296788156593,7.112093367931862,0.4449431748494083,2.3878483707054023,0.587383944814668,1.7185088513167504,-0.5170671617149529
0.10641379529405837,462,10,2,0.8616661474574528,0.7996488322995596,1.981151973335317,7.209805340438913,0.42563055782348913,2.660102948339485,0.5674343108646375,1.4516585521623702,-0.5213020697141592
0.10696643969692196,478,10,2,0.7679839429533216,0.978449576489843,1.7483377267290534,7.58859516036484,0.23421562622288683,2.7931095962938715,0.5661839677048675,1.4573698900388012,-0.5239613726820583
0.1099468256954015,725,10,1,0.8672080418893823,0.7955784239068802,3.0791493850192415,8.207885425326525,0.4380738008803106,2.789280107766112,0.5685538874555235,1.4571260328693374,-0.5189873304366154
0.10325398039108277,464,10,1,0.8738771477264512,0.9772353574659143,0.038944694598009644,0.9786628620418267,0.4026379812197729,2.6611094721083624,0.5851026953813134,1.45473293993331,-0.531498231659434
0.11143612631324588,612,10,9,0.7351374692792467,0.7944576487180796,2.0015452663074216,7.4752699925300075,0.38667990139180336,2.655232282557046,0.5629556477605696,1.4102637938414349,-0.5232483555360781
0.11013542291723387,730,10,1,0.8574256428301561,0.9661444079595776,2.355380889644234,7.228694470671141,0.42179613182071046,2.7932527325533787,0.5627789098852596,1.4629705790851923,-0.5238343404794809
0.11351608541543423,730,10,1,0.8680336005414078,0.7944508693671257,1.9931158859601679,7.256521009794544,0.23725208515417057,2.6729046695574157,0.5855984456518789,1.4606165986146147,-0.5296577479049855
0.1064163211107887,457,10,1,0.9013225454473133,0.7981861158819087,2.0098963826241723,7.586085901407272,0.4172206021673805,2.671127031234673,0.5955391016729915,1.4620921924251171,-0.519984956598328
0.10935255696016888,729,10,1,0.8644559885052897,0.9723285756952456,0.13676630899303444,7.520042709491005,0.25001536132662916,2.8023668125681964,0.5867518846011586,1.4517586688347022,-0.5313980203537563
0.11384986420122896,725,10,1,0.8734640593415235,0.9623019656521176,1.9705556724874282,7.506043595412598,0.4418025405595669,2.7771669613757215,0.5855473582890429,1.4465752889750103,-0.5249771561057315
0.1057135747407196,719,10,1,0.8542016972573598,0.9699656478697105,1.9844441933104302,7.344862664215093,0.2549319436243849,2.6651360013616934,0.5851889198640164,1.453487313284176,-0.5293129148788899
0.10603562953041812,731,10,1,0.9080002565465023,0.9733067703993419,1.895377880349913,7.56338750310553,0.4187108028875631,2.672463410159032,0.5877924912510156,1.4304082485056036,-0.5251711450698556
0.11004615512279269,728,10,1,0.8648712569691342,0.7900376423422557,1.981894032332401,8.185432613203783,0.24231666110573566,2.651814766343139,0.5864923135468946,1.4229327894197887,-0.5285248805644326
0.1136200855737792,724,10,1,0.8461878294745696,0.7895640229250682,2.0658408926973246,7.336807066938951,0.25710697198612553,2.656759103997604,0.5947918374353222,1.4451225189293189,-0.5279891428580832
0.11560748302639538,729,10,1,0.8460467724597077,0.7470343102398569,1.8498364001336154,7.547056918975048,0.23253175067148113,2.66788951017262,0.5953347454373101,1.422088749991371,-0.5318487229319581
0.11649151818670624,738,10,1,0.8130612786905879,0.8010710288999101,2.042779840738135,8.283955734022818,0.26484158434496197,2.6803991861722833,0.5852404059205639,2.0269695311709417,-0.527130222282925
0.087818478464972,727,10,1,0.8432018217200726,0.8013431210273136,3.082189053197645,7.131420045996308,0.2337504978525346,2.6830003982483754,0.5852081519190346,1.4256400381794747,-0.5279116932104247
0.121359938109852,728,10,1,0.732710842741617,0.7472382699923246,1.9174813237232242,8.253585613095966,0.2393757156556466,2.5387174065222697,0.5846470330356358,1.4509864350882768,-0.5252982065770223
0.10474210606141815,728,10,1,0.7072384159810694,0.7967755516869067,1.946249837105145,8.224452448268414,0.24597791201125696,2.5270502903747567,0.586813979677987,2.003715985270533,-0.5252532100298041
0.11389451052151163,721,10,1,0.7338585124016592,0.7909524115871144,3.059917508876464,8.231072238439749,0.2544590852259539,2.3898894963830886,0.5856178764744755,1.4213324068175393,-0.5280902232191317
0.08741659833603284,723,10,1,0.7329502193272458,0.7917655857816036,2.006952744666855,8.254392729806774,0.22273529632745442,2.530313830074234,0.5849250411549105,1.4147001844958573,-0.5287266530430349
0.11700749662676652,720,10,1,0.8447068699731914,0.748730481870324,2.4500433343815295,8.249030138415918,0.24090663978498333,2.5244382923551263,0.5861635334087664,1.42279731189202,-0.5294168384082122
0.11701574539634615,733,10,1,0.6425198984686147,0.748007118037336,2.415452136945071,8.183681439745511,0.23646586458715046,2.529886747755922,0.5849770271174755,1.409256109402467,-0.5244513675487538
0.13105902391036514,724,10,1,0.7355579031075975,0.7527972032439525,2.412887519170543,8.253140391439382,0.243583890438817,2.5361827928148526,0.5842916382579706,1.414114189354848,-0.5251134872560191
0.11904338232693677,730,10,1,0.7326663530220636,0.7478259039291514,2.3833120124623823,8.379413169783422,0.22966827811787796,2.5260582958956057,0.5850516450783614,1.4098194147913097,-0.5288319701108081
0.11658348653672199,729,10,1,0.8906551714368797,0.7523492308211118,2.395220732392817,8.257378194035745,0.2339771771916598,2.5346417039999083,0.5844873178508018,1.4070286864266535,-0.528155087937403
0.11402418492192355,725,10,1,0.8435972362084677,0.8525227581646705,2.599147298080552,8.302478641699691,0.24198610837580137,2.536352954580967,0.5874039363955662,1.415249844805249,-0.5294179482753711
0.12147409396535362,725,10,1,0.8482694813065669,0.853108620421103,0.013534440326879643,8.276144750601249,0.23777399136159524,2.7107369203691714,0.6099160807341477,2.1136974685332977,-0.5291115817052292
0.0868049092222668,724,10,1,0.8499184191514402,0.8516486974231451,2.5694044688970163,8.334320664644196,0.255665969115221,2.7359670535161524,0.5835183077941487,1.6720999551290898,-0.5255547732657432
0.12153518729004321,723,10,1,0.8431771526965439,0.8431705256357331,0.01759871604677979,8.139097510227453,0.25894735775719424,2.733375902367933,0.5841030569072305,1.518050902115115,-0.532654113637634
0.12235353950122532,731,10,1,0.8428972775335607,0.989150781960639,2.5549884750424097,8.3080792012403,0.24012902935289004,2.7264976372782685,0.5836509525734498,1.8068378245100656,-0.5282180490851367
0.1261614263513201,725,10,1,0.8460459140536191,0.7485195321599285,2.4374292843687284,8.251228193813537,0.22230964229377706,2.7229485103030737,0.550724983924742,1.8170010170350783,-0.5234428185675589
0.12370030813162122,721,10,1,0.8412861851600039,0.9924996402701294,2.4653366608434952,8.329048699420689,0.2393562514751007,2.531908154162754,0.5850974959739916,1.822868453610098,-0.531042504519449
0.11807359250035172,719,10,1,0.8452915210723998,0.9929050284847764,0.3013914558313662,8.276708278515574,0.2232005723083158,3.566147111950034,0.5843869825852753,1.806328205569536,-0.5278000697806193
0.1289657726027878,715,10,1,0.8467436705629885,0.9947862511582465,2.460201102961452,8.12427459873343,0.2707218972162351,2.7308716231929835,0.5852932030009796,1.5220563220246546,-0.5282534181762416
0.12255991870979428,717,10,1,0.8460567527023922,0.9901073776673772,2.497310669171582,8.137844095994966,0.24113504590482138,2.7043919866117228,0.5816592218786933,2.0964969099515844,-0.5269827548330244
0.12579413540425502,719,10,1,0.8835831720212958,0.9920530806705069,2.4145331175949325,8.048904646035979,0.23020446587282606,2.689801804987972,0.5853254223413896,1.5149622404561127,-0.5313574978340291
0.12335261917881192,716,10,1,0.8532332311837793,0.9899318123140736,2.4463398245992716,7.07740612355644,0.26099639537486335,2.6950941551335577,0.5851736910373817,1.5148894893649802,-0.5308185070373471
0.12630942627350777,716,10,1,0.8444467263140282,0.8119908008235421,1.6311762626033035,6.911112223118097,0.25848968399098726,2.7282882935570774,0.5857050223170152,1.4953747673923488,-0.5300976896036868
0.12498924070463362,716,10,1,0.8425667404471455,0.8116408101027025,1.5958258105979752,8.315289503395634,0.2697438675734227,2.7039802650129823,0.5843191943727758,2.1062289879768943,-0.5265163579767828
0.12625325990332503,719,10,1,0.8459895785012482,0.8116326570848441,1.5848694819807156,6.871622117810717,0.2667847843834773,2.6987959362584064,0.584163640901007,2.1378986931087374,-0.5269458341063648
0.1259202702961278,717,10,1,0.8484010497249074,0.8122364581867966,1.6168958727935239,7.119678890371507,0.23250519235932704,2.7178729253773817,0.5842287218365292,1.8410978697728013,-0.5299930099116995
0.12496224545500605,715,10,1,0.8449405204520988,0.8129670338151137,1.655705662075238,6.870829730932715,0.2426947768058244,2.7079834682466903,0.584261037360989,2.120585956535868,-0.5270977161633333
0.12296868070976617,715,10,1,0.8469656761890382,0.8210367114573052,2.4292452719025404,6.877864325048846,0.2354231205305055,2.708352462940315,0.5846412651727894,1.5235582916712156,-0.5297913664061783
0.11270953603635243,710,10,1,0.8445308841176176,0.8145270755293269,2.4286405945987055,7.23668681561074,0.23286697304495835,2.730058285857625,0.5714044299306045,1.4023408839724028,-0.5305948184795607
0.12527070515327374,711,10,1,0.8458483762854351,0.8137633422118216,1.6541907350155372,7.050415255165229,0.2482082115420394,2.7063794947588558,0.5945027287927562,1.4917912907553021,-0.5289356642084057
0.12012661566580554,711,10,1,0.8908728333700195,0.8164879248592553,1.6337620405403035,7.03140025555517,0.25907254645101196,2.692638652923363,0.5726810870392004,1.5004704936044329,-0.5307140950877342
0.1251853296306766,709,10,1,0.8897162686052098,0.8113835553271094,1.6550457546887754,7.97746446578368,0.20327940965604685,2.7333517357260697,0.5834104528365435,1.5122509584710826,-0.5317670886566408
0.12421989587678978,712,10,1,0.8805240864264826,0.9910859578644303,1.567160235469594,8.047097509697016,0.13451370634589405,2.702308367752404,0.5730236906638873,1.4858289907702111,-0.5311777594107184
0.126219712508469,711,10,1,0.8937840130063062,0.9896435117975335,1.5918826838842206,7.9894757177352576,0.12627204239200465,2.721136464578152,0.5713115710624315,1.505779969415496,-0.531742123485679
0.12942746709749703,706,10,1,0.8869786060662507,0.8178609766576318,0.02325037789323135,6.8123168300763375,0.12964579209112442,3.5300026993141866,0.5754357060584766,1.5042772591822435,-0.5277084824413656
0.1310166332667271,709,10,1,0.8541618261431572,0.8333057638705537,0.050190717129357396,7.948887810234429,0.13644914109392914,2.719194741904888,0.5738207483854495,1.5077988018355348,-0.5286302590331978
0.1300034028516434,708,10,1,0.8477093859129795,0.8343517193343436,0.04024865577876682,6.898319826196834,0.14242535102378262,2.714825587114926,0.5711783580078181,1.5019857930789202,-0.5304866750737923
