number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,params_weight_class_0,params_weight_class_1,params_weight_class_2,state
92,-0.49382647518413075,2025-12-03 23:08:59.883974,2025-12-03 23:09:28.720857,0 days 00:00:28.836883,0.5743188938680172,1.387025659454895,0.08911392764802532,10,9,437,5.152083702470843,2.2669994125771957,0.8782394699345901,2.2263362125481883,0.5884040574064788,1.4902290136578755,COMPLETE
93,-0.4711302669755957,2025-12-03 23:08:59.947861,2025-12-03 23:09:26.083067,0 days 00:00:26.135206,0.574032868532722,1.256902660506187,0.09398635343769178,10,9,343,5.500377451635451,2.163342214561066,0.8728538374274122,2.184826152599804,0.5074284408805253,1.4559535730799926,COMPLETE
94,-0.4932455442839107,2025-12-03 23:08:59.973262,2025-12-03 23:09:19.453115,0 days 00:00:19.479853,0.5779157077898226,1.2764171647117792,0.18472146075331453,10,9,341,5.758391747595418,2.2923523011477376,0.8767628033761332,2.2247965300830512,0.5889685040103831,1.5029197100137315,COMPLETE
95,-0.4928851373129381,2025-12-03 23:09:00.360143,2025-12-03 23:09:21.570881,0 days 00:00:21.210738,0.5976019093370809,1.3495309135979014,0.18558879395948966,10,9,452,5.619044506847393,2.3025452470069574,0.8800915978854629,2.2114651267094794,0.5863729831191318,1.5381546749879236,COMPLETE
96,-0.49615673225501183,2025-12-03 23:09:01.078671,2025-12-03 23:09:20.114474,0 days 00:00:19.035803,0.5846275428242869,1.263022632136829,0.38492459403863116,10,9,504,7.564341125787784,2.331728418769925,0.8791388414378822,2.1598611414705147,0.589219783310517,1.4524574256481408,COMPLETE
97,-0.4817194446713322,2025-12-03 23:09:01.172361,2025-12-03 23:09:17.113503,0 days 00:00:15.941142,0.5794282970380322,1.2448632996519173,0.2904696791557548,10,9,421,7.598282897189836,0.8685467599849221,0.9942582030384401,2.2081398996052624,0.5738375929516564,1.5569537747445064,COMPLETE
98,-0.4884338370762113,2025-12-03 23:09:01.861179,2025-12-03 23:09:19.628901,0 days 00:00:17.767722,0.5870675278837514,1.247268522646389,0.30099164614774127,9,9,431,9.432421152773712,2.2292505049822493,0.8784988786337523,2.213314994774641,0.5880824067454656,1.4682359169425485,COMPLETE
99,-0.4957011935856645,2025-12-03 23:09:03.229035,2025-12-03 23:09:34.622414,0 days 00:00:31.393379,0.5819896131321292,1.1502224033440385,0.09245224554419279,10,9,440,5.815088219826108,2.3101261020454276,0.8709414934818902,2.1911936863308235,0.5849162321471347,1.473265122027331,COMPLETE
100,-0.4794547797553487,2025-12-03 23:09:03.575691,2025-12-03 23:09:27.578524,0 days 00:00:24.002833,0.6044258661309906,1.2481608782832792,0.0874448276646131,9,9,420,9.368659499586975,2.219435359700399,0.9955368165567571,2.2032044480065642,0.5715531537359829,1.495070417820609,COMPLETE
101,-0.48575955429813994,2025-12-03 23:09:05.226135,2025-12-03 23:09:29.328734,0 days 00:00:24.102599,0.5824799394659028,1.3443117553874788,0.08099834794493052,10,9,329,7.556253498366621,2.230605532854359,0.9819215883833731,2.2262518977272547,0.5708876282365558,1.4591726563860434,COMPLETE
102,-0.46842502335556,2025-12-03 23:09:05.298048,2025-12-03 23:09:19.110953,0 days 00:00:13.812905,0.5769618060511446,1.3003495745322202,0.08779219709696956,3,9,336,7.626669673428002,2.4483141120025667,0.8772752688577242,2.173841495360741,0.5720428159352902,1.288340150114762,COMPLETE
103,-0.4690837856892589,2025-12-03 23:09:07.199120,2025-12-03 23:09:20.527702,0 days 00:00:13.328582,0.5738591457917259,3.0626023149521053,0.15938226282544696,10,9,334,7.639047870596052,2.1807861340312433,0.9980693549854536,2.1757567269627462,0.5724450811020839,1.5511010052995067,COMPLETE
104,-0.4832144768316075,2025-12-03 23:09:11.564127,2025-12-03 23:09:26.788786,0 days 00:00:15.224659,0.5933499017143701,3.0319064947038714,0.1604008603166388,9,9,426,7.534076139456999,3.1172135168619475,0.9805319688271312,2.1681554473518716,0.5729382974982565,1.2765571775613669,COMPLETE
105,-0.41963142682818616,2025-12-03 23:09:13.476276,2025-12-03 23:09:27.281799,0 days 00:00:13.805523,0.5993034283319195,1.1467140050023081,0.29258331008585325,9,9,335,7.699756727431549,3.0373413153540647,0.9994452950351486,2.1841399826164465,0.5711092800881061,2.956439896075177,COMPLETE
106,-0.4794759718230772,2025-12-03 23:09:13.543164,2025-12-03 23:09:27.047167,0 days 00:00:13.504003,0.5027662864131298,3.011643310690215,0.2958989224316051,9,9,434,9.32479659021185,2.4277374864280947,0.998788742819683,2.217572587136128,0.5696321197844294,1.2891810371877406,COMPLETE
107,-0.47853276086099,2025-12-03 23:09:14.146597,2025-12-03 23:09:25.021235,0 days 00:00:10.874638,0.6161088805244413,3.2606077561757196,0.2965869736062628,9,9,330,7.697321611374395,3.04364062454116,0.9827191297118507,2.201842341127587,0.5691386059711985,1.2912196439765127,COMPLETE
108,-0.4324678195078305,2025-12-03 23:09:14.594906,2025-12-03 23:09:28.357815,0 days 00:00:13.762909,0.5097307465543195,1.8012266576927565,0.3015856102794824,9,9,357,5.964392363807308,3.2924187232956506,0.9752324709295446,3.7577983019417456,0.5701107611659502,1.285860680948555,COMPLETE
109,-0.503926685301216,2025-12-03 23:09:14.839988,2025-12-03 23:09:27.757147,0 days 00:00:12.917159,0.5947971118320637,0.9918025566037332,0.2995462372555246,9,9,319,7.574191143817727,2.995804328805911,0.9769690746737918,1.9708443635490678,0.5712811764488374,1.2936329390029107,COMPLETE
110,-0.45899625576318454,2025-12-03 23:09:15.011373,2025-12-03 23:09:33.261403,0 days 00:00:18.250030,0.5081673591322795,0.7812935027345245,0.28669597480253395,9,1,415,6.948723379684998,3.013808972960388,0.9797232002501793,3.761322489818051,0.5691566011152259,1.3004178127596737,COMPLETE
111,-0.5052278615131408,2025-12-03 23:09:15.323369,2025-12-03 23:09:32.237112,0 days 00:00:16.913743,0.6153476807101106,0.7717175835207957,0.29224843268121165,9,1,429,7.5708850299825246,2.9939207288496394,0.973658971316131,1.9567134078409945,0.5710054739495745,1.2996532625631227,COMPLETE
112,-0.5028905079693011,2025-12-03 23:09:15.398388,2025-12-03 23:09:32.339345,0 days 00:00:16.940957,0.5926243535985983,0.8602188598156304,0.29290234099476087,9,4,453,9.390535222909287,2.9544636017780475,0.9767223914655426,1.9280044754627068,0.5671714620508367,1.283110318475249,COMPLETE
113,-0.5019798679130735,2025-12-03 23:09:17.117011,2025-12-03 23:09:37.107061,0 days 00:00:19.990050,0.5196623735588111,1.041350359623234,0.15170868119086064,9,1,413,9.399670614934147,3.114759999934641,0.98043272267561,1.9256733045590977,0.5720334577388172,1.2948957946192978,COMPLETE
114,-0.5047568194720559,2025-12-03 23:09:19.114500,2025-12-03 23:09:33.193523,0 days 00:00:14.079023,0.5011011261876412,1.792034265885425,0.3037724543052916,9,1,418,9.36626917365795,3.347239125381935,0.9748171552676801,1.9392421390983001,0.6142733994465674,1.2982781661871228,COMPLETE
115,-0.5154530227570807,2025-12-03 23:09:19.456783,2025-12-03 23:09:32.838166,0 days 00:00:13.381383,0.6111714629072168,1.0084777864116012,0.15188122540272775,9,1,190,9.485931150393784,3.268398634718298,0.9784092011969394,1.94542822712555,0.6109850607803898,1.250002896411143,COMPLETE
116,-0.5180316735321863,2025-12-03 23:09:19.632260,2025-12-03 23:09:42.058284,0 days 00:00:22.426024,0.504805613395793,0.9182609223226645,0.1508507109032076,9,1,450,6.9970671530573005,3.3608189843777607,0.973153898825616,1.9230146878602001,0.6123473199805927,1.24637117896548,COMPLETE
117,-0.48970610006551407,2025-12-03 23:09:20.117762,2025-12-03 23:09:33.420828,0 days 00:00:13.303066,0.606270478220226,0.8536842523827878,0.16489171792453394,9,1,192,9.355425323797716,3.471899655193956,0.9764628813369867,1.920694741288616,0.5095362416873476,1.252292714810208,COMPLETE
118,-0.5152676902383623,2025-12-03 23:09:20.531062,2025-12-03 23:09:30.667737,0 days 00:00:10.136675,0.6075418722138568,0.8808976801961628,0.32710663073242496,9,1,196,7.0420284242620825,3.5882794280407384,0.976729335070666,1.9279062010520414,0.613250725161334,1.2451584023824418,COMPLETE
119,-0.5120394113687923,2025-12-03 23:09:21.369408,2025-12-03 23:09:29.977362,0 days 00:00:08.607954,0.50931194522378,1.0176405111629907,0.32743063318948357,9,1,143,7.135883811237195,2.9802574051036617,0.9739234121423329,1.9372100993744552,0.6130605949756244,1.2975097016172286,COMPLETE
120,-0.5177282369725992,2025-12-03 23:09:21.574126,2025-12-03 23:09:34.552820,0 days 00:00:12.978694,0.7526633273239866,0.9526573987604953,0.1519075089407348,9,1,186,6.94089716196657,3.079880605556097,0.9751843170687924,1.936024716411877,0.6138593035862044,1.24460582650011,COMPLETE
121,-0.5138654082969635,2025-12-03 23:09:22.775270,2025-12-03 23:09:38.435708,0 days 00:00:15.660438,0.5047229074931157,0.8987273456234005,0.31992594865645296,9,1,411,7.014090758605461,3.5679029027949767,0.9767597010277523,1.953104743525007,0.6122926247784964,1.2543755471827187,COMPLETE
122,-0.5187627098326698,2025-12-03 23:09:23.172904,2025-12-03 23:09:37.366467,0 days 00:00:14.193563,0.6171233854127759,0.9056764032260025,0.14828067192176922,9,1,188,6.9941468775571245,2.8882711047280814,0.9758947181798063,1.933665801597647,0.6138543438515774,1.2418539318856148,COMPLETE
123,-0.5188512707110701,2025-12-03 23:09:25.024754,2025-12-03 23:09:40.459571,0 days 00:00:15.434817,0.5255963411104625,0.8363064489616544,0.14347510505533492,9,1,184,3.629783947283163,0.37440644430838077,0.9716086899414599,1.9391497690877324,0.6117027273748017,1.2490292943834596,COMPLETE
124,-0.51422302442667,2025-12-03 23:09:26.086215,2025-12-03 23:09:35.992384,0 days 00:00:09.906169,0.5178844150934433,0.9708612119974196,0.3239547274083386,9,4,192,7.149986954862528,0.4767843657025971,0.978096902944206,1.9248029981867791,0.612572328540199,1.2366913709115102,COMPLETE
125,-0.5174611278062763,2025-12-03 23:09:26.792158,2025-12-03 23:09:38.047488,0 days 00:00:11.255330,0.7520759788437623,0.8734356860046981,0.27685867732781655,9,4,191,7.048429988587733,0.6983958538219323,0.9267603598913554,1.9269087786939918,0.6140134507658471,1.2460779745068757,COMPLETE
126,-0.5118266980732474,2025-12-03 23:09:27.050658,2025-12-03 23:09:35.626450,0 days 00:00:08.575792,0.5432012926811314,1.7756186366581146,0.3266170793120952,9,4,188,7.243181961668643,0.482124580243835,0.920028232147183,1.9127055865709346,0.6092891762350134,1.2391279543854354,COMPLETE
127,-0.510602365916999,2025-12-03 23:09:27.285056,2025-12-03 23:09:38.610092,0 days 00:00:11.325036,0.619700012808135,1.805586100518381,0.1341300381550966,8,4,192,7.049170285279615,0.3595429076235093,0.9699520425185,1.9320605542121116,0.6177886621380508,1.2347488641506024,COMPLETE
128,-0.5152633818267001,2025-12-03 23:09:27.581737,2025-12-03 23:09:35.768865,0 days 00:00:08.187128,0.6331235533595875,1.4892323833575554,0.3408678601559173,8,1,192,7.015115099269893,0.49314865911654493,0.9703315572621873,1.9235467959999102,0.6137631325424062,1.2213982486149115,COMPLETE
129,-0.5160085573073963,2025-12-03 23:09:27.760289,2025-12-03 23:09:39.046095,0 days 00:00:11.285806,0.5450913026812745,0.725095417534949,0.3243477191971192,8,1,196,7.12945389268444,4.511146978966067,0.9217546696433931,1.9221202806066011,0.6128008517609458,1.23660085773976,COMPLETE
130,-0.5214467897663617,2025-12-03 23:09:28.360781,2025-12-03 23:09:44.561420,0 days 00:00:16.200639,0.62417270296154,0.861472251945835,0.1413676571528814,9,4,191,3.6584101007127585,3.6553291700589807,0.9260574052846524,1.9224008110982427,0.6127936001458945,1.249039935522798,COMPLETE
131,-0.5146337675166276,2025-12-03 23:09:28.724040,2025-12-03 23:09:39.346694,0 days 00:00:10.622654,0.5446460086010056,0.8699214554978442,0.3268715885136897,8,1,191,6.801855573113416,4.39024094287175,0.9236936039243483,1.9211893573314316,0.6108301258041399,1.244262838253767,COMPLETE
132,-0.5169547909229837,2025-12-03 23:09:29.331813,2025-12-03 23:09:40.455643,0 days 00:00:11.123830,0.624196566765276,0.8816049773905621,0.2722195418516879,8,1,193,7.027645651141788,4.449040537539375,0.9229179890777769,1.9133925759386075,0.6137204898646331,1.2430760419961022,COMPLETE
133,-0.5193278228776149,2025-12-03 23:09:29.980761,2025-12-03 23:09:41.006216,0 days 00:00:11.025455,0.6276991649943391,0.7114490263238459,0.32927932939843074,8,1,182,6.953704927867138,5.0845580741930005,0.9223499440991874,1.9196588338551483,0.6129054658568536,1.2429089264574693,COMPLETE
134,-0.5178150425661006,2025-12-03 23:09:30.670936,2025-12-03 23:09:41.731351,0 days 00:00:11.060415,0.6992071879436529,0.7505764936847927,0.3290985493037336,8,1,189,6.890049717233022,3.6945162050006726,0.9242464599999941,1.9135027338618147,0.6136786053404163,1.2376552471283342,COMPLETE
135,-0.5216598190379212,2025-12-03 23:09:32.240377,2025-12-03 23:09:49.738082,0 days 00:00:17.497705,0.6263926235555619,0.3152136240197433,0.33450151460858185,8,1,196,7.023177148778032,3.6697718268851065,0.8170568101450111,1.9091157493000745,0.6133213500744554,1.2273867711179336,COMPLETE
136,-0.5134091850660926,2025-12-03 23:09:32.342610,2025-12-03 23:09:41.085959,0 days 00:00:08.743349,0.62904074919672,1.4708480419007455,0.3343430931092362,8,1,185,6.9393712188873184,3.674620622812791,0.9242482987764831,1.9005848473558418,0.6124726138699346,1.2370290275070182,COMPLETE
137,-0.5195442000730103,2025-12-03 23:09:32.841135,2025-12-03 23:09:43.501927,0 days 00:00:10.660792,0.5283752255997165,0.5961412242477591,0.3328833405730537,8,1,149,7.03472116106638,4.378948639734305,0.924625233591321,1.819395197839408,0.6123493205536803,1.2309252520601435,COMPLETE
138,-0.5213086306112683,2025-12-03 23:09:33.196829,2025-12-03 23:09:48.929378,0 days 00:00:15.732549,0.5392157416596495,0.3667308755810249,0.34741648481188464,9,1,187,7.120862781386156,3.651104322225206,0.9284926074821495,1.826212568926088,0.6090800773900568,1.2485088355366838,COMPLETE
139,-0.5226321132060441,2025-12-03 23:09:33.264093,2025-12-03 23:09:46.360400,0 days 00:00:13.096307,0.5414187052778953,0.536908670259309,0.33330418320905236,8,1,192,6.9670380195837165,3.7075525175200936,0.9230416171079417,1.8877988919606796,0.610703562022582,1.2255502480670681,COMPLETE
140,-0.5206542933550709,2025-12-03 23:09:33.423658,2025-12-03 23:09:44.119490,0 days 00:00:10.695832,0.5418974114343663,0.513227157811079,0.41059879922797776,8,1,154,7.257929060361956,3.6899944602800483,0.9259431033593968,1.8246280142125189,0.6069519452284499,1.233235316181554,COMPLETE
141,-0.5114282542320644,2025-12-03 23:09:34.556061,2025-12-03 23:09:44.786665,0 days 00:00:10.230604,0.5441056566143658,0.9630238877158117,0.33389935239609186,9,1,193,7.2670002254262025,3.6354457071330715,0.9618304935969662,2.007002797886254,0.6086476651097305,1.2403981434021574,COMPLETE
142,-0.5224575331314005,2025-12-03 23:09:34.626689,2025-12-03 23:09:47.973242,0 days 00:00:13.346553,0.5413950525136311,0.4792892168812326,0.3409172790723155,8,1,195,6.859088128714883,4.479120833938802,0.9286574498444189,1.8284650676930816,0.6133871399442722,1.2336298874769644,COMPLETE
143,-0.5195347193476353,2025-12-03 23:09:35.629988,2025-12-03 23:09:52.345201,0 days 00:00:16.715213,0.5291691535061553,0.42676608536651905,0.14573135724675487,8,1,200,7.188369427724888,0.34730162600735315,0.9184939718765559,1.8437359922802148,0.6095782240336424,1.244783612216603,COMPLETE
144,-0.5222824007915321,2025-12-03 23:09:35.772049,2025-12-03 23:09:48.531697,0 days 00:00:12.759648,0.6302899644151253,0.5339258827690851,0.33903696504172687,8,1,190,6.986450978659071,0.4124608566941248,0.9203802591095457,1.823524680196701,0.6092389317657689,1.2248062808104327,COMPLETE
145,-0.5194576108400847,2025-12-03 23:09:35.995992,2025-12-03 23:09:46.661183,0 days 00:00:10.665191,0.5377644706375725,0.5770911806772842,0.32986736252820226,8,1,144,7.269296731153526,0.5785507916844955,0.9205611791323761,1.8189952342775721,0.6090457615581802,1.2327305006046467,COMPLETE
146,-0.5192587770171149,2025-12-03 23:09:37.110383,2025-12-03 23:09:49.004689,0 days 00:00:11.894306,0.5396848230137609,0.6733759321404829,0.34572480812845907,8,5,195,7.179203071614787,4.409169150593359,0.9227037214662902,1.8360203051483222,0.611071187904535,1.237194311452915,COMPLETE
147,-0.5221912219649766,2025-12-03 23:09:37.369601,2025-12-03 23:09:48.304989,0 days 00:00:10.935388,0.6282968213061605,0.5380415327877511,0.34329886155412165,8,1,144,7.2412313846757765,0.39177127729019234,0.922439187334444,1.8401576016051056,0.6107436022062273,1.2407784361564722,COMPLETE
148,-0.5178762036717508,2025-12-03 23:09:38.050838,2025-12-03 23:09:50.152234,0 days 00:00:12.101396,0.5351697619090025,0.6241136642177105,0.12562324884044992,8,5,143,7.1849377862782395,0.2619188959918705,0.9284891355061549,1.826540253396875,0.610377879644032,1.2470005862392575,COMPLETE
149,-0.5237129017492601,2025-12-03 23:09:38.438882,2025-12-03 23:09:55.369776,0 days 00:00:16.930894,0.7820411094278266,0.6229312207914701,0.1186243712375522,8,1,198,6.82342642679057,3.659991491426665,0.9247842569631215,1.8304914903835743,0.6139397158079877,1.240661128923234,COMPLETE
150,-0.5141191331715197,2025-12-03 23:09:38.613620,2025-12-03 23:09:52.844427,0 days 00:00:14.230807,0.7674566509052776,0.5735567697572064,0.12080038420615033,8,1,154,7.294474749686541,3.7159512607067606,0.8260586898601008,1.8354157089800882,0.6112066833929405,1.423570697016532,COMPLETE
151,-0.5182359775452422,2025-12-03 23:09:39.049555,2025-12-03 23:09:51.199017,0 days 00:00:12.149462,0.6302546150694976,0.42240783401616205,0.4207877201166246,8,1,154,6.8064062655704,0.26271256020024536,0.9254035211824813,1.8309977306629681,0.6089818245469376,1.2351970836535178,COMPLETE
152,-0.519418323251533,2025-12-03 23:09:39.350040,2025-12-03 23:09:52.583343,0 days 00:00:13.233303,0.5385192081483009,0.6378834563072394,0.11985308243284251,8,5,152,6.854874953063401,3.6818919821546454,0.9249039150295127,1.8252263573651843,0.6085119985597639,1.2471010018636584,COMPLETE
153,-0.5150226194825223,2025-12-03 23:09:40.458896,2025-12-03 23:09:52.133258,0 days 00:00:11.674362,0.5321093866757687,0.6346967798227889,0.41693823997128876,8,1,146,6.786731552944111,4.559801502878477,0.803207757896991,1.829247932884358,0.6093102984475693,1.2445975923278279,COMPLETE
154,-0.521617301355677,2025-12-03 23:09:40.471527,2025-12-03 23:09:57.921799,0 days 00:00:17.450272,0.6346855668199015,0.6182836741858988,0.11965554880376132,8,1,201,6.900885337647347,4.3872351870073425,0.9255457341571642,1.825185065688151,0.6117375261272077,1.2335638581319766,COMPLETE
155,-0.5201875248803068,2025-12-03 23:09:41.009491,2025-12-03 23:09:54.544932,0 days 00:00:13.535441,0.5365918126294006,0.6088120148303096,0.12034129301387889,8,1,155,6.781983524661792,4.389683777895378,0.9253645261712456,1.832025085575646,0.6090422089517235,1.2276569314463908,COMPLETE
156,-0.5187652609035536,2025-12-03 23:09:41.089035,2025-12-03 23:09:51.572540,0 days 00:00:10.483505,0.7626119213670942,0.6197096011812012,0.4229493385253352,8,1,155,6.781035877337368,4.913348738567873,0.9237209006740964,1.8176924410378195,0.6068214624044015,1.366229645603543,COMPLETE
157,-0.5171651113284048,2025-12-03 23:09:41.734629,2025-12-03 23:09:59.603667,0 days 00:00:17.869038,0.7539436597187334,0.6150226907338927,0.1226930591433542,8,1,204,3.4328615285118227,4.890144281950121,0.9274835891485326,1.8242903492674947,0.6068565550795494,1.4185160006238222,COMPLETE
158,-0.5135755980372605,2025-12-03 23:09:42.062042,2025-12-03 23:09:59.377049,0 days 00:00:17.315007,0.5402316760938422,0.6430766750139114,0.11520488167583388,8,1,201,6.735837088760002,4.5081511402588745,0.9312023636378152,1.835795731964928,0.606396823630113,1.3559616710784477,COMPLETE
159,-0.5173020631562132,2025-12-03 23:09:43.505541,2025-12-03 23:09:58.377246,0 days 00:00:14.871705,0.7990862239281409,0.6274059714354806,0.1223922212361997,8,1,157,3.6416373266688975,5.0768736948566024,0.8144099926239996,1.8303378586428602,0.603338279638949,1.3604598241362635,COMPLETE
160,-0.5128372756740839,2025-12-03 23:09:44.123096,2025-12-03 23:09:58.097037,0 days 00:00:13.973941,0.7897458587747945,0.6125548308069465,0.12222309264303237,8,1,151,3.7879868620485713,5.0399753076290805,0.948096843279595,1.8237139839269343,0.6067676531627106,1.4239571647670044,COMPLETE
161,-0.5150865765819933,2025-12-03 23:09:44.564761,2025-12-03 23:09:54.729933,0 days 00:00:10.165172,0.771257209820083,0.6260932183376035,0.4209723017412229,8,1,158,3.598740467430204,5.008015893193035,0.9470008719145087,1.820835313194515,0.6050173859152285,1.4223293709422455,COMPLETE
162,-0.5150012693310674,2025-12-03 23:09:44.790131,2025-12-03 23:09:58.494990,0 days 00:00:13.704859,0.7612134453106976,0.6006766309102953,0.14177747414946312,8,1,156,3.534236332324902,4.979383800288005,0.9480726887337538,1.8241306605447065,0.6022876233843224,1.3663296149857775,COMPLETE
163,-0.5138977121799507,2025-12-03 23:09:46.363968,2025-12-03 23:10:00.373010,0 days 00:00:14.009042,0.7497813741463826,0.5682404860518806,0.11646812442778076,8,5,150,3.37463829529198,5.056113674623618,0.8906601450684393,1.8357416016979704,0.6044546852634728,1.4137313814507646,COMPLETE
164,-0.5148008098856497,2025-12-03 23:09:46.664690,2025-12-03 23:09:57.024258,0 days 00:00:10.359568,0.5310956695347043,0.5943165244295285,0.401262349635371,8,5,142,3.2147321909869127,4.508089495965646,0.9294089434065882,1.8330972800343694,0.6046544058734568,1.343322916815521,COMPLETE
165,-0.5127825137578855,2025-12-03 23:09:47.977004,2025-12-03 23:09:59.291420,0 days 00:00:11.314416,0.5303931375352233,0.45954233716436016,0.413681235384308,8,5,156,3.4893210901413094,4.921437626566158,0.9457324684222944,1.8270757972394562,0.6026572654192422,1.359589034391816,COMPLETE
166,-0.5120946408833139,2025-12-03 23:09:48.308152,2025-12-03 23:10:01.119757,0 days 00:00:12.811605,0.5303973610670689,0.45637031030280983,0.40997062229487624,8,1,149,3.0680245170432237,4.72776611217576,0.7981170687375312,1.8173860564526791,0.6031918973339103,1.361377893297965,COMPLETE
167,-0.5145407933595432,2025-12-03 23:09:48.534837,2025-12-03 23:10:00.187531,0 days 00:00:11.652694,0.7653370115235973,0.44747881805454515,0.4392233960191502,8,1,158,3.5090628300689235,0.23087115282187676,0.9467661044741109,1.8360063286854598,0.6044176793237146,1.3634500809465102,COMPLETE
168,-0.5146740072803733,2025-12-03 23:09:48.932618,2025-12-03 23:10:02.790804,0 days 00:00:13.858186,0.5300423547493573,0.4652348317064332,0.12156986590480073,8,1,156,3.478448807859823,0.2361505709275654,0.8903740358349551,1.8184122534348488,0.6042130152351156,1.3575343297605784,COMPLETE
169,-0.5144599288448645,2025-12-03 23:09:49.007844,2025-12-03 23:10:02.132274,0 days 00:00:13.124430,0.533811029951162,0.41596697568947094,0.41876418698064866,8,1,151,3.92339242114579,4.869227031072565,0.8231530049025467,1.8372214492274679,0.603723841694449,1.361984255437164,COMPLETE
170,-0.4626249341370934,2025-12-03 23:09:49.741518,2025-12-03 23:10:02.171123,0 days 00:00:12.429605,0.5289136532701185,0.4384405843951121,0.40871244675892315,8,5,152,3.4267355255778065,5.105211390574652,0.8394168963157723,1.8270787564621258,0.3733891999898123,1.3654915981662867,COMPLETE
171,-0.5141849411289269,2025-12-03 23:09:50.155345,2025-12-03 23:10:02.400869,0 days 00:00:12.245524,0.5264904030548168,0.37969351792602946,0.4171265318190627,8,5,160,3.90404625073377,4.920887202681873,0.9470212201755708,1.832829862335317,0.6036367287716751,1.3435355917115308,COMPLETE
172,-0.5174595013646054,2025-12-03 23:09:51.202470,2025-12-03 23:10:03.124349,0 days 00:00:11.921879,0.5343575230947365,0.36791670639567164,0.42356724845650023,8,1,155,3.259772006110909,5.105651605322814,0.9436093351174446,1.8172097371872244,0.6038395715624492,1.357293325224979,COMPLETE
173,-0.5117924437778746,2025-12-03 23:09:51.575955,2025-12-03 23:09:58.622225,0 days 00:00:07.046270,0.7776632727653507,0.38286410244001035,0.40218797134450573,7,1,84,3.5641513983928017,4.946725021297516,0.837076465754426,1.8484960555591943,0.6034138094929726,1.3711910947752046,COMPLETE
174,-0.5121414359777136,2025-12-03 23:09:52.136764,2025-12-03 23:09:59.453761,0 days 00:00:07.316997,0.5299236037266579,0.4309827492724647,0.4296468082364749,8,1,79,3.5992513041965863,4.903175497396064,0.8923620913583575,1.8186112521530966,0.6030615209478812,1.3383524488900296,COMPLETE
175,-0.5126931565427072,2025-12-03 23:09:52.348329,2025-12-03 23:10:00.500523,0 days 00:00:08.152194,0.5266289219841219,0.4034399320439933,0.3747030921911466,8,1,90,3.451486324229443,4.995172661549508,0.889160307163133,1.8615925573345258,0.6026465274757135,1.3614814678921563,COMPLETE
176,-0.5075265869524711,2025-12-03 23:09:52.586768,2025-12-03 23:09:59.002979,0 days 00:00:06.416211,0.5261147531662499,0.37214427962347574,0.3849235866528533,7,1,78,3.1996619963400095,4.908796899974874,0.8892296996475174,1.8244556832467422,0.6037037000198011,1.360793095911878,COMPLETE
177,-0.5125568040428834,2025-12-03 23:09:52.852676,2025-12-03 23:10:04.792583,0 days 00:00:11.939907,0.5306028601521039,0.3918093101483556,0.3762304252829118,7,5,169,3.0181313317777154,5.029126323186111,0.8921477964931825,1.8681552857586725,0.6014019526415882,1.3183278454761165,COMPLETE
178,-0.5133095423168254,2025-12-03 23:09:54.548718,2025-12-03 23:10:04.306963,0 days 00:00:09.758245,0.525475959551014,0.41228676718721585,0.37229262551004677,7,5,133,3.9196755207718947,5.063128514154557,0.8902716134898461,1.8705498921367685,0.6031951317641205,1.3319133172204676,COMPLETE
179,-0.5112670402483205,2025-12-03 23:09:54.733334,2025-12-03 23:10:03.981516,0 days 00:00:09.248182,0.525764517687201,0.42520307353413667,0.34974641702291737,7,5,129,3.7185562965267405,4.743845546323252,0.9384701988116607,1.8675356577376379,0.6028715087823294,1.330987094485509,COMPLETE
180,-0.5069383810639841,2025-12-03 23:09:55.373189,2025-12-03 23:10:02.607201,0 days 00:00:07.234012,0.7835569487273293,0.41047940766037555,0.11097204641240799,7,5,87,6.584661868833056,3.868335825511717,0.9138027312135569,1.8629876253652762,0.6037680320113914,1.3292999112363648,COMPLETE
181,-0.5118854602776717,2025-12-03 23:09:57.028003,2025-12-03 23:10:13.180696,0 days 00:00:16.152693,0.5540697606274859,0.35252784405163934,0.10776603338023694,7,5,215,6.621908712654482,4.3644680485962875,0.8901638746529484,1.8765230657235032,0.6002149681376466,1.3272580431209453,COMPLETE
182,-0.44843808721627765,2025-12-03 23:09:57.925266,2025-12-03 23:10:07.807831,0 days 00:00:09.882565,0.6493408831996188,0.4423897786525851,0.10286888965654965,7,1,126,6.601567269350908,4.7891237948121566,0.8955790373148761,1.9969774885381408,0.4543266810087209,1.3334146732369376,COMPLETE
183,-0.4443268714202612,2025-12-03 23:09:58.100338,2025-12-03 23:10:04.671093,0 days 00:00:06.570755,0.644922935795801,0.37864261375924996,0.1055893931769252,7,6,79,6.092247208739931,4.755198206098138,0.8963204380613992,1.9957665124158135,0.4657216694360643,1.3207921064370227,COMPLETE
184,-0.5185003986312191,2025-12-03 23:09:58.380621,2025-12-03 23:10:10.549725,0 days 00:00:12.169104,0.6468254818657262,0.4007164974449448,0.36729654479069873,7,1,168,6.549020070994986,4.748172435762664,0.8907227017083347,1.8663223602532963,0.6012397240840338,1.3232920358600002,COMPLETE
