learning_rate,n_estimators,max_depth,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,gamma,weight_ratio_0,weight_ratio_1,max_delta_step,scale_pos_weight,value
0.0871430135497428,740,6,6,0.7122933228993789,0.7865211568896493,3.956408072421361,2.2860431960350835,1.8771033414526892,1.0664466086268558,0.970453865405288,0,1.4992831252859113,-0.7059583588895445
0.06702288644900471,652,6,6,0.7097844001597835,0.7951028167030656,3.9912870175210653,2.2500281641243025,1.5680343303921958,1.0740159987372093,0.9759670346366096,0,1.505082225302296,-0.7109493679127409
0.061083309950251165,743,6,6,0.7033491457610634,0.7878100564032833,3.9746419836425853,2.201451603857694,1.9954396938139898,0.8499344730100107,0.9796810580409552,0,1.501607031302792,-0.7038765314543173
0.06669416583687432,547,6,6,0.7095428347855383,0.7856877219860078,3.90748776004676,2.1571041897202696,1.9797637637938796,0.7575759276764521,0.969710016575796,0,1.5084891078546048,-0.6964469832400342
0.08596711530483363,557,6,6,0.7089504625090386,0.7890159342713164,0.8157157327896253,2.247769330386962,1.8677678425073472,0.7529788603292966,0.9701130352217043,0,1.492351868573225,-0.6988744376403114
0.08649228782429026,552,6,6,0.7154217572072378,0.7903460028168218,3.980017517708703,2.267509801669667,1.8572165254288522,0.7586870654070142,0.9707205231464507,0,1.516177755394119,-0.698932660250103
0.060004681625810206,556,6,6,0.707763267512495,0.7898160777087041,4.002614812674075,2.291313998670525,1.5609176999117829,0.7637765876921632,0.9713280569155279,0,1.5062321657347462,-0.6964271383016492
0.06158544553919713,557,6,6,0.7555743906083522,0.7926973924436154,3.959314526241525,2.2780964714108918,1.8634755663754485,0.7606036447315023,0.9689332628572788,0,1.5184357281495984,-0.6951846664543752
0.06104516098211772,652,6,6,0.7584983737806349,0.7880360907327387,3.8722236958214413,2.2114139110342426,1.5603075316456294,0.8414872642782657,0.9776322169777382,0,1.539563178255357,-0.7007844570115346
0.06620472582458387,553,6,6,0.7579269693459292,0.8053646631840345,0.7447258080512479,2.3027887728624847,1.5511694821529882,0.7651100526057993,0.977593942436884,1,1.5858938127391982,-0.6931736064443451
0.061226627527886976,655,6,6,0.754056386415916,0.8765536503468807,3.8382141443123228,2.3523250758977237,1.5624763106154402,0.7581902435598278,0.9727519396694968,1,1.5753477196491121,-0.6943863880968806
0.060210803782793,553,6,6,0.7559245286531607,0.8058933171423015,3.831049509920757,2.3520252508432495,1.5269610702512126,0.7578866683128979,0.9696918660836205,1,1.5786959330508974,-0.6898188299742097
0.0567867704411826,655,6,6,0.7546712940770921,0.8036580101916851,0.7419662212799427,2.334297415861434,1.5344475995361704,1.0724668662355328,0.971983228832029,1,1.5582586783839492,-0.7092836185841523
