number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,params_weight_ratio_0,params_weight_ratio_1,state
109,-0.698932660250103,2025-12-07 13:26:50.794740,2025-12-07 13:27:19.310762,0 days 00:00:28.516022,0.7903460028168218,1.8572165254288522,0.08649228782429026,0,6,6,552,3.980017517708703,2.267509801669667,1.516177755394119,0.7154217572072378,0.7586870654070142,0.9707205231464507,COMPLETE
110,-0.6964271383016492,2025-12-07 13:26:53.074780,2025-12-07 13:27:21.953485,0 days 00:00:28.878705,0.7898160777087041,1.5609176999117829,0.060004681625810206,0,6,6,556,4.002614812674075,2.291313998670525,1.5062321657347462,0.707763267512495,0.7637765876921632,0.9713280569155279,COMPLETE
111,-0.6951846664543752,2025-12-07 13:26:56.586966,2025-12-07 13:27:25.420430,0 days 00:00:28.833464,0.7926973924436154,1.8634755663754485,0.06158544553919713,0,6,6,557,3.959314526241525,2.2780964714108918,1.5184357281495984,0.7555743906083522,0.7606036447315023,0.9689332628572788,COMPLETE
112,-0.7007844570115346,2025-12-07 13:27:01.071042,2025-12-07 13:27:34.714098,0 days 00:00:33.643056,0.7880360907327387,1.5603075316456294,0.06104516098211772,0,6,6,652,3.8722236958214413,2.2114139110342426,1.539563178255357,0.7584983737806349,0.8414872642782657,0.9776322169777382,COMPLETE
113,-0.6931736064443451,2025-12-07 13:27:01.830801,2025-12-07 13:27:29.765126,0 days 00:00:27.934325,0.8053646631840345,1.5511694821529882,0.06620472582458387,1,6,6,553,0.7447258080512479,2.3027887728624847,1.5858938127391982,0.7579269693459292,0.7651100526057993,0.977593942436884,COMPLETE
114,-0.6943863880968806,2025-12-07 13:27:03.494293,2025-12-07 13:27:36.428246,0 days 00:00:32.933953,0.8765536503468807,1.5624763106154402,0.061226627527886976,1,6,6,655,3.8382141443123228,2.3523250758977237,1.5753477196491121,0.754056386415916,0.7581902435598278,0.9727519396694968,COMPLETE
115,-0.6898188299742097,2025-12-07 13:27:06.736875,2025-12-07 13:27:35.033508,0 days 00:00:28.296633,0.8058933171423015,1.5269610702512126,0.060210803782793,1,6,6,553,3.831049509920757,2.3520252508432495,1.5786959330508974,0.7559245286531607,0.7578866683128979,0.9696918660836205,COMPLETE
116,-0.7092836185841523,2025-12-07 13:27:09.717572,2025-12-07 13:27:42.632977,0 days 00:00:32.915405,0.8036580101916851,1.5344475995361704,0.0567867704411826,1,6,6,655,0.7419662212799427,2.334297415861434,1.5582586783839492,0.7546712940770921,1.0724668662355328,0.971983228832029,COMPLETE
117,-0.6987771882757805,2025-12-07 13:27:10.076524,2025-12-07 13:27:25.989601,0 days 00:00:15.913077,0.8808787702582579,1.53694070490127,0.06104528167950351,1,6,6,671,0.6657993467364833,2.2528843249628805,1.2056276589547186,0.7572374340887995,1.0590066251170047,0.9767318848855427,COMPLETE
118,-0.7074200640002113,2025-12-07 13:27:13.253210,2025-12-07 13:27:42.539001,0 days 00:00:29.285791,0.8755643742969667,1.567358782534311,0.06459149082546563,1,5,6,652,0.8366652289821876,1.9562830376513916,1.2032001169862518,0.7198057037907076,0.8416274415910403,0.9780464447887882,COMPLETE
119,-0.7080600791598911,2025-12-07 13:27:13.379673,2025-12-07 13:27:42.200118,0 days 00:00:28.820445,0.8033312320410482,1.5495297595223876,0.06191225902485699,1,5,6,662,3.780221939948249,1.559419389665241,1.1977029331626154,0.8696110191919542,0.8422945489904897,0.9645130507221602,COMPLETE
120,-0.6821752799760672,2025-12-07 13:27:14.244634,2025-12-07 13:27:20.489546,0 days 00:00:06.244912,0.8066264572573933,1.5507048563617933,0.05890206325361365,1,5,7,655,4.683595565937413,1.970324336939497,1.193074617587097,0.870588242417395,1.075635552192851,0.9733153860852055,COMPLETE
121,-0.703890946719785,2025-12-07 13:27:14.365012,2025-12-07 13:27:36.074329,0 days 00:00:21.709317,0.8057852532482195,1.5550115871976133,0.0606290713954194,1,5,7,660,0.7455625051116043,1.545955015652258,1.2096950527873416,0.8715481526771335,0.9571730379221716,0.9702566418744221,COMPLETE
122,-0.6894165155722888,2025-12-07 13:27:14.793840,2025-12-07 13:27:21.834784,0 days 00:00:07.040944,0.8054687312402118,1.5557384142787247,0.060803949663109966,1,5,7,654,3.8058804931136048,1.9553137403273217,1.121054094591695,0.6942281747034028,0.9456551621862229,0.972228673367349,COMPLETE
123,-0.7113151371062522,2025-12-07 13:27:14.959625,2025-12-07 13:27:48.696647,0 days 00:00:33.737022,0.864701397458818,1.545504621954037,0.058171117958913825,1,6,7,669,4.699763700395225,1.096597439010638,1.2062501133539847,0.7186310872188485,0.8648827543492805,0.9705962376324923,COMPLETE
124,-0.7016659493387453,2025-12-07 13:27:16.989586,2025-12-07 13:27:45.648860,0 days 00:00:28.659274,0.8083199496653051,1.5489068502023866,0.05797211990508878,1,5,7,657,3.781607106371308,1.9543521099792853,1.215254705618762,0.8708358111251256,0.7589864981451676,0.9702289694497597,COMPLETE
125,-0.6984696342598088,2025-12-07 13:27:17.458680,2025-12-07 13:27:32.694442,0 days 00:00:15.235762,0.8073306595070422,1.5364400745905373,0.06123516897811014,1,5,7,657,4.635937392096302,1.5626985160640237,1.2213099665105185,0.7191821435364985,0.9494112313073736,0.9658462421622848,COMPLETE
126,-0.6796904989652554,2025-12-07 13:27:18.054491,2025-12-07 13:27:23.880593,0 days 00:00:05.826102,0.8095293641797625,1.5389047298867817,0.06076284981961712,1,5,7,661,4.671666785026172,1.5746388409185672,1.2219576057163137,0.7201072621241246,1.0667602025083136,0.9304618695690411,COMPLETE
127,-0.6910955611995306,2025-12-07 13:27:19.313575,2025-12-07 13:27:26.764611,0 days 00:00:07.451036,0.8143061124348682,1.5711125618758266,0.06151387697027815,1,5,7,657,4.697867589251636,1.9084085393871337,1.2322369445774757,0.6958893208533614,0.9493810938393472,0.9225916752036954,COMPLETE
128,-0.7035421164541648,2025-12-07 13:27:19.987276,2025-12-07 13:27:42.516251,0 days 00:00:22.528975,0.8778517355694083,1.5242427960690876,0.06006358415752731,1,5,7,704,3.8294707148041356,1.528940773646516,1.2581474141230935,0.868397259846,0.9545791352969788,0.9187961671128086,COMPLETE
129,-0.6976853252326677,2025-12-07 13:27:20.492656,2025-12-07 13:27:51.961054,0 days 00:00:31.468398,0.8770869219270134,0.5718071828198092,0.06370817656397042,1,5,7,702,4.544763813254346,1.0770283278698305,1.5904352142912839,0.6929805287665974,0.8636072064703768,0.9321372079227777,COMPLETE
130,-0.7079414249098813,2025-12-07 13:27:21.405440,2025-12-07 13:27:59.827848,0 days 00:00:38.422408,0.8674418634529242,1.771655677517852,0.06314205820917958,1,7,7,682,3.806225818719737,1.5543485116790163,1.6010608783860296,0.7551021078591025,0.9566496723969392,0.939152295117904,COMPLETE
131,-0.7084114454750216,2025-12-07 13:27:21.837681,2025-12-07 13:27:53.032748,0 days 00:00:31.195067,0.8740310306501285,1.7673465416127832,0.062872465940724,1,5,7,707,3.7755756461340773,1.4988595182964994,1.2740243981407273,0.7792089607126401,0.8647214010054503,0.9411557621336579,COMPLETE
132,-0.6968368948651418,2025-12-07 13:27:21.955982,2025-12-07 13:27:52.207766,0 days 00:00:30.251784,0.8725837223664965,1.3807460262965172,0.06320934489722867,1,5,7,701,3.8056329294127322,1.5857223735395918,1.5894424330102002,0.888979500675116,0.8618655084341248,0.9340997546189833,COMPLETE
133,-0.7076513209955705,2025-12-07 13:27:22.317690,2025-12-07 13:27:53.338779,0 days 00:00:31.021089,0.8814464568127711,0.5553334823664441,0.05369595125938475,1,5,7,692,4.5611539665494645,1.5418786175864807,1.5890825394832786,0.7202521917833492,1.0627580221728072,0.9375024289418318,COMPLETE
134,-0.6851180206587931,2025-12-07 13:27:23.048301,2025-12-07 13:27:29.687200,0 days 00:00:06.638899,0.8761476660180223,1.794502444041454,0.0531893857959904,1,5,7,710,3.787171570284589,1.5712726824229548,1.2661719270200136,0.7746889263941189,1.0671120482947476,0.9357810131342178,COMPLETE
135,-0.7095328649323385,2025-12-07 13:27:23.883358,2025-12-07 13:27:59.137788,0 days 00:00:35.254430,0.7570840016739351,1.7809649023670824,0.06422260313188353,1,7,7,698,3.2683075286972523,2.436661801821503,1.266147198127055,0.8925796386317694,0.862539235442134,0.9566204642746045,COMPLETE
136,-0.709680903003147,2025-12-07 13:27:24.458765,2025-12-07 13:28:03.961321,0 days 00:00:39.502556,0.8774876698478193,0.4899042257413553,0.06454295127962222,1,7,7,694,4.522516152662042,2.4435322498685896,1.281895572080151,0.6969821015383513,0.8636422570553409,0.9448166494799979,COMPLETE
137,-0.6966265043299011,2025-12-07 13:27:25.423088,2025-12-07 13:27:55.700029,0 days 00:00:30.276941,0.8802413092903403,0.5111159232485765,0.0707117693120705,1,5,7,701,4.535788337338818,2.4265917267210027,1.5879350360070772,0.8907365575774063,0.8626676893881385,0.9563048957836385,COMPLETE
138,-0.6985479066078156,2025-12-07 13:27:25.992389,2025-12-07 13:27:57.460199,0 days 00:00:31.467810,0.7758465562211861,1.3673657410088167,0.07130883620901825,1,5,7,708,4.566888905107236,1.5363243994317988,1.5719433737545303,0.697648222598542,0.8678563974700383,0.9536153009352211,COMPLETE
139,-0.7089353143568057,2025-12-07 13:27:26.767301,2025-12-07 13:28:04.967470,0 days 00:00:38.200169,0.7554597491713754,1.3746498670020413,0.05515404563204448,1,7,8,692,4.5633272567413385,1.5116140169016683,1.5857442324773738,0.6990817466378463,1.1026302633688225,0.9529837028844864,COMPLETE
140,-0.7088417125763473,2025-12-07 13:27:27.228591,2025-12-07 13:28:05.605511,0 days 00:00:38.376920,0.7554435149373192,1.6274671490865957,0.0548358020056273,1,7,8,703,4.463293004777609,2.466045981742628,1.6009379338385485,0.7715771765161958,1.1011827815806932,0.9437410791292273,COMPLETE
141,-0.7073396949313621,2025-12-07 13:27:29.689965,2025-12-07 13:28:08.174515,0 days 00:00:38.484550,0.7586900185711488,0.5640635592652532,0.07053726563054856,5,7,8,697,4.5031825861601815,2.4460227099486973,1.5963763095747299,0.7311752647081832,1.024944341762292,0.9454897548052108,COMPLETE
142,-0.7105150898728051,2025-12-07 13:27:29.767794,2025-12-07 13:28:08.128411,0 days 00:00:38.360617,0.773601671357784,0.5286145465598454,0.055941562523362715,3,7,8,690,4.49743126569417,1.0659858555017305,1.3722336886541986,0.7297387254519564,1.101902817126608,0.9553565262720879,COMPLETE
143,-0.7087096133826462,2025-12-07 13:27:32.697379,2025-12-07 13:28:09.481085,0 days 00:00:36.783706,0.7760375889439518,1.3920000494153852,0.07055084309145679,5,7,8,689,4.480129004819242,2.4897168524695976,1.363119934621797,0.8874433104414589,0.8640807180372361,0.9583832132967076,COMPLETE
144,-0.7083314166381482,2025-12-07 13:27:34.717081,2025-12-07 13:28:12.007465,0 days 00:00:37.290384,0.756363314357416,1.3736721552947455,0.0720503857517458,5,7,8,693,4.529743527220272,2.516326264809339,1.5789957742835832,0.8897659591177647,1.1020699466061263,0.9514051584246263,COMPLETE
145,-0.7057263537141601,2025-12-07 13:27:35.036277,2025-12-07 13:28:11.772546,0 days 00:00:36.736269,0.7589676769785673,0.5265746523872873,0.09117379720093198,5,7,8,689,4.4492796380782735,1.8957066835315486,1.359080630575251,0.8886388854843923,0.8577342507309641,0.9484036729677452,COMPLETE
146,-0.7073510910509456,2025-12-07 13:27:36.077154,2025-12-07 13:28:13.303941,0 days 00:00:37.226787,0.7763821289747741,0.5002898571329488,0.07180877959396839,6,7,8,697,2.033966608748799,2.5085392613310002,1.3626468586963636,0.8874970895437583,0.8640193103338618,0.9456795305537651,COMPLETE
147,-0.7083382518324811,2025-12-07 13:27:36.430926,2025-12-07 13:28:13.469750,0 days 00:00:37.038824,0.7566040859724984,1.3755544587096378,0.06992281228685521,5,7,8,693,4.386720627201676,2.8136791333549755,1.3603815880831716,0.8880410622628292,1.04580339530838,0.9550641460169313,COMPLETE
148,-0.702399543156322,2025-12-07 13:27:42.202935,2025-12-07 13:28:09.322121,0 days 00:00:27.119186,0.7565531338355709,1.3724366211119639,0.09116358170619526,3,4,8,704,4.47237386286193,1.0045835146104642,1.3703411433375894,0.8873241436754126,0.8617851642773855,0.9519396968022013,COMPLETE
149,-0.70627500502701,2025-12-07 13:27:42.519050,2025-12-07 13:28:20.190123,0 days 00:00:37.671073,0.7564635320798105,1.6303805617563523,0.0716192926522051,3,7,8,727,3.323560130975244,1.061658758024953,1.363894235181911,0.8918639403003522,1.1055737438126396,0.949917545358205,COMPLETE
150,-0.6260094401953215,2025-12-07 13:27:42.542459,2025-12-07 13:27:46.201808,0 days 00:00:03.659349,0.7574349532190447,1.3807901246228473,0.05618818842132557,5,4,8,692,4.447645684749118,1.023275185619517,1.08984577261325,0.689018104160516,1.037220134453185,0.9533235519259188,COMPLETE
151,-0.6002936884068227,2025-12-07 13:27:42.646249,2025-12-07 13:27:46.112907,0 days 00:00:03.466658,0.8574284461404027,1.3879670740169188,0.07049076206170002,1,4,8,688,0.4496224488604007,2.4262949528266367,1.0163389625203254,0.8926669126586302,1.117039711637734,0.9554312273398365,COMPLETE
152,-0.707270256227644,2025-12-07 13:27:45.652110,2025-12-07 13:28:17.339051,0 days 00:00:31.686941,0.8573790027899543,1.3795971772213997,0.05553992240938908,3,5,8,721,4.529918279354654,2.469537169941692,1.632630122332449,0.8905086318264208,1.1040330896604706,0.9496152462317189,COMPLETE
153,-0.7021809119053332,2025-12-07 13:27:46.115774,2025-12-07 13:28:09.854090,0 days 00:00:23.738316,0.7580074335340596,0.5748850219496862,0.07026239581739814,3,5,6,728,3.292572095797441,1.0986183934546643,1.3663441301386658,0.6858942397672998,1.0377172659810623,0.9578553269610425,COMPLETE
154,-0.7068260346604687,2025-12-07 13:27:46.208890,2025-12-07 13:28:24.214986,0 days 00:00:38.006096,0.7766795216498307,1.6376190993833089,0.07202509806671359,1,7,7,721,4.525913106294625,2.449401960374705,1.6179282895571403,0.8884109506508885,0.864510378493993,0.9447919726575875,COMPLETE
155,-0.695100520149948,2025-12-07 13:27:48.699981,2025-12-07 13:28:20.084832,0 days 00:00:31.384851,0.8647987346194438,0.5129515693168426,0.055326751560656966,3,5,7,724,1.92472801665702,2.4952735510218926,1.621505426046752,0.8901508501564884,0.8652419175183611,0.9423937591661556,COMPLETE
156,-0.7123072469417489,2025-12-07 13:27:51.964071,2025-12-07 13:28:26.244050,0 days 00:00:34.279979,0.8699627842134731,0.46352137653936354,0.055423200588881553,3,6,6,680,4.366139460206671,2.4814551640425915,1.3618170053872873,0.8506412768446704,1.0213937925934071,0.9441112801486847,COMPLETE
157,-0.7098260003796196,2025-12-07 13:27:52.211038,2025-12-07 13:28:26.595434,0 days 00:00:34.384396,0.8676619509917131,1.623782225981613,0.07070698846085557,3,6,6,687,4.336340909875931,2.485008052791634,1.3715680825863523,0.8516076517200508,1.0443929133610352,0.9602175692087841,COMPLETE
158,-0.6840697915407933,2025-12-07 13:27:53.035937,2025-12-07 13:27:59.301768,0 days 00:00:06.265831,0.8649224232639023,0.8686025152815462,0.05488672335240266,3,5,8,637,4.3672206795303685,0.8389194770358288,1.2859484396232108,0.7673155922394228,1.1075166031452077,0.9453289093730881,COMPLETE
159,-0.691934345329893,2025-12-07 13:27:53.341997,2025-12-07 13:28:01.501761,0 days 00:00:08.159764,0.869181045586996,1.6135517952447846,0.05474991316750915,3,4,8,720,3.319187932475565,0.8834421762052037,1.3698315842810682,0.8371617799617111,1.0880491941891937,0.94394456703586,COMPLETE
160,-0.6810957313485507,2025-12-07 13:27:55.702978,2025-12-07 13:28:02.459549,0 days 00:00:06.756571,0.8881724420551804,0.6492966753776261,0.05118761798582261,3,4,8,682,4.379577930139232,0.7739732106011761,1.3646141764517719,0.7295098660976197,1.098457090518476,0.9421261196973335,COMPLETE
161,-0.6826867584681245,2025-12-07 13:27:57.463620,2025-12-07 13:28:04.051421,0 days 00:00:06.587801,0.8665460195385372,1.6366357786527372,0.05530205923713725,3,4,8,724,3.3210459942835118,4.995272634203935,1.2937349835367655,0.8776102572499915,1.0914586220496898,0.9471644258784941,COMPLETE
162,-0.6899606051340821,2025-12-07 13:27:59.140611,2025-12-07 13:28:06.683733,0 days 00:00:07.543122,0.8891280676813982,1.6406085255852692,0.05513972226981186,3,4,8,721,3.2568728270225757,0.7068273641244034,1.3672020639954618,0.8759353382219974,1.0943062509507326,0.9445828466043218,COMPLETE
163,-0.6841922007296252,2025-12-07 13:27:59.304879,2025-12-07 13:28:06.457093,0 days 00:00:07.152214,0.8633127691521101,1.6387139942079993,0.055189599638340456,1,4,8,727,3.3594639742193726,1.4333463584859616,1.3662899043660004,0.8998692770349012,1.0920242687515405,0.943569896348038,COMPLETE
164,-0.7001596275941028,2025-12-07 13:27:59.830639,2025-12-07 13:28:28.376481,0 days 00:00:28.545842,0.8873796040743657,1.6351569074122128,0.05080512503843241,1,4,7,725,3.377742441117052,0.7771974379525239,1.6346496797236112,0.8767804213936822,1.028819236546478,0.9440869133658584,COMPLETE
165,-0.7038022204965745,2025-12-07 13:28:01.504916,2025-12-07 13:28:39.221194,0 days 00:00:37.716278,0.8853020617294162,1.6311392941844505,0.05076873912883818,1,7,7,681,4.773945208435953,4.947343540128565,1.6288203640010432,0.899535216141197,0.9003888574023242,0.9615015613980702,COMPLETE
166,-0.7068537107149414,2025-12-07 13:28:02.462549,2025-12-07 13:28:41.561161,0 days 00:00:39.098612,0.8897472862268779,0.2966344459768063,0.06664384210009,1,7,7,725,1.8017340221178286,1.3936006903464206,1.1596736650756787,0.8991614335299309,0.8571813870385333,0.9093687476155565,COMPLETE
167,-0.706023614887053,2025-12-07 13:28:03.964645,2025-12-07 13:28:43.603342,0 days 00:00:39.638697,0.8906100395320655,0.5156798414220003,0.0677925797762551,1,7,7,723,3.2814225292228185,1.1554402886180504,1.6305630185744693,0.8972576357017779,0.8545538290565075,0.9615686267769258,COMPLETE
168,-0.5993844762574335,2025-12-07 13:28:04.054126,2025-12-07 13:28:08.670019,0 days 00:00:04.615893,0.8526310017726839,0.4453789685331618,0.06826589126828836,1,7,7,722,4.805575869345637,1.3948589375966591,0.884054677806037,0.8482457898464867,1.0196609517791682,0.9628445398114961,COMPLETE
169,-0.6592259304358531,2025-12-07 13:28:04.970458,2025-12-07 13:28:09.439743,0 days 00:00:04.469285,0.8562552869024652,0.2101227627752052,0.06671776792189901,1,7,7,724,2.0394876619930793,1.3768702820045402,0.89030375034029,0.8981930606996044,0.8719708270927322,0.9621282353145993,COMPLETE
170,-0.6796520981712875,2025-12-07 13:28:05.608710,2025-12-07 13:28:10.871475,0 days 00:00:05.262765,0.7552367156279475,1.6436416718881013,0.0679555322777534,2,7,8,437,4.860905255860432,2.5565540509084697,1.1262559191299673,0.7995919006371963,1.0180864478666678,0.9254904300863382,COMPLETE
171,-0.5923934565053685,2025-12-07 13:28:06.460039,2025-12-07 13:28:10.851132,0 days 00:00:04.391093,0.7556264955187514,0.20122911444713087,0.05717152463448312,2,7,9,464,4.755787040575985,2.5529641134816363,0.8972537932001623,0.8504088256095316,0.8966763703719449,0.9045859557966764,COMPLETE
172,-0.703235887856449,2025-12-07 13:28:06.686605,2025-12-07 13:28:44.323410,0 days 00:00:37.636805,0.7579527079565341,0.2764574205297828,0.06729595705945934,2,7,9,678,2.6039679428140112,2.5277816386119523,1.6289522603499493,0.6813516962990466,0.8559063803670283,0.9593257500842289,COMPLETE
173,-0.7095745862912953,2025-12-07 13:28:08.131464,2025-12-07 13:28:34.109732,0 days 00:00:25.978268,0.7574765363506312,0.3017404488735148,0.06709619603036698,2,7,9,458,4.851529846052709,1.1407890202418038,1.6475180578651984,0.7801204553606647,1.1318675377134488,0.9579573441775476,COMPLETE
174,-0.6014504069316472,2025-12-07 13:28:08.193881,2025-12-07 13:28:13.077582,0 days 00:00:04.883701,0.757518413864793,0.43396984043501663,0.05086621108451603,2,7,9,677,4.773857064561598,0.5644255240754716,0.8677093668084146,0.6821607050792035,1.1270903944613588,0.9609696041773567,COMPLETE
175,-0.7085794614389435,2025-12-07 13:28:08.672799,2025-12-07 13:28:34.773395,0 days 00:00:26.100596,0.7516448954687214,1.1867693044296854,0.05145193253623895,2,7,9,462,2.109574691188896,2.8253532412772864,1.1646091371874476,0.7960858017137784,0.8544313656899599,0.9633374144026028,COMPLETE
176,-0.7073627225251728,2025-12-07 13:28:09.324999,2025-12-07 13:28:47.307383,0 days 00:00:37.982384,0.7492169681962277,0.4631742801005543,0.06714569102147351,2,7,9,682,4.783115405298784,2.5782209933791673,1.6393130782581193,0.6825535279618206,1.1327677117409165,1.0294101464545196,COMPLETE
177,-0.7015934559794954,2025-12-07 13:28:09.442592,2025-12-07 13:28:22.495414,0 days 00:00:13.052822,0.7739884433265004,0.49120932157570907,0.05047421120083173,2,7,9,418,4.763071489659055,2.8208456324819915,1.2973452915995627,0.7815899031249498,1.1283229246034367,0.9608247248487358,COMPLETE
178,-0.698868695812814,2025-12-07 13:28:09.485403,2025-12-07 13:28:36.291860,0 days 00:00:26.806457,0.7501145499564276,1.149363170854302,0.012904629249275846,6,7,9,446,4.799351426122056,2.7912315095665843,1.6320095760168993,0.8006033967786789,1.1313832217829316,0.927240822062665,COMPLETE
179,-0.7101587125682808,2025-12-07 13:28:09.856920,2025-12-07 13:28:34.133653,0 days 00:00:24.276733,0.7777502612134846,1.4917092572210566,0.07403829920394892,6,7,9,433,4.766360377108187,2.5007366687128725,1.641446475102501,0.855806024370185,1.1432081767537072,0.9134582874137922,COMPLETE
180,-0.5904456978105966,2025-12-07 13:28:10.854266,2025-12-07 13:28:15.389356,0 days 00:00:04.535090,0.748542849498887,1.494496313727468,0.050906431160530015,2,7,9,412,2.611358042303034,2.7493219218755836,1.165741300008416,0.7752064668978148,1.1353869570464887,0.9264613887517634,COMPLETE
181,-0.7037983771965353,2025-12-07 13:28:10.876267,2025-12-07 13:28:36.886280,0 days 00:00:26.010013,0.7784428439934175,0.45277177846329925,0.07405033775049301,6,7,9,636,2.9198122073720274,2.79961583295505,1.2969307524933946,0.7838795927844564,1.1336153334514383,1.0132529108760686,COMPLETE
182,-0.7118708259358479,2025-12-07 13:28:11.776087,2025-12-07 13:28:49.610831,0 days 00:00:37.834744,0.7764573795726284,0.8144879790500997,0.05066766808866666,6,7,8,680,4.355589300987579,0.5568382890586275,1.3121054170354958,0.7869862934740404,1.1284505724418232,1.015144336754509,COMPLETE
183,-0.6945579451159313,2025-12-07 13:28:12.010336,2025-12-07 13:28:19.472504,0 days 00:00:07.462168,0.7780692794074668,0.3981572956853798,0.05148188028259544,2,7,9,639,2.465722002539256,2.6400210224440586,1.303232407520936,0.7777047230294418,1.1332753617123932,0.9134471043704637,COMPLETE
184,-0.7083222510199412,2025-12-07 13:28:13.080427,2025-12-07 13:28:49.838837,0 days 00:00:36.758410,0.7760539619382926,1.4966513323572843,0.06482145304534073,5,7,8,675,2.6464960876177988,2.840721846048053,1.6360632983305177,0.8605730146179623,1.1138559862523145,1.0279131746109482,COMPLETE
185,-0.6907132428584498,2025-12-07 13:28:13.306985,2025-12-07 13:28:50.656942,0 days 00:00:37.349957,0.7459680404555221,1.488462376601654,0.010921376230091743,2,7,9,639,2.6248035786851736,2.863769021980644,1.6459364126546634,0.7719639316329603,1.0781643219032278,1.030451234068868,COMPLETE
186,-0.6943466156395338,2025-12-07 13:28:13.472729,2025-12-07 13:28:30.689191,0 days 00:00:17.216462,0.7715657492205483,1.4925040793195181,0.011008189853814113,5,7,8,674,2.959727377747685,2.4620411016634156,1.3198673502281837,0.7797545591040934,1.1084711306548711,0.9118702985406015,COMPLETE
187,-0.6984906328488503,2025-12-07 13:28:15.392258,2025-12-07 13:28:52.472881,0 days 00:00:37.080623,0.7791661270457416,1.489157191625033,0.011736870151022677,6,7,8,637,4.344979393559873,2.786146746946518,1.6440381392761376,0.8840817763600919,1.1097013471575237,0.9570178258290748,COMPLETE
188,-0.7048634568812092,2025-12-07 13:28:17.342253,2025-12-07 13:28:51.649790,0 days 00:00:34.307537,0.7791027504511653,0.6412090877316864,0.011845127665143425,5,7,8,674,4.9964599438753945,2.8933518102998046,1.307184918486042,0.8809270609703846,1.0471732743943742,0.9594617719693098,COMPLETE
189,-0.7081433236844207,2025-12-07 13:28:19.475829,2025-12-07 13:28:56.215499,0 days 00:00:36.739670,0.7698980683705428,1.158184862465434,0.06450896937583932,5,7,8,673,2.9705470791305495,2.024001634345779,1.6360816543784042,0.8824315865962354,1.0474001664301942,0.9586681745794247,COMPLETE
190,-0.6989158716188614,2025-12-07 13:28:20.087763,2025-12-07 13:28:44.752297,0 days 00:00:24.664534,0.7709521798442971,1.1794402610848356,0.010567549821139327,2,7,8,673,4.332727525788802,2.8005219802034484,1.2658280446454142,0.8811235622095674,1.074359058769769,0.9632112839523176,COMPLETE
191,-0.7069135708975689,2025-12-07 13:28:20.192891,2025-12-07 13:28:58.016095,0 days 00:00:37.823204,0.7729483673851496,1.1797603717191676,0.03828970782963666,6,7,8,673,3.0252048738122155,2.0465600806642854,1.6946383815638375,0.7863295079844826,1.0751819992669878,0.9965085749143323,COMPLETE
192,-0.7090590844735415,2025-12-07 13:28:22.498252,2025-12-07 13:28:58.672437,0 days 00:00:36.174185,0.7483224890992666,0.31144037777045097,0.06531058000782228,6,7,8,676,4.3560543805284855,2.0234369811541595,1.4425953620282814,0.8814280962239625,1.1149794613799016,0.9573970112495267,COMPLETE
193,-0.7087299744496356,2025-12-07 13:28:24.218091,2025-12-07 13:29:00.701995,0 days 00:00:36.483904,0.8280558936892235,1.4879428171675095,0.06521534158548357,5,7,8,674,4.375448482417919,0.5050234163289908,1.4485351221199472,0.8768785507763635,1.051772625458632,0.9554517224677376,COMPLETE
194,-0.7098100400315621,2025-12-07 13:28:26.246736,2025-12-07 13:29:02.415251,0 days 00:00:36.168515,0.7672263108701187,0.3570247381887225,0.06472573382252444,5,7,8,671,2.998582250492562,2.742069960159144,1.4466465977239784,0.8828737644284003,1.048402127414848,0.9623319017653522,COMPLETE
195,-0.6971965935604604,2025-12-07 13:28:26.598414,2025-12-07 13:28:34.203537,0 days 00:00:07.605123,0.8958660821006972,0.6371737177904027,0.06588196892155612,6,6,6,673,4.382674396888495,2.8029549447216886,1.4515707919415644,0.7003210390139383,1.0461877990094828,0.8247058930441997,COMPLETE
196,-0.7071774430916932,2025-12-07 13:28:28.379760,2025-12-07 13:28:53.649290,0 days 00:00:25.269530,0.841316765520398,1.1766550731701335,0.0578405733989926,2,6,6,678,4.343653746354275,2.7904096570366343,1.2562899666988712,0.8572279997672375,1.0484103930891144,0.9619406406376155,COMPLETE
197,-0.7088208122581922,2025-12-07 13:28:30.692040,2025-12-07 13:29:05.186192,0 days 00:00:34.494152,0.8254117271194976,1.73196138241063,0.038808290226503284,6,6,6,678,4.366449256520784,2.77028682764406,1.451847844966444,0.7880058251677142,1.048938540034428,0.997852389058236,COMPLETE
198,-0.696077120527336,2025-12-07 13:28:34.112697,2025-12-07 13:28:47.351496,0 days 00:00:13.238799,0.8401246631285216,0.25822653267348566,0.06433892333263982,2,6,10,232,4.321151749499888,2.046123558158115,1.682289541750783,0.7858153338371198,1.0790958376760325,0.9970560755535431,COMPLETE
