number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,params_weight_ratio_0,params_weight_ratio_1,state
90,-0.6177077757134698,2025-12-07 13:49:40.955729,2025-12-07 13:49:50.613006,0 days 00:00:09.657277,0.6913471152264035,0.1752908590847652,0.05137108169267177,10,9,7,98,4.6584284203876845,2.714565015180534,1.5809485475928409,0.699944119646912,1.7164086462178978,1.3939115627441976,COMPLETE
91,-0.5774384602203274,2025-12-07 13:49:41.224533,2025-12-07 13:49:52.801713,0 days 00:00:11.577180,0.689293521624882,0.4763550348707366,0.049723761067130695,10,9,7,124,3.6932042527457853,2.3515888385500205,1.63581391475097,0.7076421582078442,1.3890575317212623,1.355915775141408,COMPLETE
92,-0.6286656494443761,2025-12-07 13:49:42.749739,2025-12-07 13:49:53.437208,0 days 00:00:10.687469,0.6859234924016903,0.433945249507811,0.05142444917804692,10,9,8,114,3.6618412363263717,2.3502130545941524,1.5898394996366407,0.7060790048914865,1.388324677114443,1.0668169015990623,COMPLETE
93,-0.6304164360735689,2025-12-07 13:49:43.150386,2025-12-07 13:49:49.421762,0 days 00:00:06.271376,0.6847972774481411,0.4473347348488098,0.058462487719407645,10,9,8,102,3.7077119832216505,2.681925222670658,1.6005565420066608,0.6948575108584907,1.4167229650516768,0.5907219005240584,COMPLETE
94,-0.6399973957851571,2025-12-07 13:49:44.389491,2025-12-07 13:49:56.044082,0 days 00:00:11.654591,0.6891877468681786,0.4644800974876156,0.08660129321690183,10,9,8,131,4.71741170570878,2.391042467704312,1.590265704814488,0.700239831963414,1.3873375519080926,1.0531239189101995,COMPLETE
95,-0.6667111343092404,2025-12-07 13:49:44.830347,2025-12-07 13:50:06.237121,0 days 00:00:21.406774,0.6948187015471321,0.4388872703014726,0.08559538458510334,10,9,8,271,3.725106584426663,2.3462470146442524,1.4215816175823701,0.7033061089590548,1.4115356037975897,1.0620059386355998,COMPLETE
96,-0.6637032927929151,2025-12-07 13:49:45.162809,2025-12-07 13:50:08.266310,0 days 00:00:23.103501,0.6839308815594742,0.11607627068136854,0.08564434634053335,10,9,8,295,3.5655450141989697,2.2901582830155847,1.572261889054276,0.6634500689947495,1.3927975253711415,0.9677473906090897,COMPLETE
97,-0.6651436001424709,2025-12-07 13:49:46.022155,2025-12-07 13:50:30.285915,0 days 00:00:44.263760,0.6802269380715378,0.45182197068228014,0.08745898491699015,10,9,8,560,3.6728479671969207,2.366302057084672,1.6135022078503127,0.6996362224243584,1.3029105043470555,1.0667898813169407,COMPLETE
98,-0.6393203823238162,2025-12-07 13:49:46.617259,2025-12-07 13:49:58.517794,0 days 00:00:11.900535,0.6970236480486999,0.09497272132997403,0.08522633004037515,10,9,8,135,3.6794127024009278,2.2699156388861192,1.5976847139147003,0.7002423168921488,1.398547790274162,1.0780363696430963,COMPLETE
99,-0.65636218687589,2025-12-07 13:49:46.836345,2025-12-07 13:50:09.033107,0 days 00:00:22.196762,0.6911417789739494,1.2315934246640055,0.08561469663734367,9,9,8,286,3.637370703344528,3.8203637009243185,1.5916203994957356,0.7106111548587052,1.299392131514492,0.9795803889628217,COMPLETE
100,-0.6328099842698253,2025-12-07 13:49:49.422721,2025-12-07 13:50:11.929789,0 days 00:00:22.507068,0.69597925735466,0.07457287554778984,0.08580333736404497,9,9,8,282,3.5437065920877933,2.3321660751232725,1.9076299146985614,0.6626305627763761,1.2851218083446343,1.063160603123463,COMPLETE
101,-0.5493156899901303,2025-12-07 13:49:50.614129,2025-12-07 13:50:02.371792,0 days 00:00:11.757663,0.7720307388707658,0.10703989980819073,0.08451206499444662,9,3,8,289,3.492035795159937,2.3607515705286657,1.8598830401522508,0.7094267439871899,1.2807783213273671,1.0788764769970471,COMPLETE
102,-0.5527288230008282,2025-12-07 13:49:51.084490,2025-12-07 13:49:57.637993,0 days 00:00:06.553503,0.7727305182223992,0.11786969733184441,0.0834385609683788,9,3,8,138,3.531819512885452,3.805178903693157,1.907125172830704,0.7139200404572915,1.271987189425539,0.9739250151972305,COMPLETE
103,-0.6120110285095194,2025-12-07 13:49:51.328444,2025-12-07 13:50:00.234397,0 days 00:00:08.905953,0.7009692569900353,0.12310988373917157,0.08801576083681954,9,4,8,283,3.489033775208304,2.9231901533046836,1.4395030477077935,0.664915829010445,1.275092241908173,1.0672868801046986,COMPLETE
104,-0.32375896126905496,2025-12-07 13:49:52.603721,2025-12-07 13:49:58.837140,0 days 00:00:06.233419,0.7685831268937908,0.10192701591042196,0.08632189546560806,9,3,8,132,3.473812634645536,0.5195018013481064,1.4245970304947893,0.662904153510257,0.5599481517674838,1.2207581986023834,COMPLETE
105,-0.4360510878327477,2025-12-07 13:49:52.802969,2025-12-07 13:50:04.146318,0 days 00:00:11.343349,0.7667911961582355,1.9557331079489493,0.08795354187078307,9,3,8,281,4.981096363213381,0.45523205305504943,1.4685761648653408,0.665072116692011,0.7374070635348484,1.2104026388275488,COMPLETE
106,-0.4356869961060678,2025-12-07 13:49:53.207775,2025-12-07 13:50:04.071499,0 days 00:00:10.863724,0.7727425265552065,1.7544783505676942,0.08634792444622494,9,3,8,269,4.992373483081097,0.5717480824167288,1.4641698981685816,0.6630835206548286,0.7425445905842136,1.2182570704427391,COMPLETE
107,-0.4034920403517204,2025-12-07 13:49:53.340063,2025-12-07 13:50:10.646995,0 days 00:00:17.306932,0.7700181867978118,0.09852214020999894,0.08869323010943865,9,3,8,456,4.95866168194034,0.6112241769717008,1.5023636376116536,0.6655603222318418,0.570091799054745,1.2196704208814169,COMPLETE
108,-0.48702574181352826,2025-12-07 13:49:53.438795,2025-12-07 13:50:05.002411,0 days 00:00:11.563616,0.7006922636917602,0.10084378890007425,0.07675535801713512,9,3,8,282,4.984014613363091,2.9917173960389944,1.4439025379094197,0.6617857509400812,0.7364593308653669,0.9866004071316635,COMPLETE
109,-0.4364302138165115,2025-12-07 13:49:54.886444,2025-12-07 13:50:12.378490,0 days 00:00:17.492046,0.7697152946907775,0.08813983724399554,0.05923637770934453,9,3,8,457,4.99180530570724,0.5843531723209694,1.4793535068421875,0.6642737091910674,0.582228337938317,0.9743877222944324,COMPLETE
110,-0.5100858425294795,2025-12-07 13:49:56.045356,2025-12-07 13:50:17.131715,0 days 00:00:21.086359,0.7423669883467405,1.9138851061212705,0.07706896059532828,9,3,8,548,3.448993510994907,2.9967832901607716,1.440957517789332,0.6644444068945238,0.7283093024462783,0.9848409759745159,COMPLETE
111,-0.6307065554468239,2025-12-07 13:49:57.639356,2025-12-07 13:50:23.456301,0 days 00:00:25.816945,0.6991303609240408,1.9424699405731176,0.07667724719199231,9,10,8,284,3.1835609406492,0.5894873291341824,1.4185998314243893,0.6641259771100576,0.986616555115584,1.2209276581676252,COMPLETE
112,-0.6229033976824856,2025-12-07 13:49:58.519531,2025-12-07 13:50:39.912385,0 days 00:00:41.392854,0.7434141885953329,1.9202266561144543,0.07818333267277168,9,10,8,460,4.941915981283021,0.5977108413203296,1.424799897922745,0.6667655382015328,0.7588457037741216,1.2254610508766526,COMPLETE
113,-0.6369788451301855,2025-12-07 13:49:58.838252,2025-12-07 13:50:25.349249,0 days 00:00:26.510997,0.7567601637150387,1.7476559243001035,0.07790168622120651,7,10,8,281,4.979212112063077,0.6241158476185802,1.7355486096440407,0.6065870697796788,1.303197210860329,1.2293331679646704,COMPLETE
114,-0.6562448513888641,2025-12-07 13:50:00.235322,2025-12-07 13:50:25.313184,0 days 00:00:25.077862,0.7417762434209111,1.7730126407846802,0.07733681074608584,7,10,9,262,4.98899932382414,0.282248495453362,1.7736013139848805,0.6076901994936064,1.545295920129755,1.1125033495629606,COMPLETE
115,-0.6089052318794419,2025-12-07 13:50:01.691213,2025-12-07 13:50:51.415234,0 days 00:00:49.724021,0.7471167593735064,1.9417447345815533,0.07771278399290361,7,10,9,541,4.997317729808677,3.5134299463221024,1.7312413611980504,0.6063759348982538,0.7401592511679271,1.220972014191286,COMPLETE
116,-0.650845310852446,2025-12-07 13:50:02.372723,2025-12-07 13:50:10.443980,0 days 00:00:08.071257,0.7323173082569313,1.9492906377831611,0.07656186143632066,7,10,9,534,4.791822733088169,3.367846513421899,0.5053649019491161,0.6093227364820244,1.5402221193632297,1.222312645665869,COMPLETE
117,-0.6629131137509158,2025-12-07 13:50:04.073320,2025-12-07 13:50:49.219958,0 days 00:00:45.146638,0.7439668073442552,1.9177238790136495,0.07400581286906009,7,10,9,462,4.794695646083864,3.509806801101721,1.752616869382869,0.6116493763308426,1.5602876352290627,1.2212905204474096,COMPLETE
118,-0.648579237276839,2025-12-07 13:50:04.147397,2025-12-07 13:50:11.964704,0 days 00:00:07.817307,0.7445815327133455,1.3247054455703093,0.07645266258275281,7,10,9,532,4.810417271290679,3.410681310064399,0.5495755229243865,0.6102866691960589,1.5470798385243132,1.3112476319253006,COMPLETE
119,-0.662443559082869,2025-12-07 13:50:05.003568,2025-12-07 13:50:49.351724,0 days 00:00:44.348156,0.7444491024271113,1.9087996999958008,0.07108878908274555,7,10,9,456,3.1890568874735346,0.32667983551612684,1.7604800369311586,0.6378340721310815,1.5429726142317335,1.3049906443594759,COMPLETE
120,-0.6710325327633541,2025-12-07 13:50:05.130874,2025-12-07 13:51:00.957910,0 days 00:00:55.827036,0.7578206531758356,1.918379640824176,0.059637827469211674,7,10,9,568,4.80035565081659,3.341784361901578,1.7006874213203196,0.6088289073336431,1.5554682207208688,1.1107507343882177,COMPLETE
121,-0.6482330368682279,2025-12-07 13:50:06.239675,2025-12-07 13:50:59.495834,0 days 00:00:53.256159,0.74524932605724,1.3215618613409434,0.07872932520367042,7,10,9,548,4.78871129741256,4.354155893837043,1.7421352341207261,0.6112742592442704,1.1538044117874606,1.3155503854348498,COMPLETE
122,-0.650229987818084,2025-12-07 13:50:06.368328,2025-12-07 13:50:15.189077,0 days 00:00:08.820749,0.7445219249721793,1.3384087872431927,0.07690355021101382,7,10,9,573,4.47754558216701,0.3335120236521656,0.5060004610154797,0.612200680557989,1.5549332665770168,1.1139746120023244,COMPLETE
123,-0.6644719146377502,2025-12-07 13:50:08.268954,2025-12-07 13:50:44.063189,0 days 00:00:35.794235,0.7928505630375621,0.8999929920460032,0.058836742133432166,4,10,9,367,3.181398592605694,3.3337127219736877,1.7218859379248173,0.6385206413351439,1.5514080647368689,1.109230610044958,COMPLETE
124,-0.6523676215906765,2025-12-07 13:50:09.035430,2025-12-07 13:50:38.248388,0 days 00:00:29.212958,0.6531319658247884,1.3973834621960908,0.07739413127875856,4,10,9,320,3.172349654457667,3.4157772155450976,1.7704153189995555,0.6113058685726052,1.1699141708483678,0.9306030479141709,COMPLETE
125,-0.6468271156292261,2025-12-07 13:50:09.956468,2025-12-07 13:50:38.818230,0 days 00:00:28.861762,0.6710658845428213,1.2723750893832464,0.058872147449055896,4,10,9,307,3.3596329098925013,4.380243199393621,1.7227884042082144,0.682150868395178,1.1702142931994375,0.9328231204786248,COMPLETE
126,-0.6689483679284379,2025-12-07 13:50:10.446441,2025-12-07 13:51:00.863448,0 days 00:00:50.417007,0.6743046248152478,1.2154208076685493,0.07598826685870962,4,10,9,537,4.474593726345818,3.4151717058417566,1.7137558494279528,0.6078458422824474,1.318265142344964,0.93118429321986,COMPLETE
127,-0.6640690477068255,2025-12-07 13:50:10.649545,2025-12-07 13:51:02.884796,0 days 00:00:52.235251,0.6762157664723911,1.2257422603947215,0.06997793061735798,4,10,9,562,3.2046844330729725,3.418346263668955,1.724558521509871,0.6126235299898133,1.1544658821670164,0.9448415943247992,COMPLETE
128,-0.61508978260477,2025-12-07 13:50:11.932730,2025-12-07 13:50:18.512485,0 days 00:00:06.579755,0.67669359535141,0.26942370942994015,0.07520223427717594,4,10,9,317,3.1403121832007157,3.3238647323432033,1.5443329681480618,0.7251413067919815,1.5443836309490697,0.934033722894946,COMPLETE
129,-0.6702919769816047,2025-12-07 13:50:11.967636,2025-12-07 13:51:06.047429,0 days 00:00:54.079793,0.6792072867558382,1.187793949279112,0.07571534279254297,7,10,9,560,4.78467885492982,3.439318126583549,1.7807180007462307,0.6130911746190213,1.3336400134365467,0.9307837368737953,COMPLETE
130,-0.6709938299840452,2025-12-07 13:50:12.381657,2025-12-07 13:51:06.046919,0 days 00:00:53.665262,0.6722385232187509,1.246414245186197,0.06917395800067787,6,10,9,552,3.1513016245625765,3.365439597075402,1.7055718072071326,0.6121865198348022,1.5469488230553738,1.1152085479425664,COMPLETE
131,-0.671790412215926,2025-12-07 13:50:13.159576,2025-12-07 13:51:07.782248,0 days 00:00:54.622672,0.6738093128443541,1.3102379673795832,0.07636825225859448,7,10,9,572,4.791723758827688,3.4415913884511506,1.7005139427225333,0.6128691266722915,1.357167681855451,0.9375251718594783,COMPLETE
132,-0.6715229966858055,2025-12-07 13:50:15.192071,2025-12-07 13:51:06.403202,0 days 00:00:51.211131,0.6702445861767339,1.9039249147583932,0.07310332084251929,7,10,9,552,3.133006249600695,3.451907881643718,1.715025212262149,0.6144039559497921,1.3412106188527644,0.9307096936482925,COMPLETE
133,-0.6743600964353766,2025-12-07 13:50:15.395915,2025-12-07 13:51:09.874811,0 days 00:00:54.478896,0.6733400179395952,1.1999416302893924,0.07419193012491129,8,10,9,572,3.131330376623911,4.341455574658395,1.7238334040055698,0.7246339332732237,1.3417902791260978,0.933767200549737,COMPLETE
134,-0.6736741514630368,2025-12-07 13:50:15.823283,2025-12-07 13:51:12.657797,0 days 00:00:56.834514,0.7427937814681934,1.2483783138801785,0.07539849575141933,7,10,9,575,3.1926957696836693,3.671349421874736,1.706164404323897,0.6349768362106102,1.553521669943664,1.1105817866149097,COMPLETE
135,-0.6502330848616088,2025-12-07 13:50:17.134539,2025-12-07 13:50:25.366992,0 days 00:00:08.232453,0.757529511588584,1.3341442567036992,0.0698525896639812,7,10,9,587,3.2493532077331992,3.462256527021349,0.558545565008115,0.6123060233002772,1.3421893074225195,1.0164803877984079,COMPLETE
136,-0.6486993315340657,2025-12-07 13:50:18.515196,2025-12-07 13:50:26.403303,0 days 00:00:07.888107,0.7591510294635961,1.2486743250305048,0.071473586956166,7,10,9,588,4.472682760909265,3.5184178023845654,0.5624597204313364,0.6101224924401123,1.329263591620523,1.1102705956936234,COMPLETE
137,-0.6675018494311921,2025-12-07 13:50:23.459193,2025-12-07 13:51:16.926141,0 days 00:00:53.466948,0.7436086509611838,1.2891037558917373,0.09259653448493468,7,10,9,546,4.8162758267950405,3.574227507456713,1.714214024694112,0.6110238456715519,1.320130688149412,1.1132559381295624,COMPLETE
138,-0.6574320132474352,2025-12-07 13:50:23.494771,2025-12-07 13:51:20.826870,0 days 00:00:57.332099,0.6425794769982445,1.21646742274621,0.06834882804998504,6,10,9,591,4.440460208460825,4.006043241932647,1.7358300629234231,0.6383742746003547,1.3230338501298735,1.2766348542677253,COMPLETE
139,-0.6712009838493178,2025-12-07 13:50:25.316303,2025-12-07 13:51:21.563219,0 days 00:00:56.246916,0.7565457574384761,1.1817943120768004,0.09232494957371962,6,10,9,582,4.7606570412600435,0.3405903652719014,1.715448894220941,0.6370953886681446,1.356919665402471,1.1014710431315184,COMPLETE
140,-0.6415910528357945,2025-12-07 13:50:25.353265,2025-12-07 13:50:33.244533,0 days 00:00:07.891268,0.6537407745559085,1.0148045879051348,0.09410769312034568,6,10,9,579,4.780539347049057,0.3360490805580626,0.509008447272366,0.6374955223837754,1.1325175498927622,1.0251750333740892,COMPLETE
141,-0.6656320395076104,2025-12-07 13:50:25.372295,2025-12-07 13:51:22.424192,0 days 00:00:57.051897,0.6534515152960315,1.187446981022527,0.0694782178541393,6,10,9,609,2.5539702007329,3.7291236216070427,1.8073983783159555,0.6030737613791103,1.1542443490027174,0.8866878120569699,COMPLETE
142,-0.6758064699668461,2025-12-07 13:50:26.405946,2025-12-07 13:51:00.782245,0 days 00:00:34.376299,0.8773178824330068,0.8392605567024393,0.09380207572022409,6,10,6,341,2.6014427117824583,3.979678940263943,1.7814865762414014,0.7489712236245428,1.421962027804041,0.8583134005089263,COMPLETE
143,-0.664057094502382,2025-12-07 13:50:30.288810,2025-12-07 13:50:58.175561,0 days 00:00:27.886751,0.6519844559227818,1.0088362721285222,0.0934823622174576,6,9,9,353,4.776517632546313,3.9109133627562107,1.78497354942475,0.7410748846364128,1.430489377187796,0.9258992088259674,COMPLETE
144,-0.6691836201144267,2025-12-07 13:50:33.247237,2025-12-07 13:51:43.602006,0 days 00:01:10.354769,0.8713881032440808,0.8626617193991271,0.06944550930463592,6,10,6,644,4.77162831338434,3.7301330750581343,1.78372934577181,0.6301525431127413,1.1577558987665535,0.9248113085122367,COMPLETE
145,-0.6690472971221474,2025-12-07 13:50:38.251260,2025-12-07 13:51:10.489754,0 days 00:00:32.238494,0.644171979604635,0.9002688658761338,0.09257297405176937,4,10,6,331,4.861410898015441,3.9025192792488577,1.806286837327014,0.6907594301512779,1.4219335413022032,0.9249010677078032,COMPLETE
146,-0.6063973151731726,2025-12-07 13:50:38.820619,2025-12-07 13:50:44.646004,0 days 00:00:05.825385,0.6634341388883882,0.9387568837001189,0.040271913966723735,8,9,9,364,2.4817443533523615,4.013848692083313,1.5381618261310677,0.7503009886430642,1.4323595810039536,0.8550531281582606,COMPLETE
147,-0.6587043280311892,2025-12-07 13:50:39.914773,2025-12-07 13:51:09.961268,0 days 00:00:30.046495,0.8698236705834665,1.5747614030924435,0.03707677739424319,6,9,6,349,3.8307177748849353,3.8092751730508887,1.8131807033849192,0.74035355196828,1.4233800700386001,0.8592754423417519,COMPLETE
148,-0.6619293131443634,2025-12-07 13:50:44.067805,2025-12-07 13:51:14.890914,0 days 00:00:30.823109,0.8712379802707964,1.596666160915706,0.037010345904252645,4,9,9,361,2.5112059510509033,3.730973240276054,1.7797134724275945,0.6324215356850977,1.4315627843291157,0.8539885894800495,COMPLETE
149,-0.6620328594381462,2025-12-07 13:50:44.648733,2025-12-07 13:51:13.136728,0 days 00:00:28.487995,0.6434130109051471,0.8067185380315379,0.05561623450029845,4,9,6,344,3.8091487682096252,3.7237876430983805,1.7763035133765843,0.6335373016896081,1.2433273124451258,0.7630108532997686,COMPLETE
150,-0.6671652065659233,2025-12-07 13:50:49.222964,2025-12-07 13:51:16.229744,0 days 00:00:27.006780,0.8683850046423153,0.8031797710483071,0.09346164282758286,6,9,9,329,3.789435423090658,2.5051774900504515,1.7859730927227746,0.7436804973753103,1.2026626316427171,0.7664407546965062,COMPLETE
151,-0.6662603839358652,2025-12-07 13:50:49.355104,2025-12-07 13:51:25.386452,0 days 00:00:36.031348,0.8772195344455789,0.8656656250696275,0.09228988284592826,4,10,6,347,2.6567252705913917,3.703377806013505,1.7611057626731004,0.6408728064341791,1.1851215449165564,0.9017104594605831,COMPLETE
152,-0.6237799485301612,2025-12-07 13:50:51.418106,2025-12-07 13:51:26.599380,0 days 00:00:35.181274,0.6384044084132428,1.8005819538784638,0.05476713756594409,4,10,6,342,3.11149102693916,3.877572630067767,1.7652907918631264,0.6317905646772154,1.2233210878227143,1.2764789629868356,COMPLETE
153,-0.5357498874632878,2025-12-07 13:50:58.178989,2025-12-07 13:51:27.555995,0 days 00:00:29.377006,0.632484952040383,0.8562849299192097,0.021092910526955524,6,9,6,345,2.666182466979502,3.8625971825226135,1.769250685596712,0.6314711987201549,0.8046750638646034,0.9082870422717397,COMPLETE
154,-0.664564519582385,2025-12-07 13:50:59.498508,2025-12-07 13:51:27.501745,0 days 00:00:28.003237,0.6433025916075514,0.8548292681548207,0.09202505770664045,6,9,6,343,2.651847133535188,3.6842961106565464,1.779260113035837,0.630536029009766,1.2341397942251444,0.7792848308963218,COMPLETE
155,-0.6651404793551372,2025-12-07 13:51:00.785130,2025-12-07 13:51:30.196647,0 days 00:00:29.411517,0.8787292700944634,0.8649135848811232,0.09503301967021825,6,9,6,345,3.782343372697812,3.6766906728800475,1.7995197399507015,0.745621603648243,1.3573345703652409,0.9072455135392707,COMPLETE
156,-0.6667565408615745,2025-12-07 13:51:00.867383,2025-12-07 13:51:33.998027,0 days 00:00:33.130644,0.6399419661132428,0.8459011339414956,0.09388521409671445,6,9,6,413,2.6496790194145325,3.8849926050646624,1.690070046881119,0.7580931092737764,1.243493651376485,0.8924469467501632,COMPLETE
157,-0.6744817134222502,2025-12-07 13:51:00.960472,2025-12-07 13:51:53.108394,0 days 00:00:52.147922,0.6377000052701246,0.8012431521333256,0.09353617496998812,6,9,6,615,2.2122401968106766,3.7485210707700434,1.8115562284979176,0.740812300483347,1.3675411908471091,0.8854124853317236,COMPLETE
158,-0.67420465128605,2025-12-07 13:51:02.887411,2025-12-07 13:51:56.048628,0 days 00:00:53.161217,0.6389588914218552,1.1990976092149446,0.09253221676421372,6,9,6,624,2.7318915875316874,3.6365889435970824,1.6902019293259258,0.7561693171152265,1.3491787762820229,0.8990697843449911,COMPLETE
159,-0.6757197722817084,2025-12-07 13:51:06.050154,2025-12-07 13:52:04.181562,0 days 00:00:58.131408,0.6342129194215972,0.842334343648184,0.09443503492665534,6,10,9,618,2.733036974186992,3.8846058922930666,1.6939376218895439,0.7613870717728136,1.2404540234629036,0.8956624966621954,COMPLETE
160,-0.6780597218098693,2025-12-07 13:51:06.052279,2025-12-07 13:52:13.828741,0 days 00:01:07.776462,0.6348667165254446,1.1878368946675344,0.06827940041457829,6,10,3,633,3.8138027906362266,3.6600218581276778,1.8164615240433157,0.7445805299380738,1.3676905873857579,0.8938913719154462,COMPLETE
161,-0.6669649332429874,2025-12-07 13:51:06.406169,2025-12-07 13:51:44.564186,0 days 00:00:38.158017,0.6420748517351935,0.8564253946541087,0.06888553142964249,6,10,9,412,2.7150952717169288,3.697405641716203,1.6967328394695962,0.6310094574240279,1.2389380701221078,0.8820135034097077,COMPLETE
162,-0.6718565593726384,2025-12-07 13:51:07.785862,2025-12-07 13:52:07.665207,0 days 00:00:59.879345,0.6784880146152131,1.1611486174153463,0.0814331733446641,6,10,9,630,2.115765385272363,3.6151814458369427,1.8114440712990378,0.6284151148161552,1.2390729900409616,0.8918609171927927,COMPLETE
163,-0.6794854930160193,2025-12-07 13:51:09.877899,2025-12-07 13:52:13.423918,0 days 00:01:03.546019,0.6773510102778356,1.1640734142507887,0.0683053756125223,6,10,4,615,3.0535763474873527,3.663595564834051,1.689779357674798,0.7411663515390596,1.3644688492730073,0.8778327708721877,COMPLETE
164,-0.6770808247675819,2025-12-07 13:51:09.964369,2025-12-07 13:52:07.340952,0 days 00:00:57.376583,0.6436485996810084,1.1852438098448665,0.06836923863005098,6,10,9,612,2.152993708109966,3.627162765925342,1.6924407662950234,0.7613152375887442,1.3651829434313791,0.9023597794446014,COMPLETE
165,-0.6783283485894868,2025-12-07 13:51:10.492807,2025-12-07 13:52:11.943649,0 days 00:01:01.450842,0.6362042207430124,0.8599644838042322,0.09359167013121408,6,10,6,626,2.1998943476925037,3.610997722009386,1.6858190431819782,0.7579556352608632,1.3621222809186397,0.894453203699472,COMPLETE
166,-0.6768816773263581,2025-12-07 13:51:12.660625,2025-12-07 13:52:08.730955,0 days 00:00:56.070330,0.6413228683843218,1.181017057346061,0.09371714567266726,6,10,9,617,2.7633611659171526,3.682721121424538,1.6884020646609577,0.7584754874646068,1.2399080115920529,0.7839098961514819,COMPLETE
167,-0.6766934439818341,2025-12-07 13:51:13.139534,2025-12-07 13:52:10.813495,0 days 00:00:57.673961,0.6334140867493009,1.1564272674865999,0.0928137821357291,6,10,9,626,2.740701224244262,3.640824590592766,1.694390274729635,0.7661135904424006,1.3482427088199065,0.905030290385559,COMPLETE
168,-0.6762644449305868,2025-12-07 13:51:14.893888,2025-12-07 13:52:18.438658,0 days 00:01:03.544770,0.6388908546843755,1.1607493666765085,0.09194425063015164,6,10,3,617,2.7224458510634792,3.634490051522584,1.6947392505742072,0.7621971042001457,1.2089599591174998,0.8916823791274622,COMPLETE
169,-0.6770156819475416,2025-12-07 13:51:16.232515,2025-12-07 13:51:56.862273,0 days 00:00:40.629758,0.6758970330307107,1.190119268917032,0.09174042178622062,8,10,4,388,2.76705430182969,3.175843391665802,1.8219223045091821,0.7579843848278633,1.3566124141458888,0.8109612588542631,COMPLETE
170,-0.6535761478782636,2025-12-07 13:51:16.930955,2025-12-07 13:51:25.027213,0 days 00:00:08.096258,0.6284495363684894,1.1575842235936715,0.09214782662077885,6,10,9,633,2.7780170807334557,3.6247772799120597,1.6920029626735802,0.7632666082379068,1.3687622710774257,0.8020066777789208,COMPLETE
171,-0.6700781606853313,2025-12-07 13:51:20.830158,2025-12-07 13:52:04.639097,0 days 00:00:43.808939,0.8817015700623362,1.1557911440969522,0.09931901366154205,6,10,9,621,2.5743898429986602,4.600964567579192,1.6838529063518861,0.7544812567665629,1.354379394053822,0.8044786869807279,COMPLETE
172,-0.6785093026698997,2025-12-07 13:51:21.566135,2025-12-07 13:52:25.579745,0 days 00:01:04.013610,0.8805095619240706,1.1252575569518972,0.09641667906976882,6,10,6,613,2.739568695376303,3.6321999403264096,1.6899314791672628,0.7591511924560367,1.3579102440649096,0.8988036751556037,COMPLETE
173,-0.6774634155412586,2025-12-07 13:51:22.426788,2025-12-07 13:52:21.113961,0 days 00:00:58.687173,0.6201880727082981,1.154225066576214,0.09164888760565738,6,10,9,618,2.1588927553512476,3.160407193500763,1.6883844783028208,0.7600236590077933,1.3684666054431793,0.8956668548681711,COMPLETE
174,-0.6712823068306691,2025-12-07 13:51:25.029856,2025-12-07 13:52:28.277880,0 days 00:01:03.248024,0.6595176191836144,1.1612493436455078,0.09615039269272323,6,10,4,620,2.5416447241053244,3.1834539124211814,1.83208826189214,0.628110526605327,1.216400552109984,0.8804226360390022,COMPLETE
175,-0.6758067029267173,2025-12-07 13:51:25.389474,2025-12-07 13:52:25.297715,0 days 00:00:59.908241,0.6649930669002978,1.1644870743335571,0.09689528993362212,6,10,6,607,1.9615079614969615,4.573029462119899,1.6877971082410124,0.628527534526152,1.3627597921913772,0.8801852774459376,COMPLETE
176,-0.6728210876731939,2025-12-07 13:51:26.606451,2025-12-07 13:52:26.641725,0 days 00:01:00.035274,0.6636463888306854,1.158288879110061,0.09816624328750287,6,10,6,611,2.472999357052734,4.622757359487093,1.8176185766630972,0.6003523231867653,1.255761871715805,0.8939905537191212,COMPLETE
177,-0.6759252444168,2025-12-07 13:51:27.505303,2025-12-07 13:52:40.382255,0 days 00:01:12.876952,0.8813105533541274,1.1821730167100613,0.09997032802184518,8,10,3,625,1.8653180457270864,3.5983419966654684,1.8323772781219803,0.6012951037489773,1.3570410696848667,0.8985720437654591,COMPLETE
178,-0.6793664104929599,2025-12-07 13:51:27.573235,2025-12-07 13:52:35.422042,0 days 00:01:07.848807,0.880398174482847,1.127798636393018,0.09951412705700817,8,10,3,624,2.218224984817134,3.102816916255504,1.6914190783716099,0.7605139726170619,1.3672817160724742,0.8907647533677885,COMPLETE
179,-0.6733818111467116,2025-12-07 13:51:30.199305,2025-12-07 13:52:33.083899,0 days 00:01:02.884594,0.6697081716335287,1.1758516223032263,0.08132844077626729,8,10,4,609,2.2327870470228146,3.2510972716068327,1.8363841978673945,0.6182321038287159,1.1927668531264863,0.8798955013936888,COMPLETE
180,-0.6716919739528087,2025-12-07 13:51:34.001014,2025-12-07 13:52:26.857424,0 days 00:00:52.856410,0.6588558512726901,1.0742486965449953,0.08037888636440109,8,10,6,524,2.704495346638595,3.1448877344451915,1.8444500225637703,0.7676216161741112,1.3521622188106204,1.0336650019647189,COMPLETE
