number,value,datetime_start,datetime_complete,duration,params_class_1_weight,params_colsample_bytree,params_gamma,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,params_threshold,state
119,-0.7277951616924205,2025-12-07 14:20:18.369730,2025-12-07 14:21:06.392703,0 days 00:00:48.022973,4.4461823793045685,0.7545021842559946,0.4725755656723331,0.04374966366664694,5,7,20,499,3.780761401451047,2.8193625368767443,2.403093243790242,0.6710124774436101,0.2902619805927054,COMPLETE
120,-0.7282550718208757,2025-12-07 14:20:19.237424,2025-12-07 14:21:04.230159,0 days 00:00:44.992735,4.089757206625982,0.754215269314968,0.5222583307185901,0.04430913149123386,5,7,20,407,4.038418285135845,3.2676945373860855,2.373475304645582,0.6678517349212928,0.2922344296679821,COMPLETE
121,-0.7276971037195221,2025-12-07 14:20:20.472532,2025-12-07 14:21:09.336727,0 days 00:00:48.864195,4.056997440866054,0.7426018213198723,0.5106875336417194,0.04539656033415909,4,7,20,494,0.8311909085892923,2.845796160000801,2.3717328794826678,0.7055212565423559,0.306675808671434,COMPLETE
122,-0.726503933854817,2025-12-07 14:20:21.023439,2025-12-07 14:21:07.086318,0 days 00:00:46.062879,4.025005146358733,0.7530730419302631,1.2385201405029833,0.04188534994136615,4,5,20,502,4.709920394746769,2.7138836735217975,2.383391488041415,0.7025633190982088,0.2939981487355259,COMPLETE
123,-0.7278557651761126,2025-12-07 14:20:21.185242,2025-12-07 14:21:11.720964,0 days 00:00:50.535722,4.020088179445364,0.752737845876551,0.13317244272411694,0.04150471607079353,4,7,20,500,4.711737616790387,2.8080105185977606,2.7622814155323443,0.6703819298152663,0.3037603039286451,COMPLETE
124,-0.7280539096452439,2025-12-07 14:20:22.502986,2025-12-07 14:21:08.012379,0 days 00:00:45.509393,4.009859647818525,0.7458622386726868,0.13337544291519698,0.043712487223784346,4,7,20,495,0.9017518558517699,2.745297250861668,2.4016720623291854,0.6751159503827533,0.3032223398512118,COMPLETE
125,-0.7251947933553233,2025-12-07 14:20:23.566707,2025-12-07 14:21:01.110122,0 days 00:00:37.543415,3.9740714672155724,0.7535427007963582,0.4288890718807715,0.04500747533240742,4,5,20,400,4.589372547936174,2.7259036428496377,2.7260099842483427,0.671246467803178,0.292888365216195,COMPLETE
126,-0.7253854069012728,2025-12-07 14:20:24.348850,2025-12-07 14:21:11.231147,0 days 00:00:46.882297,4.544828627140554,0.7554328797428879,0.11610566500342878,0.03290156226010379,4,5,20,506,4.708388994229496,3.2745752620547957,2.390381012736281,0.6771454534139101,0.30683390053893106,COMPLETE
127,-0.7234678994728337,2025-12-07 14:20:24.885431,2025-12-07 14:20:59.391601,0 days 00:00:34.506170,4.619981327338327,0.7547584682148122,0.2785529853126934,0.03288954996639371,4,5,20,363,0.8854355559151861,2.736289034647922,2.3757432415610737,0.7020328426397839,0.3031107068563884,COMPLETE
128,-0.7263664683440358,2025-12-07 14:20:26.927703,2025-12-07 14:21:18.831195,0 days 00:00:51.903492,4.574334231068234,0.7565959953349075,0.27025682093690384,0.046364947769206286,4,5,20,589,0.9369757088092217,3.273549675316658,2.3828886596587435,0.7446816932661482,0.29238625080381836,COMPLETE
129,-0.7248199135341638,2025-12-07 14:20:27.449044,2025-12-07 14:21:14.016236,0 days 00:00:46.567192,4.571365608190858,0.7426292877380432,0.4463758828577159,0.04440198031551149,4,5,20,512,0.9239477339365378,3.282094611611407,2.692205229288177,0.7043291974056177,0.28989376827342433,COMPLETE
130,-0.7231395956498314,2025-12-07 14:20:27.706396,2025-12-07 14:21:14.399922,0 days 00:00:46.693526,5.02032294627538,0.755788023605291,0.9403536164950866,0.03321152626842302,5,5,20,509,2.9596334718251947,3.246259396239317,2.663804102990774,0.7039964106012898,0.2926566490833437,COMPLETE
131,-0.72563548651987,2025-12-07 14:20:28.083704,2025-12-07 14:21:14.746417,0 days 00:00:46.662713,4.59232582909697,0.7550010601969075,0.43681072689315925,0.04435082693026313,4,5,10,510,4.703487611244849,3.269388730332043,2.3831658121410966,0.7054552819106534,0.2938736290377582,COMPLETE
132,-0.7278208814075994,2025-12-07 14:20:29.190708,2025-12-07 14:21:27.591012,0 days 00:00:58.400304,4.012986797154231,0.7439239411259333,0.4093684872324932,0.033909499505730314,4,5,18,641,0.9109348563233731,3.2742649731779094,2.3566785242057993,0.6541180724603651,0.3055258326628659,COMPLETE
133,-0.7284498072505637,2025-12-07 14:20:32.122469,2025-12-07 14:21:31.499917,0 days 00:00:59.377448,4.011571195559425,0.8045612708593823,0.4286023539377434,0.029597163748935233,4,7,18,559,0.9333050263916682,3.320667141389654,2.69282001883073,0.7424739388887058,0.2930978187872238,COMPLETE
134,-0.7244294385934575,2025-12-07 14:20:38.272920,2025-12-07 14:21:25.884227,0 days 00:00:47.611307,4.963605154811318,0.7538692329380575,0.44312436742165173,0.0318829470316276,4,5,7,518,0.8207215186147958,2.743980323269201,2.4213997226532435,0.7042174881551323,0.3078674406739745,COMPLETE
135,-0.7264738559633687,2025-12-07 14:20:41.397499,2025-12-07 14:21:28.460766,0 days 00:00:47.063267,4.667976628682842,0.7531713391462433,0.43258818273161825,0.044222280503690856,4,5,18,518,0.8622552702339095,2.724901283495047,2.357819331166411,0.7064059690308032,0.30603070488535344,COMPLETE
136,-0.7266528632949119,2025-12-07 14:20:43.754998,2025-12-07 14:21:31.205674,0 days 00:00:47.450676,4.030451763401575,0.751777976882455,0.42228670387338685,0.033380991357123996,4,5,18,515,0.9087684162893326,2.737978584937021,2.3765953359071776,0.7027005668026892,0.3059253405726885,COMPLETE
137,-0.7250062843527391,2025-12-07 14:20:50.986766,2025-12-07 14:21:25.019117,0 days 00:00:34.032351,3.953145369161289,0.7550457123626065,0.4407102875176536,0.03353647967340008,4,5,18,358,0.8496876792234196,2.7027619389669115,2.3822491721085033,0.7051624956533142,0.30559720874322255,COMPLETE
138,-0.7260012228598296,2025-12-07 14:20:51.138491,2025-12-07 14:21:25.271061,0 days 00:00:34.132570,3.961382878847857,0.7462835448676887,0.940997451625232,0.04077314059487788,4,5,18,362,0.9388653333927035,2.6496911257952798,2.6836213190752094,0.7031194449314505,0.32644698250543397,COMPLETE
139,-0.7263691312351378,2025-12-07 14:20:52.149853,2025-12-07 14:21:50.213809,0 days 00:00:58.063956,4.635407141181087,0.7719666139556073,0.43170120871496903,0.03356047582624895,4,5,18,649,0.8314136630031959,2.677936026652238,2.3758071817161914,0.7030247525335394,0.30315305890567384,COMPLETE
140,-0.7268961147449569,2025-12-07 14:20:54.643505,2025-12-07 14:21:53.080631,0 days 00:00:58.437126,5.0438569078223106,0.7706265165393825,0.9132553601737483,0.03262999329604396,4,5,18,650,0.859348250965277,2.7067048391409623,2.389878369043277,0.7028011099579852,0.32881237580809636,COMPLETE
141,-0.7259348354321506,2025-12-07 14:20:58.245737,2025-12-07 14:21:55.965058,0 days 00:00:57.719321,4.91769090055705,0.7462111143697463,0.42183006765711517,0.02914240182760382,4,5,18,638,0.7889557003857465,2.6052165352768655,2.3641978994287904,0.7059224376753142,0.325752205243804,COMPLETE
142,-0.7262072771275327,2025-12-07 14:20:59.394949,2025-12-07 14:21:46.337442,0 days 00:00:46.942493,3.999226749135179,0.7712642810241359,0.42558503429333816,0.030067605049245705,4,5,18,513,0.6763541127049462,3.318896850706985,2.6810846980398875,0.750200256963013,0.32701499151600444,COMPLETE
143,-0.7245545149495961,2025-12-07 14:20:59.984999,2025-12-07 14:21:58.485915,0 days 00:00:58.500916,4.947666660150818,0.8126170113391075,0.4134836889312303,0.021648338971072306,4,5,18,646,0.705268594014538,2.208663098320235,2.3837045882913914,0.7472770630199351,0.3281079141879408,COMPLETE
144,-0.7281817894964355,2025-12-07 14:21:01.113185,2025-12-07 14:21:52.981122,0 days 00:00:51.867937,3.875919525604071,0.7227225117594193,0.1352667406695865,0.027855190863106866,4,6,18,513,0.6301596525161564,1.6523690873881616,2.651534476926585,0.7494878040351434,0.3270245920034859,COMPLETE
145,-0.7274805046162387,2025-12-07 14:21:04.233324,2025-12-07 14:21:56.199845,0 days 00:00:51.966521,4.891198377039581,0.7732617079378192,0.4290197411874618,0.028247211189901318,4,6,18,515,0.7034755127256949,3.247342154305223,2.3526822152560083,0.7502001400521214,0.32556238287775163,COMPLETE
146,-0.7249339768565216,2025-12-07 14:21:06.395808,2025-12-07 14:21:49.594693,0 days 00:00:43.198885,5.083413858159965,0.7736060302626141,0.4187364226681535,0.048577986435547324,4,4,18,520,4.321288612416813,3.2867844171455167,2.398849043507604,0.7070048106454492,0.326355551346389,COMPLETE
147,-0.7273629172712484,2025-12-07 14:21:07.089943,2025-12-07 14:21:53.922930,0 days 00:00:46.832987,4.927682337534378,0.7717739467059432,0.691847809661793,0.04962811896674367,4,6,18,558,4.260992583212751,3.259576377330732,2.6641073682216687,0.7490257240749014,0.3291604006441884,COMPLETE
148,-0.7288357199300242,2025-12-07 14:21:08.015620,2025-12-07 14:21:54.873200,0 days 00:00:46.857580,3.832467054781125,0.7715116108520899,0.13765021795942295,0.0475283908803922,3,6,18,514,4.2290013889329225,3.2833702281798205,2.657334638840933,0.7083712065198722,0.32735057265540346,COMPLETE
149,-0.728794205618482,2025-12-07 14:21:09.339767,2025-12-07 14:21:59.417256,0 days 00:00:50.077489,3.750970552502608,0.7717634198176168,0.42287078232049535,0.047892071853768314,3,6,18,516,0.6602205468295712,3.32983718482104,2.3668251194003433,0.6561322131577892,0.3084691945956186,COMPLETE
150,-0.7248159593317347,2025-12-07 14:21:11.233957,2025-12-07 14:22:03.978505,0 days 00:00:52.744548,5.0163113392733685,0.7680440340203419,0.4306485297546439,0.03023808033326495,4,6,18,522,0.6731023074552648,2.6260782451493236,2.671430870082535,0.7512743483332808,0.299915014391394,COMPLETE
151,-0.7243000703933354,2025-12-07 14:21:11.724084,2025-12-07 14:21:54.801146,0 days 00:00:43.077062,5.033827922277332,0.7689672577380848,0.6675797527686563,0.048365205543428914,3,4,7,517,4.293780203676949,2.6160461832467545,2.663054515560389,0.6553948180570209,0.3293865417211922,COMPLETE
152,-0.7216052624827012,2025-12-07 14:21:14.019072,2025-12-07 14:21:58.341448,0 days 00:00:44.322376,4.885449831799337,0.7718621577904095,0.6621421554547107,0.047951719148911526,3,6,18,557,3.6381890083609987,3.4284243958674385,5.917462533730721,0.6581776258541587,0.32565812428143404,COMPLETE
153,-0.7259904315148844,2025-12-07 14:21:14.402870,2025-12-07 14:21:58.396716,0 days 00:00:43.993846,3.7039378309566984,0.7737202798067199,0.7677695352877684,0.04756666008862286,4,4,18,524,3.59072309688078,3.3877395107433883,2.965711648945605,0.6471826212878324,0.32771688627629886,COMPLETE
154,-0.7280636189368399,2025-12-07 14:21:14.749408,2025-12-07 14:22:04.745376,0 days 00:00:49.995968,3.745167372561282,0.8127898354924307,0.1511016719290717,0.05038984875857543,3,6,7,565,4.320725123263873,2.606653257209684,2.333232764984037,0.6553398942877859,0.32897849348521074,COMPLETE
155,-0.7239475483399608,2025-12-07 14:21:18.834443,2025-12-07 14:21:52.667070,0 days 00:00:33.832627,3.7425990699342817,0.7707063061162941,0.6421778720289157,0.049810927995460344,3,7,7,528,0.6542582794498932,2.6115517231932395,5.2640231606308125,0.7110370610659649,0.3253078984095664,COMPLETE
156,-0.7255085421718211,2025-12-07 14:21:25.022018,2025-12-07 14:22:06.314493,0 days 00:00:41.292475,3.74636882445168,0.7694083505817854,0.6841391211509064,0.04880812253192915,3,7,18,525,3.5007272547620607,3.4119745644785535,4.968530125024464,0.6548696636873723,0.32821067774440826,COMPLETE
157,-0.7273381688933342,2025-12-07 14:21:25.273704,2025-12-07 14:22:13.587775,0 days 00:00:48.314071,3.77554763652786,0.7716314979153815,0.6219964015175471,0.05038952621090491,3,6,7,560,4.267443495735683,2.9256414440242806,2.2923591482634467,0.652002079095142,0.3295341602824766,COMPLETE
158,-0.7236064628193942,2025-12-07 14:21:25.887196,2025-12-07 14:22:11.062483,0 days 00:00:45.175287,3.773199535707927,0.7729560532276306,0.6839648077034761,0.047717106850286975,3,6,19,527,4.3633658947486085,3.4065123502176564,5.710767485461993,0.64695296692861,0.32874446974399546,COMPLETE
159,-0.7287474977817998,2025-12-07 14:21:27.594864,2025-12-07 14:22:16.460155,0 days 00:00:48.865291,3.7125456926233853,0.7731641629489948,0.14824617762667577,0.048210906087928614,3,6,19,557,0.5107862449412492,2.9114280095258485,2.955233419705394,0.6550640484819498,0.32613458105052956,COMPLETE
160,-0.7182943687838944,2025-12-07 14:21:28.463975,2025-12-07 14:22:11.222469,0 days 00:00:42.758494,3.763546041356635,0.7691983286773815,0.6724912137457304,0.04928527898501504,3,6,4,568,4.280486565069471,3.394533056774789,13.261788563988011,0.6548973875468446,0.32742390556598,COMPLETE
161,-0.7213492634584985,2025-12-07 14:21:31.208754,2025-12-07 14:22:17.588687,0 days 00:00:46.379933,3.643946027784563,0.7673704828151967,0.6141219023437101,0.04769903660098948,3,4,19,559,4.341101020786688,3.389831195137363,5.170324359823735,0.6544251843678732,0.32660885586544114,COMPLETE
162,-0.7237007266921628,2025-12-07 14:21:31.502643,2025-12-07 14:22:17.851639,0 days 00:00:46.348996,3.677626691569368,0.7658025244757519,0.6436230466098972,0.028227504326431032,3,4,19,551,0.6349059519111266,3.4248012353296713,2.9655343297093464,0.6538666799365167,0.32696675890763344,COMPLETE
163,-0.7253721129954155,2025-12-07 14:21:46.341244,2025-12-07 14:22:32.847663,0 days 00:00:46.506419,3.6148855984595776,0.7216568369568604,0.6728385155892286,0.050299007324291344,3,4,1,556,4.264711644281887,3.4203798197859596,2.9614119093486546,0.6570816983284743,0.31009465748216386,COMPLETE
164,-0.7279222507426821,2025-12-07 14:21:49.607683,2025-12-07 14:22:41.793555,0 days 00:00:52.185872,3.802052284414521,0.7639160572857342,0.13944419622787693,0.04921648089964744,4,6,19,651,3.6963054640832906,2.9022140360457356,2.9892661959691944,0.6527233143572725,0.3007328090461706,COMPLETE
165,-0.7263583454517416,2025-12-07 14:21:50.216623,2025-12-07 14:22:51.250858,0 days 00:01:01.034235,3.796130459450001,0.7230250718951807,0.6467095055107008,0.028061727574384923,3,7,19,556,0.45025801744900384,3.4320663339970325,2.977867529200643,0.6561806529034495,0.2630167410665964,COMPLETE
166,-0.7276633737843623,2025-12-07 14:21:52.670010,2025-12-07 14:22:49.198653,0 days 00:00:56.528643,3.6584819074622783,0.8138549514253581,0.5902503327199227,0.028807110829139553,3,6,19,555,3.55826456198234,3.4225985478974734,3.0061004717257958,0.6402780854393456,0.3109618562571888,COMPLETE
167,-0.7245739106874478,2025-12-07 14:21:52.983736,2025-12-07 14:22:49.537405,0 days 00:00:56.553669,3.683827221524291,0.7222251198853539,1.720446368819748,0.025176019473009348,4,6,19,553,3.611591517189074,2.9018466058321124,2.9670311795623108,0.6473808982870767,0.26667991440508854,COMPLETE
168,-0.7258046478924274,2025-12-07 14:21:53.083263,2025-12-07 14:22:49.754513,0 days 00:00:56.671250,3.7954578218748543,0.7224533804475574,0.14577231434748678,0.023185207995220267,3,6,19,556,3.6322204332461925,3.4233450897919924,2.978626505605809,0.654012773475305,0.31112879458162024,COMPLETE
169,-0.7269031043410965,2025-12-07 14:21:53.926319,2025-12-07 14:22:51.425826,0 days 00:00:57.499507,3.717194751000779,0.7225285276667525,0.8567160091671289,0.027600565562804602,3,6,19,568,0.5105716898000061,2.8181150274190387,2.980497332240752,0.6512291411144367,0.31140076890986,COMPLETE
170,-0.7268797756824806,2025-12-07 14:21:54.804260,2025-12-07 14:22:52.281646,0 days 00:00:57.477386,3.738838328889442,0.7209563429519725,0.16299387666891402,0.027584816858688212,3,6,19,569,3.718344839653322,3.4289553725483417,2.998827651420938,0.6541403507178052,0.3104644069612612,COMPLETE
171,-0.72738222472146,2025-12-07 14:21:54.876257,2025-12-07 14:22:51.123384,0 days 00:00:56.247127,3.665333111898444,0.7237271011808323,0.1353652293776991,0.028116001694293055,3,6,4,550,4.429362074586546,3.3993491357517014,2.9897881397488124,0.7375549531385328,0.31218009486620596,COMPLETE
172,-0.7240440989744856,2025-12-07 14:21:55.968089,2025-12-07 14:22:52.924786,0 days 00:00:56.956697,3.798292615542141,0.7640986507634673,0.13626033584501812,0.02421705183921679,3,6,19,562,3.538560472792994,3.4299092261131925,2.985506649130979,0.6569157257580276,0.2649568005043526,COMPLETE
173,-0.7250021721598425,2025-12-07 14:21:56.202616,2025-12-07 14:22:52.686991,0 days 00:00:56.484375,3.6806881499189683,0.7628732962660985,0.8250618049551337,0.02714773561269444,3,6,19,558,3.595149212069261,2.1921851567866684,2.9540023738559675,0.6576473999269901,0.26689114617887316,COMPLETE
174,-0.7286388996433764,2025-12-07 14:21:58.344131,2025-12-07 14:22:56.216600,0 days 00:00:57.872469,3.6911352925324254,0.7222120544053109,0.13692155024570082,0.023254403886399037,3,6,19,571,0.4763632106137056,2.8537479289857712,2.269730298121769,0.7294241752915174,0.31203309160319737,COMPLETE
175,-0.7234676949445218,2025-12-07 14:21:58.399504,2025-12-07 14:22:44.957559,0 days 00:00:46.558055,3.8366848361794523,0.7447337677969679,0.13011805982520117,0.024014266939277176,3,6,19,452,0.022164915047910183,2.915867843241143,2.9886844558318195,0.7344805706882522,0.2660037167657918,COMPLETE
176,-0.7283792139802496,2025-12-07 14:21:58.491059,2025-12-07 14:22:44.499802,0 days 00:00:46.008743,3.7761051031788293,0.7204431388379602,0.5932507766274733,0.03468594500500238,3,6,19,451,0.5063676718590234,2.872171788530684,2.250384502805343,0.7265565470914425,0.3118421834253678,COMPLETE
177,-0.7280312396333987,2025-12-07 14:21:59.420871,2025-12-07 14:22:54.317168,0 days 00:00:54.896297,3.8240744773022857,0.7622236595467593,0.13688753864382322,0.03914702645731815,3,6,19,554,0.5087972470631446,1.6044321736032912,2.9662497235767273,0.7342622793572916,0.311442607413776,COMPLETE
178,-0.7261678329093428,2025-12-07 14:22:03.981480,2025-12-07 14:22:59.828335,0 days 00:00:55.846855,3.801056453953335,0.7192628817311558,0.5875154920182103,0.023970901906430604,3,6,19,547,4.429277295779179,2.957785480130375,2.9665869161530667,0.6829691315995846,0.31226426467286145,COMPLETE
179,-0.7288598282049696,2025-12-07 14:22:04.748299,2025-12-07 14:23:02.311841,0 days 00:00:57.563542,3.771393362536022,0.7225696335873987,0.07416801419117461,0.027252968577529676,3,6,19,568,0.03434531424294551,2.9171203630471116,2.240358795519342,0.646605933148188,0.3113058420900895,COMPLETE
180,-0.7287605586444466,2025-12-07 14:22:06.317368,2025-12-07 14:23:02.825008,0 days 00:00:56.507640,3.562649685941735,0.723826418703375,0.15670200510665044,0.02782723333065849,3,6,4,552,0.5182754804584511,2.916587424228938,2.270397763913655,0.7360203238914483,0.31066092299245196,COMPLETE
181,-0.7260073169213257,2025-12-07 14:22:11.065737,2025-12-07 14:23:08.506194,0 days 00:00:57.440457,3.8768603213966153,0.7209045313156077,0.8279696492205024,0.024900184441257966,3,6,19,571,4.1219870014672795,2.928670437357056,3.037643630244566,0.7399140452521864,0.31327627422899773,COMPLETE
182,-0.727797734365522,2025-12-07 14:22:11.225293,2025-12-07 14:23:07.832459,0 days 00:00:56.607166,3.5928102295239817,0.7212986602836088,0.07961771664367515,0.04054134817205508,2,6,5,584,4.125679035161144,1.589201365729459,2.984351180305048,0.6827374880488534,0.30887671876592443,COMPLETE
183,-0.7284219759222748,2025-12-07 14:22:13.590832,2025-12-07 14:23:18.994893,0 days 00:01:05.404061,3.593866568552256,0.7192798753883396,0.13653382950017348,0.02512797315091605,2,7,19,595,0.3543061526529001,1.46523919424696,3.076343024246207,0.7364703931798584,0.31212629128298774,COMPLETE
184,-0.7271338431066383,2025-12-07 14:22:16.463174,2025-12-07 14:23:09.288002,0 days 00:00:52.824828,3.556963577444098,0.782712824878768,0.1411297485254958,0.040573944312665484,2,6,19,547,0.4746423366299173,1.5163956397303204,3.0378540362308666,0.7341949975752099,0.26696371479135866,COMPLETE
185,-0.7275246107225697,2025-12-07 14:22:17.591857,2025-12-07 14:23:13.761121,0 days 00:00:56.169264,3.514054337602936,0.8081752301552928,0.14042360115682206,0.02772048871271972,2,6,5,548,0.10728300066095797,2.916137023335984,2.996723605696164,0.7359389488556163,0.31166438403185837,COMPLETE
186,-0.7290152730491244,2025-12-07 14:22:17.854962,2025-12-07 14:23:18.650444,0 days 00:01:00.795482,3.5188341927924496,0.8047343997538534,0.15136387527262044,0.02325838225962083,3,6,19,593,0.3806287964209078,1.5192622433637368,2.227643718057185,0.643444912846996,0.3115875751324033,COMPLETE
187,-0.7262565939750569,2025-12-07 14:22:32.850655,2025-12-07 14:23:29.800901,0 days 00:00:56.950246,3.444401799651689,0.7900268174077637,0.1617116843587484,0.04005266748292031,2,6,19,600,0.5207671520694617,2.8887352839922533,2.243613724579347,0.7356206671480481,0.3461968541252365,COMPLETE
188,-0.7267904808095875,2025-12-07 14:22:41.796778,2025-12-07 14:23:38.577705,0 days 00:00:56.780927,3.4393943676889394,0.7869390441044604,0.1598485813137202,0.038635325130428305,3,6,19,581,0.517192127328855,2.9654389940742822,2.2308024579917,0.6403593468472235,0.2098376008793318,COMPLETE
189,-0.7282845574355676,2025-12-07 14:22:44.502484,2025-12-07 14:23:44.672876,0 days 00:01:00.170392,3.4638514423269156,0.7837173982129534,0.1472866606801182,0.023213938742335648,2,6,5,586,0.46425389420023305,1.715788057893945,3.044491039413607,0.7297098748520224,0.34622050309082186,COMPLETE
190,-0.7277834926650162,2025-12-07 14:22:44.960320,2025-12-07 14:23:35.709588,0 days 00:00:50.749268,3.433193921602271,0.7843148792268564,0.07264344650585529,0.03983855325531616,2,6,5,588,0.4972676070770378,1.6550373935419294,3.1474523564105876,0.7390682958101011,0.34345510041694605,COMPLETE
191,-0.7272004965928229,2025-12-07 14:22:49.201693,2025-12-07 14:23:39.128642,0 days 00:00:49.926949,3.4736512001107753,0.7828626044659058,0.07413179341492666,0.039446551397112284,2,6,5,588,0.5096864762839065,1.7342964333119308,3.090308437256759,0.7282198637300459,0.31245759398835626,COMPLETE
192,-0.7260267834388159,2025-12-07 14:22:49.540725,2025-12-07 14:23:43.634729,0 days 00:00:54.094004,3.481292550104623,0.7086822162293138,0.05383564870064171,0.03868430892939226,2,6,19,580,0.4339160732272653,1.5466705787390513,2.2264507210324003,0.739118165430512,0.34743873749120147,COMPLETE
193,-0.7280574313753996,2025-12-07 14:22:49.757650,2025-12-07 14:23:40.709634,0 days 00:00:50.951984,3.429296325233551,0.782189651439777,0.061745562730618986,0.03969323957140783,2,6,5,586,0.44002379422241933,1.7036943767831816,3.6093275282790414,0.7276471889204338,0.3470281679380734,COMPLETE
194,-0.7257295140968638,2025-12-07 14:22:51.126176,2025-12-07 14:23:47.069694,0 days 00:00:55.943518,3.4364078559688283,0.7875210234594099,0.09814228100859615,0.03922421751603499,2,6,5,610,0.4396968169435832,1.5635329839394472,2.2267179236632346,0.7298436568506181,0.3462546039218999,COMPLETE
195,-0.7273232558855884,2025-12-07 14:22:51.254068,2025-12-07 14:23:43.350839,0 days 00:00:52.096771,3.49065820803906,0.7806590732651109,0.09383214450174371,0.039127560935381125,2,6,19,573,0.5326489336307302,1.6168837624450627,3.2176824252829337,0.7257701246073155,0.301096364772868,COMPLETE
196,-0.7261939852364984,2025-12-07 14:22:51.428573,2025-12-07 14:23:50.344197,0 days 00:00:58.915624,3.4703630091585134,0.8047725316983103,0.05775281523990948,0.03911617384288322,2,6,19,594,4.1501371262349505,1.4495776402579326,2.241775979392373,0.6310634251900177,0.34631648692238476,COMPLETE
197,-0.7277666495146701,2025-12-07 14:22:52.284292,2025-12-07 14:23:47.190884,0 days 00:00:54.906592,3.5050449382940148,0.7120114280809312,0.07455570623370716,0.039606320500456,2,6,19,601,0.5084518513733919,3.1427902727947394,3.272801855833187,0.7302290924834919,0.29859327304638517,COMPLETE
198,-0.7267725329789251,2025-12-07 14:22:52.689585,2025-12-07 14:23:51.461838,0 days 00:00:58.772253,3.4380623983359526,0.7813129678319031,0.05763152739013591,0.04056271940164093,2,6,17,593,4.1110619031012385,3.17761663848779,2.2317499185846823,0.7249452021446862,0.34544539768880445,COMPLETE
199,-0.725068240787304,2025-12-07 14:22:52.927479,2025-12-07 14:23:46.288997,0 days 00:00:53.361518,3.489957074468475,0.7830706166676705,0.08034164397024837,0.03850207923821782,2,7,5,589,4.144688257618447,1.678253644832998,2.2604239318300827,0.6301785450115803,0.34703999922642254,COMPLETE
200,-0.7225273187148892,2025-12-07 14:22:54.319988,2025-12-07 14:23:45.647560,0 days 00:00:51.327572,4.148214945142398,0.7854634261652587,0.0707255023261254,0.03968230241333348,2,6,17,596,4.117244912185707,1.5933280297107584,3.1878239704421674,0.7245917817776035,0.21788078071614245,COMPLETE
201,-0.7273563559409244,2025-12-07 14:22:56.218981,2025-12-07 14:23:49.388240,0 days 00:00:53.169259,3.440407611366944,0.7825209850040143,0.074855503435247,0.04043675159578028,2,6,5,597,0.36908845839902915,1.619673197836551,3.1937160747235955,0.7282701458675893,0.2991800580146984,COMPLETE
202,-0.7230506931393981,2025-12-07 14:22:59.830836,2025-12-07 14:23:51.617157,0 days 00:00:51.786321,3.3790875184290217,0.8084512100683967,0.07304935544440624,0.03959651365524796,2,6,5,588,0.39317054539313234,1.6436931366832512,3.1674604469039838,0.7275823179179405,0.19749168023610963,COMPLETE
203,-0.7266624583871982,2025-12-07 14:23:02.314457,2025-12-07 14:24:01.545611,0 days 00:00:59.231154,3.5280814212632263,0.7062764161197838,1.046561807462719,0.030725204737876804,2,6,5,596,0.1553775023874645,1.557879735697325,2.2798249069385363,0.7240273428735614,0.34657661602401946,COMPLETE
204,-0.7249364123697675,2025-12-07 14:23:02.827823,2025-12-07 14:24:01.455541,0 days 00:00:58.627718,3.4388398063664143,0.7142568562956765,0.08076994330488117,0.039395919758822694,2,6,8,595,0.39051260218755224,1.4712078752595006,2.2296767123187857,0.7398935289375465,0.34866135498034395,COMPLETE
205,-0.7269979542283048,2025-12-07 14:23:07.835064,2025-12-07 14:24:09.165549,0 days 00:01:01.330485,3.2032997477132645,0.7109897478414122,0.06902366588174527,0.0193778974642678,2,6,5,595,0.33470712052661167,1.5706784745507112,2.244960973718705,0.7269280684023366,0.3439746209447678,COMPLETE
206,-0.7279516878495228,2025-12-07 14:23:08.508855,2025-12-07 14:24:09.932822,0 days 00:01:01.423967,3.421920890681898,0.7836783804041074,0.07896504303006997,0.017894915629401927,2,6,8,596,0.3957344324455787,1.5502022782252263,2.245993872839648,0.7315646005890103,0.34774176566051795,COMPLETE
207,-0.7266005122349527,2025-12-07 14:23:09.290614,2025-12-07 14:24:10.079250,0 days 00:01:00.788636,3.4403193427574905,0.7114218688185886,0.04694379095619236,0.030745887950692656,2,6,3,598,0.25120222039299206,3.1744057863471524,2.2768343648832565,0.7275099003869328,0.2285852201533997,COMPLETE
208,-0.7259268889182123,2025-12-07 14:23:13.763696,2025-12-07 14:24:10.155708,0 days 00:00:56.392012,3.313000603357951,0.7089966766782416,0.06588379708477925,0.03854498553534588,2,6,8,594,0.361290518586317,1.7013446789567945,2.273355666554021,0.725711936646611,0.34432563646567943,COMPLETE
209,-0.7260615634999084,2025-12-07 14:23:18.653167,2025-12-07 14:24:19.809167,0 days 00:01:01.156000,3.1156905151214778,0.7096177624533259,0.06333420357997219,0.0225419315159058,2,6,3,591,0.3894038807344561,1.3931652141786277,2.247712301503142,0.7248958194841661,0.34748320251268994,COMPLETE
210,-0.7261564974838198,2025-12-07 14:23:18.997929,2025-12-07 14:24:19.907139,0 days 00:01:00.909210,3.1012810668990354,0.7047449841200983,0.07670007631298059,0.022556689443562736,2,6,5,592,0.28234847633511884,1.4586450692561093,2.235947648124097,0.7227321654101538,0.34746037079222036,COMPLETE
