learning_rate,n_estimators,max_depth,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,gamma,max_delta_step,scale_pos_weight,class_1_weight,threshold,value
0.010179758934025054,441,6,15,0.603196469031853,0.8410091442284832,1.2324408129503737,3.017121346956718,0.3241536381445166,2,2.5501147736345304,6.347873291498798,0.35678030490957696,-0.7177655483826767
0.052983076783853215,692,6,19,0.692740711304218,0.8311934247533816,1.2911517229663554,1.814078851108511,1.3145769681369466,6,2.5127682565255594,6.330897753277322,0.3585679723213796,-0.7263501980370639
0.05696125654381824,538,6,19,0.6892601658052978,0.6937283007549919,1.3595243604624803,1.8759880710565393,1.2596542985691086,6,2.546878814255435,6.100881604188539,0.31620657558066134,-0.7254971376424614
0.05888720184901684,691,6,15,0.6924323641501053,0.7299048752140627,1.3424571551686164,2.9894715230016633,1.321636416693217,6,2.6131900909469876,4.184739449521502,0.31747800022323136,-0.7274231569948236
0.0564906458457607,540,6,19,0.6885527635629793,0.730603200970985,1.2561226947939876,3.068752986723596,1.283831040452528,6,2.583111165147629,3.965912263937979,0.318595310230486,-0.7280669227264266
0.06181036075188275,544,6,19,0.6950899623267506,0.7343457483068647,4.970602390087011,3.0806691491575875,1.2677007256375352,6,2.5367647903292614,4.2971283161954625,0.31730220431969686,-0.7284896172071483
0.0603031918749453,700,6,19,0.6929876991983055,0.7354688490738112,1.1944992408275255,3.055905833555274,1.3047572978782187,6,2.496488520106763,6.214380447851915,0.3153133758748058,-0.725494917967119
0.03645220313168238,693,6,18,0.7866248453247506,0.7317771830282152,1.2560762568441053,4.205377891137869,0.3273937610921487,6,2.5334550325519034,6.2839289792929875,0.3189438243561826,-0.7259804272867093
0.03583383165297925,680,6,19,0.7822431153341352,0.7321872584343497,1.1178560289588275,3.0541762460978696,0.32450807062532827,6,2.5374169969803546,6.260493076574517,0.32147380429832134,-0.7261896305746981
0.059461390605372665,714,6,19,0.7832331058909183,0.7649146354035123,1.107312904634099,3.111763683077939,0.3361348211301541,9,2.5190378994576945,5.428953425096197,0.3180317877297179,-0.7264149702091859
0.03571367253433408,432,6,19,0.6855685653315621,0.7303784251812103,1.1112098716481813,3.1150828062668054,0.3386088117248629,9,2.4989010000240777,5.477702353920812,0.3163977763709701,-0.7253503262232791
0.036402655249459535,426,6,19,0.6989187863153444,0.7594903093425076,1.1328878766869848,3.097682108240421,0.37009660874224126,9,2.514827799171678,5.4813035778291646,0.3206458476355134,-0.7253924101710895
0.03793104818486525,443,6,19,0.7013155383419961,0.7635340956643889,2.4045699815881223,3.0880183436933213,0.32176904095056214,5,2.549391911691015,4.24213094950859,0.32004409195754335,-0.7277939881156741
0.03624245017457646,426,6,19,0.7001129774856263,0.7299494329370091,1.1485992985544324,1.9209877692261839,0.3241362903654276,5,2.5452826806095317,4.326842443633463,0.322100190165014,-0.7273231901395558
0.037059814429768564,715,7,19,0.784844473658248,0.7610629855514532,1.1334965671738382,2.014615239611229,0.5029106203573954,9,2.4817802116297076,5.377561298463015,0.31964238167071213,-0.7273671830043907
0.0368215185588445,717,6,15,0.7884225939747366,0.730878813296504,1.0632068400608614,1.8721480067608127,0.4871425706859287,9,2.5180226698349775,5.560626630222026,0.3136182565081112,-0.7264795432669436
0.036618624647000296,727,7,20,0.6948806193122865,0.7612490112874413,3.884083513300632,2.078075026487049,0.49789447135968756,5,2.5664665234930393,4.295401572005696,0.31871319241384755,-0.7281692312994853
0.03578356968497166,493,7,20,0.7010888452095402,0.8178894383389305,1.1800585543215427,2.434007542556641,0.12782208447850354,5,2.5235697813587596,4.326892935527637,0.3205042605550141,-0.7288401157659694
0.03857538706857458,535,7,20,0.7831211766014612,0.8221804232530245,3.8001780327392005,1.7418599198247957,0.5158794605911905,5,2.5904627166559906,5.407040920536423,0.31736865509526613,-0.7270227079832465
0.03676741910118697,529,7,20,0.7896084224209583,0.8200590629150744,1.0599032952859624,2.4948578637494903,0.46179754912392673,5,2.8594685632324963,4.262782514476369,0.31834708797763556,-0.7280212671109918
0.04283055870977064,491,7,20,0.79510552604411,0.738018779012297,4.9293478407270275,2.4918119393084597,0.49924935891085614,5,3.3808455229674013,4.333350769346924,0.27637183188643405,-0.7254001161706158
